Sample	Length	Site	End	Offset	Count
SRR1944915	26	TIS	3p-end	14	112
SRR1944915	27	TIS	3p-end	14	621
SRR1944915	28	TIS	3p-end	14	329
SRR1944915	29	TIS	3p-end	14	266
SRR1944915	30	TIS	3p-end	14	443
SRR1944915	31	TIS	3p-end	14	272
SRR1944915	32	TIS	3p-end	14	66
SRR1944915	33	TIS	3p-end	14	2
SRR1944915	25	TIS	3p-end	15	37
SRR1944915	26	TIS	3p-end	15	37
SRR1944915	27	TIS	3p-end	15	544
SRR1944915	28	TIS	3p-end	15	3297
SRR1944915	29	TIS	3p-end	15	2139
SRR1944915	30	TIS	3p-end	15	1289
SRR1944915	31	TIS	3p-end	15	378
SRR1944915	32	TIS	3p-end	15	90
SRR1944915	33	TIS	3p-end	15	5
SRR1944915	25	TIS	3p-end	16	392
SRR1944915	26	TIS	3p-end	16	498
SRR1944915	27	TIS	3p-end	16	963
SRR1944915	28	TIS	3p-end	16	9823
SRR1944915	29	TIS	3p-end	16	137092
SRR1944915	30	TIS	3p-end	16	46160
SRR1944915	31	TIS	3p-end	16	6485
SRR1944915	32	TIS	3p-end	16	256
SRR1944915	33	TIS	3p-end	16	33
SRR1944915	25	TIS	3p-end	17	944
SRR1944915	26	TIS	3p-end	17	1522
SRR1944915	27	TIS	3p-end	17	1784
SRR1944915	28	TIS	3p-end	17	4757
SRR1944915	29	TIS	3p-end	17	122460
SRR1944915	30	TIS	3p-end	17	242651
SRR1944915	31	TIS	3p-end	17	69052
SRR1944915	32	TIS	3p-end	17	5894
SRR1944915	33	TIS	3p-end	17	145
SRR1944915	25	TIS	3p-end	18	968
SRR1944915	26	TIS	3p-end	18	1390
SRR1944915	27	TIS	3p-end	18	2298
SRR1944915	28	TIS	3p-end	18	3116
SRR1944915	29	TIS	3p-end	18	11761
SRR1944915	30	TIS	3p-end	18	163751
SRR1944915	31	TIS	3p-end	18	197757
SRR1944915	32	TIS	3p-end	18	43983
SRR1944915	33	TIS	3p-end	18	1402
SRR1944915	25	TIS	3p-end	19	209
SRR1944915	26	TIS	3p-end	19	488
SRR1944915	27	TIS	3p-end	19	696
SRR1944915	28	TIS	3p-end	19	2661
SRR1944915	29	TIS	3p-end	19	18486
SRR1944915	30	TIS	3p-end	19	12410
SRR1944915	31	TIS	3p-end	19	60954
SRR1944915	32	TIS	3p-end	19	31906
SRR1944915	33	TIS	3p-end	19	4940
SRR1944915	25	TIS	3p-end	20	189
SRR1944915	26	TIS	3p-end	20	165
SRR1944915	27	TIS	3p-end	20	391
SRR1944915	28	TIS	3p-end	20	802
SRR1944915	29	TIS	3p-end	20	19123
SRR1944915	30	TIS	3p-end	20	34806
SRR1944915	31	TIS	3p-end	20	10030
SRR1944915	32	TIS	3p-end	20	2230
SRR1944915	33	TIS	3p-end	20	329
SRR1944915	25	TIS	3p-end	21	179
SRR1944915	26	TIS	3p-end	21	213
SRR1944915	27	TIS	3p-end	21	296
SRR1944915	28	TIS	3p-end	21	868
SRR1944915	29	TIS	3p-end	21	2241
SRR1944915	30	TIS	3p-end	21	22766
SRR1944915	31	TIS	3p-end	21	27815
SRR1944915	32	TIS	3p-end	21	6174
SRR1944915	33	TIS	3p-end	21	205
SRR1944915	25	TIS	3p-end	22	90
SRR1944915	26	TIS	3p-end	22	190
SRR1944915	27	TIS	3p-end	22	253
SRR1944915	28	TIS	3p-end	22	1663
SRR1944915	29	TIS	3p-end	22	16955
SRR1944915	30	TIS	3p-end	22	7073
SRR1944915	31	TIS	3p-end	22	8144
SRR1944915	32	TIS	3p-end	22	4644
SRR1944915	33	TIS	3p-end	22	530
SRR1944915	25	TIS	3p-end	23	73
SRR1944915	26	TIS	3p-end	23	268
SRR1944915	27	TIS	3p-end	23	477
SRR1944915	28	TIS	3p-end	23	882
SRR1944915	29	TIS	3p-end	23	20808
SRR1944915	30	TIS	3p-end	23	35533
SRR1944915	31	TIS	3p-end	23	9073
SRR1944915	32	TIS	3p-end	23	1003
SRR1944915	33	TIS	3p-end	23	70
SRR1944915	25	TIS	3p-end	24	44
SRR1944915	26	TIS	3p-end	24	138
SRR1944915	27	TIS	3p-end	24	433
SRR1944915	28	TIS	3p-end	24	1140
SRR1944915	29	TIS	3p-end	24	2562
SRR1944915	30	TIS	3p-end	24	26138
SRR1944915	31	TIS	3p-end	24	27637
SRR1944915	32	TIS	3p-end	24	5271
SRR1944915	33	TIS	3p-end	24	248
SRR1944915	25	TIS	3p-end	25	193
SRR1944915	26	TIS	3p-end	25	78
SRR1944915	27	TIS	3p-end	25	209
SRR1944915	28	TIS	3p-end	25	1979
SRR1944915	29	TIS	3p-end	25	21380
SRR1944915	30	TIS	3p-end	25	12258
SRR1944915	31	TIS	3p-end	25	9416
SRR1944915	32	TIS	3p-end	25	3709
SRR1944915	33	TIS	3p-end	25	457
SRR1944915	25	TIS	3p-end	26	0
SRR1944915	26	TIS	3p-end	26	416
SRR1944915	27	TIS	3p-end	26	199
SRR1944915	28	TIS	3p-end	26	694
SRR1944915	29	TIS	3p-end	26	22912
SRR1944915	30	TIS	3p-end	26	47315
SRR1944915	31	TIS	3p-end	26	17662
SRR1944915	32	TIS	3p-end	26	801
SRR1944915	33	TIS	3p-end	26	38
SRR1944915	25	TIS	3p-end	27	0
SRR1944915	26	TIS	3p-end	27	0
SRR1944915	27	TIS	3p-end	27	728
SRR1944915	28	TIS	3p-end	27	376
SRR1944915	29	TIS	3p-end	27	2104
SRR1944915	30	TIS	3p-end	27	24662
SRR1944915	31	TIS	3p-end	27	29273
SRR1944915	32	TIS	3p-end	27	9790
SRR1944915	33	TIS	3p-end	27	148
SRR1944915	25	TIS	3p-end	28	0
SRR1944915	26	TIS	3p-end	28	0
SRR1944915	27	TIS	3p-end	28	0
SRR1944915	28	TIS	3p-end	28	4882
SRR1944915	29	TIS	3p-end	28	7141
SRR1944915	30	TIS	3p-end	28	14043
SRR1944915	31	TIS	3p-end	28	7470
SRR1944915	32	TIS	3p-end	28	4809
SRR1944915	33	TIS	3p-end	28	730
SRR1944915	25	TIS	3p-end	29	0
SRR1944915	26	TIS	3p-end	29	0
SRR1944915	27	TIS	3p-end	29	0
SRR1944915	28	TIS	3p-end	29	0
SRR1944915	29	TIS	3p-end	29	59063
SRR1944915	30	TIS	3p-end	29	17712
SRR1944915	31	TIS	3p-end	29	22270
SRR1944915	32	TIS	3p-end	29	294
SRR1944915	33	TIS	3p-end	29	35
SRR1944915	25	TIS	3p-end	30	0
SRR1944915	26	TIS	3p-end	30	0
SRR1944915	27	TIS	3p-end	30	0
SRR1944915	28	TIS	3p-end	30	0
SRR1944915	29	TIS	3p-end	30	0
SRR1944915	30	TIS	3p-end	30	59470
SRR1944915	31	TIS	3p-end	30	13036
SRR1944915	32	TIS	3p-end	30	13373
SRR1944915	33	TIS	3p-end	30	43
SRR1944915	25	TIS	3p-end	31	0
SRR1944915	26	TIS	3p-end	31	0
SRR1944915	27	TIS	3p-end	31	0
SRR1944915	28	TIS	3p-end	31	0
SRR1944915	29	TIS	3p-end	31	0
SRR1944915	30	TIS	3p-end	31	0
SRR1944915	31	TIS	3p-end	31	25057
SRR1944915	32	TIS	3p-end	31	2743
SRR1944915	33	TIS	3p-end	31	1045
SRR1944915	25	TIS	3p-end	32	0
SRR1944915	26	TIS	3p-end	32	0
SRR1944915	27	TIS	3p-end	32	0
SRR1944915	28	TIS	3p-end	32	0
SRR1944915	29	TIS	3p-end	32	0
SRR1944915	30	TIS	3p-end	32	0
SRR1944915	31	TIS	3p-end	32	0
SRR1944915	32	TIS	3p-end	32	2206
SRR1944915	33	TIS	3p-end	32	11
SRR1944915	25	TIS	3p-end	33	0
SRR1944915	26	TIS	3p-end	33	0
SRR1944915	27	TIS	3p-end	33	0
SRR1944915	28	TIS	3p-end	33	0
SRR1944915	29	TIS	3p-end	33	0
SRR1944915	30	TIS	3p-end	33	0
SRR1944915	31	TIS	3p-end	33	0
SRR1944915	32	TIS	3p-end	33	0
SRR1944915	33	TIS	3p-end	33	434
SRR1944915	25	TTS	3p-end	0	15
SRR1944915	26	TTS	3p-end	0	53
SRR1944915	27	TTS	3p-end	0	116
SRR1944915	28	TTS	3p-end	0	161
SRR1944915	29	TTS	3p-end	0	674
SRR1944915	30	TTS	3p-end	0	9068
SRR1944915	31	TTS	3p-end	0	8109
SRR1944915	32	TTS	3p-end	0	1828
SRR1944915	33	TTS	3p-end	0	37
SRR1944915	25	TTS	3p-end	1	26
SRR1944915	26	TTS	3p-end	1	19
SRR1944915	27	TTS	3p-end	1	54
SRR1944915	28	TTS	3p-end	1	1207
SRR1944915	29	TTS	3p-end	1	6103
SRR1944915	30	TTS	3p-end	1	3883
SRR1944915	31	TTS	3p-end	1	3315
SRR1944915	32	TTS	3p-end	1	1351
SRR1944915	33	TTS	3p-end	1	181
SRR1944915	25	TTS	3p-end	2	21
SRR1944915	26	TTS	3p-end	2	57
SRR1944915	27	TTS	3p-end	2	80
SRR1944915	28	TTS	3p-end	2	227
SRR1944915	29	TTS	3p-end	2	8664
SRR1944915	30	TTS	3p-end	2	10525
SRR1944915	31	TTS	3p-end	2	4929
SRR1944915	32	TTS	3p-end	2	438
SRR1944915	33	TTS	3p-end	2	13
SRR1944915	25	TTS	3p-end	3	19
SRR1944915	26	TTS	3p-end	3	33
SRR1944915	27	TTS	3p-end	3	101
SRR1944915	28	TTS	3p-end	3	176
SRR1944915	29	TTS	3p-end	3	651
SRR1944915	30	TTS	3p-end	3	8682
SRR1944915	31	TTS	3p-end	3	7222
SRR1944915	32	TTS	3p-end	3	2707
SRR1944915	33	TTS	3p-end	3	82
SRR1944915	25	TTS	3p-end	4	37
SRR1944915	26	TTS	3p-end	4	70
SRR1944915	27	TTS	3p-end	4	48
SRR1944915	28	TTS	3p-end	4	827
SRR1944915	29	TTS	3p-end	4	5650
SRR1944915	30	TTS	3p-end	4	3762
SRR1944915	31	TTS	3p-end	4	3793
SRR1944915	32	TTS	3p-end	4	1731
SRR1944915	33	TTS	3p-end	4	373
SRR1944915	25	TTS	3p-end	5	30
SRR1944915	26	TTS	3p-end	5	69
SRR1944915	27	TTS	3p-end	5	87
SRR1944915	28	TTS	3p-end	5	182
SRR1944915	29	TTS	3p-end	5	10620
SRR1944915	30	TTS	3p-end	5	13153
SRR1944915	31	TTS	3p-end	5	5407
SRR1944915	32	TTS	3p-end	5	289
SRR1944915	33	TTS	3p-end	5	29
SRR1944915	25	TTS	3p-end	6	8
SRR1944915	26	TTS	3p-end	6	28
SRR1944915	27	TTS	3p-end	6	78
SRR1944915	28	TTS	3p-end	6	106
SRR1944915	29	TTS	3p-end	6	399
SRR1944915	30	TTS	3p-end	6	5576
SRR1944915	31	TTS	3p-end	6	5165
SRR1944915	32	TTS	3p-end	6	1625
SRR1944915	33	TTS	3p-end	6	36
SRR1944915	25	TTS	3p-end	7	25
SRR1944915	26	TTS	3p-end	7	33
SRR1944915	27	TTS	3p-end	7	45
SRR1944915	28	TTS	3p-end	7	608
SRR1944915	29	TTS	3p-end	7	5354
SRR1944915	30	TTS	3p-end	7	2017
SRR1944915	31	TTS	3p-end	7	2326
SRR1944915	32	TTS	3p-end	7	885
SRR1944915	33	TTS	3p-end	7	114
SRR1944915	25	TTS	3p-end	8	34
SRR1944915	26	TTS	3p-end	8	66
SRR1944915	27	TTS	3p-end	8	74
SRR1944915	28	TTS	3p-end	8	199
SRR1944915	29	TTS	3p-end	8	8643
SRR1944915	30	TTS	3p-end	8	11969
SRR1944915	31	TTS	3p-end	8	4322
SRR1944915	32	TTS	3p-end	8	278
SRR1944915	33	TTS	3p-end	8	14
SRR1944915	25	TTS	3p-end	9	22
SRR1944915	26	TTS	3p-end	9	38
SRR1944915	27	TTS	3p-end	9	139
SRR1944915	28	TTS	3p-end	9	211
SRR1944915	29	TTS	3p-end	9	802
SRR1944915	30	TTS	3p-end	9	11868
SRR1944915	31	TTS	3p-end	9	11105
SRR1944915	32	TTS	3p-end	9	2906
SRR1944915	33	TTS	3p-end	9	39
SRR1944915	25	TTS	3p-end	10	40
SRR1944915	26	TTS	3p-end	10	34
SRR1944915	27	TTS	3p-end	10	59
SRR1944915	28	TTS	3p-end	10	1175
SRR1944915	29	TTS	3p-end	10	7319
SRR1944915	30	TTS	3p-end	10	3774
SRR1944915	31	TTS	3p-end	10	3959
SRR1944915	32	TTS	3p-end	10	1345
SRR1944915	33	TTS	3p-end	10	274
SRR1944915	25	TTS	3p-end	11	23
SRR1944915	26	TTS	3p-end	11	47
SRR1944915	27	TTS	3p-end	11	77
SRR1944915	28	TTS	3p-end	11	200
SRR1944915	29	TTS	3p-end	11	8019
SRR1944915	30	TTS	3p-end	11	10603
SRR1944915	31	TTS	3p-end	11	4068
SRR1944915	32	TTS	3p-end	11	306
SRR1944915	33	TTS	3p-end	11	17
SRR1944915	25	TTS	3p-end	12	16
SRR1944915	26	TTS	3p-end	12	34
SRR1944915	27	TTS	3p-end	12	93
SRR1944915	28	TTS	3p-end	12	204
SRR1944915	29	TTS	3p-end	12	607
SRR1944915	30	TTS	3p-end	12	8881
SRR1944915	31	TTS	3p-end	12	7982
SRR1944915	32	TTS	3p-end	12	2533
SRR1944915	33	TTS	3p-end	12	66
SRR1944915	25	TTS	3p-end	13	25
SRR1944915	26	TTS	3p-end	13	20
SRR1944915	27	TTS	3p-end	13	52
SRR1944915	28	TTS	3p-end	13	722
SRR1944915	29	TTS	3p-end	13	5569
SRR1944915	30	TTS	3p-end	13	2606
SRR1944915	31	TTS	3p-end	13	3267
SRR1944915	32	TTS	3p-end	13	1780
SRR1944915	33	TTS	3p-end	13	417
SRR1944915	25	TTS	3p-end	14	42
SRR1944915	26	TTS	3p-end	14	61
SRR1944915	27	TTS	3p-end	14	66
SRR1944915	28	TTS	3p-end	14	203
SRR1944915	29	TTS	3p-end	14	10851
SRR1944915	30	TTS	3p-end	14	14826
SRR1944915	31	TTS	3p-end	14	4784
SRR1944915	32	TTS	3p-end	14	359
SRR1944915	33	TTS	3p-end	14	6
SRR1944915	25	TTS	3p-end	15	18
SRR1944915	26	TTS	3p-end	15	64
SRR1944915	27	TTS	3p-end	15	70
SRR1944915	28	TTS	3p-end	15	123
SRR1944915	29	TTS	3p-end	15	636
SRR1944915	30	TTS	3p-end	15	8773
SRR1944915	31	TTS	3p-end	15	8925
SRR1944915	32	TTS	3p-end	15	2746
SRR1944915	33	TTS	3p-end	15	55
SRR1944915	25	TTS	3p-end	16	7
SRR1944915	26	TTS	3p-end	16	2
SRR1944915	27	TTS	3p-end	16	12
SRR1944915	28	TTS	3p-end	16	111
SRR1944915	29	TTS	3p-end	16	283
SRR1944915	30	TTS	3p-end	16	450
SRR1944915	31	TTS	3p-end	16	2307
SRR1944915	32	TTS	3p-end	16	973
SRR1944915	33	TTS	3p-end	16	246
SRR1944915	25	TTS	3p-end	17	11
SRR1944915	26	TTS	3p-end	17	24
SRR1944915	27	TTS	3p-end	17	17
SRR1944915	28	TTS	3p-end	17	94
SRR1944915	29	TTS	3p-end	17	3581
SRR1944915	30	TTS	3p-end	17	5260
SRR1944915	31	TTS	3p-end	17	2192
SRR1944915	32	TTS	3p-end	17	221
SRR1944915	33	TTS	3p-end	17	31
SRR1944915	25	TTS	3p-end	18	16
SRR1944915	26	TTS	3p-end	18	35
SRR1944915	27	TTS	3p-end	18	67
SRR1944915	28	TTS	3p-end	18	57
SRR1944915	29	TTS	3p-end	18	534
SRR1944915	30	TTS	3p-end	18	7703
SRR1944915	31	TTS	3p-end	18	8586
SRR1944915	32	TTS	3p-end	18	2634
SRR1944915	33	TTS	3p-end	18	70
SRR1944915	25	TTS	3p-end	19	16
SRR1944915	26	TTS	3p-end	19	11
SRR1944915	27	TTS	3p-end	19	16
SRR1944915	28	TTS	3p-end	19	48
SRR1944915	29	TTS	3p-end	19	115
SRR1944915	30	TTS	3p-end	19	655
SRR1944915	31	TTS	3p-end	19	5238
SRR1944915	32	TTS	3p-end	19	3768
SRR1944915	33	TTS	3p-end	19	589
SRR1944915	25	TTS	3p-end	20	2
SRR1944915	26	TTS	3p-end	20	1
SRR1944915	27	TTS	3p-end	20	2
SRR1944915	28	TTS	3p-end	20	6
SRR1944915	29	TTS	3p-end	20	58
SRR1944915	30	TTS	3p-end	20	103
SRR1944915	31	TTS	3p-end	20	196
SRR1944915	32	TTS	3p-end	20	410
SRR1944915	33	TTS	3p-end	20	177
SRR1944915	25	TTS	3p-end	21	0
SRR1944915	26	TTS	3p-end	21	0
SRR1944915	27	TTS	3p-end	21	0
SRR1944915	28	TTS	3p-end	21	2
SRR1944915	29	TTS	3p-end	21	73
SRR1944915	30	TTS	3p-end	21	133
SRR1944915	31	TTS	3p-end	21	73
SRR1944915	32	TTS	3p-end	21	27
SRR1944915	33	TTS	3p-end	21	1
SRR1944915	25	TTS	3p-end	22	0
SRR1944915	26	TTS	3p-end	22	0
SRR1944915	27	TTS	3p-end	22	0
SRR1944915	28	TTS	3p-end	22	3
SRR1944915	29	TTS	3p-end	22	50
SRR1944915	30	TTS	3p-end	22	156
SRR1944915	31	TTS	3p-end	22	77
SRR1944915	32	TTS	3p-end	22	11
SRR1944915	33	TTS	3p-end	22	1
SRR1944915	25	TTS	3p-end	23	0
SRR1944915	26	TTS	3p-end	23	0
SRR1944915	27	TTS	3p-end	23	1
SRR1944915	28	TTS	3p-end	23	3
SRR1944915	29	TTS	3p-end	23	52
SRR1944915	30	TTS	3p-end	23	125
SRR1944915	31	TTS	3p-end	23	108
SRR1944915	32	TTS	3p-end	23	24
SRR1944915	33	TTS	3p-end	23	1
SRR1944915	25	TTS	3p-end	24	0
SRR1944915	26	TTS	3p-end	24	0
SRR1944915	27	TTS	3p-end	24	4
SRR1944915	28	TTS	3p-end	24	5
SRR1944915	29	TTS	3p-end	24	43
SRR1944915	30	TTS	3p-end	24	128
SRR1944915	31	TTS	3p-end	24	79
SRR1944915	32	TTS	3p-end	24	25
SRR1944915	33	TTS	3p-end	24	2
SRR1944915	25	TTS	3p-end	25	0
SRR1944915	26	TTS	3p-end	25	0
SRR1944915	27	TTS	3p-end	25	0
SRR1944915	28	TTS	3p-end	25	4
SRR1944915	29	TTS	3p-end	25	60
SRR1944915	30	TTS	3p-end	25	103
SRR1944915	31	TTS	3p-end	25	82
SRR1944915	32	TTS	3p-end	25	8
SRR1944915	33	TTS	3p-end	25	0
SRR1944915	25	TTS	3p-end	26	0
SRR1944915	26	TTS	3p-end	26	0
SRR1944915	27	TTS	3p-end	26	1
SRR1944915	28	TTS	3p-end	26	2
SRR1944915	29	TTS	3p-end	26	42
SRR1944915	30	TTS	3p-end	26	68
SRR1944915	31	TTS	3p-end	26	65
SRR1944915	32	TTS	3p-end	26	18
SRR1944915	33	TTS	3p-end	26	1
SRR1944915	25	TTS	3p-end	27	0
SRR1944915	26	TTS	3p-end	27	0
SRR1944915	27	TTS	3p-end	27	4
SRR1944915	28	TTS	3p-end	27	2
SRR1944915	29	TTS	3p-end	27	105
SRR1944915	30	TTS	3p-end	27	125
SRR1944915	31	TTS	3p-end	27	73
SRR1944915	32	TTS	3p-end	27	18
SRR1944915	33	TTS	3p-end	27	5
SRR1944915	25	TTS	3p-end	28	0
SRR1944915	26	TTS	3p-end	28	0
SRR1944915	27	TTS	3p-end	28	0
SRR1944915	28	TTS	3p-end	28	4
SRR1944915	29	TTS	3p-end	28	68
SRR1944915	30	TTS	3p-end	28	174
SRR1944915	31	TTS	3p-end	28	103
SRR1944915	32	TTS	3p-end	28	21
SRR1944915	33	TTS	3p-end	28	2
SRR1944915	25	TTS	3p-end	29	0
SRR1944915	26	TTS	3p-end	29	0
SRR1944915	27	TTS	3p-end	29	0
SRR1944915	28	TTS	3p-end	29	0
SRR1944915	29	TTS	3p-end	29	52
SRR1944915	30	TTS	3p-end	29	98
SRR1944915	31	TTS	3p-end	29	144
SRR1944915	32	TTS	3p-end	29	61
SRR1944915	33	TTS	3p-end	29	3
SRR1944915	25	TTS	3p-end	30	0
SRR1944915	26	TTS	3p-end	30	0
SRR1944915	27	TTS	3p-end	30	0
SRR1944915	28	TTS	3p-end	30	0
SRR1944915	29	TTS	3p-end	30	0
SRR1944915	30	TTS	3p-end	30	87
SRR1944915	31	TTS	3p-end	30	60
SRR1944915	32	TTS	3p-end	30	34
SRR1944915	33	TTS	3p-end	30	4
SRR1944915	25	TTS	3p-end	31	0
SRR1944915	26	TTS	3p-end	31	0
SRR1944915	27	TTS	3p-end	31	0
SRR1944915	28	TTS	3p-end	31	0
SRR1944915	29	TTS	3p-end	31	0
SRR1944915	30	TTS	3p-end	31	0
SRR1944915	31	TTS	3p-end	31	73
SRR1944915	32	TTS	3p-end	31	9
SRR1944915	33	TTS	3p-end	31	5
SRR1944915	25	TTS	3p-end	32	0
SRR1944915	26	TTS	3p-end	32	0
SRR1944915	27	TTS	3p-end	32	0
SRR1944915	28	TTS	3p-end	32	0
SRR1944915	29	TTS	3p-end	32	0
SRR1944915	30	TTS	3p-end	32	0
SRR1944915	31	TTS	3p-end	32	0
SRR1944915	32	TTS	3p-end	32	12
SRR1944915	33	TTS	3p-end	32	0
SRR1944915	25	TTS	3p-end	33	0
SRR1944915	26	TTS	3p-end	33	0
SRR1944915	27	TTS	3p-end	33	0
SRR1944915	28	TTS	3p-end	33	0
SRR1944915	29	TTS	3p-end	33	0
SRR1944915	30	TTS	3p-end	33	0
SRR1944915	31	TTS	3p-end	33	0
SRR1944915	32	TTS	3p-end	33	0
SRR1944915	33	TTS	3p-end	33	2
SRR1944916	25	TIS	3p-end	0	1
SRR1944916	26	TIS	3p-end	0	3
SRR1944916	27	TIS	3p-end	0	7
SRR1944916	28	TIS	3p-end	0	5
SRR1944916	29	TIS	3p-end	0	68
SRR1944916	30	TIS	3p-end	0	195
SRR1944916	31	TIS	3p-end	0	0
SRR1944916	32	TIS	3p-end	0	0
SRR1944916	33	TIS	3p-end	0	0
SRR1944916	25	TIS	3p-end	1	0
SRR1944916	26	TIS	3p-end	1	2
SRR1944916	27	TIS	3p-end	1	2
SRR1944916	28	TIS	3p-end	1	10
SRR1944916	29	TIS	3p-end	1	46
SRR1944916	30	TIS	3p-end	1	146
SRR1944916	31	TIS	3p-end	1	168
SRR1944916	32	TIS	3p-end	1	0
SRR1944916	33	TIS	3p-end	1	0
SRR1944916	25	TIS	3p-end	2	2
SRR1944916	26	TIS	3p-end	2	0
SRR1944916	27	TIS	3p-end	2	2
SRR1944916	28	TIS	3p-end	2	3
SRR1944916	29	TIS	3p-end	2	35
SRR1944916	30	TIS	3p-end	2	107
SRR1944916	31	TIS	3p-end	2	154
SRR1944916	32	TIS	3p-end	2	85
SRR1944916	33	TIS	3p-end	2	0
SRR1944916	25	TIS	3p-end	3	1
SRR1944916	26	TIS	3p-end	3	2
SRR1944916	27	TIS	3p-end	3	3
SRR1944916	28	TIS	3p-end	3	14
SRR1944916	29	TIS	3p-end	3	138
SRR1944916	30	TIS	3p-end	3	347
SRR1944916	31	TIS	3p-end	3	392
SRR1944916	32	TIS	3p-end	3	293
SRR1944916	33	TIS	3p-end	3	32
SRR1944916	25	TIS	3p-end	4	2
SRR1944916	26	TIS	3p-end	4	5
SRR1944916	27	TIS	3p-end	4	5
SRR1944916	28	TIS	3p-end	4	15
SRR1944916	29	TIS	3p-end	4	82
SRR1944916	30	TIS	3p-end	4	226
SRR1944916	31	TIS	3p-end	4	285
SRR1944916	32	TIS	3p-end	4	123
SRR1944916	33	TIS	3p-end	4	27
SRR1944916	25	TIS	3p-end	5	1
SRR1944916	26	TIS	3p-end	5	2
SRR1944916	27	TIS	3p-end	5	3
SRR1944916	28	TIS	3p-end	5	13
SRR1944916	29	TIS	3p-end	5	106
SRR1944916	30	TIS	3p-end	5	280
SRR1944916	31	TIS	3p-end	5	287
SRR1944916	32	TIS	3p-end	5	173
SRR1944916	33	TIS	3p-end	5	26
SRR1944916	25	TIS	3p-end	6	3
SRR1944916	26	TIS	3p-end	6	3
SRR1944916	27	TIS	3p-end	6	6
SRR1944916	28	TIS	3p-end	6	16
SRR1944916	29	TIS	3p-end	6	151
SRR1944916	30	TIS	3p-end	6	328
SRR1944916	31	TIS	3p-end	6	319
SRR1944916	32	TIS	3p-end	6	167
SRR1944916	33	TIS	3p-end	6	28
SRR1944916	25	TIS	3p-end	7	5
SRR1944916	26	TIS	3p-end	7	1
SRR1944916	27	TIS	3p-end	7	10
SRR1944916	28	TIS	3p-end	7	30
SRR1944916	29	TIS	3p-end	7	170
SRR1944916	30	TIS	3p-end	7	506
SRR1944916	31	TIS	3p-end	7	390
SRR1944916	32	TIS	3p-end	7	163
SRR1944916	33	TIS	3p-end	7	35
SRR1944916	25	TIS	3p-end	8	7
SRR1944916	26	TIS	3p-end	8	6
SRR1944916	27	TIS	3p-end	8	2
SRR1944916	28	TIS	3p-end	8	33
SRR1944916	29	TIS	3p-end	8	126
SRR1944916	30	TIS	3p-end	8	266
SRR1944916	31	TIS	3p-end	8	325
SRR1944916	32	TIS	3p-end	8	99
SRR1944916	33	TIS	3p-end	8	21
SRR1944916	25	TIS	3p-end	9	3
SRR1944916	26	TIS	3p-end	9	4
SRR1944916	27	TIS	3p-end	9	3
SRR1944916	28	TIS	3p-end	9	27
SRR1944916	29	TIS	3p-end	9	196
SRR1944916	30	TIS	3p-end	9	398
SRR1944916	31	TIS	3p-end	9	370
SRR1944916	32	TIS	3p-end	9	174
SRR1944916	33	TIS	3p-end	9	22
SRR1944916	25	TIS	3p-end	10	6
SRR1944916	26	TIS	3p-end	10	3
SRR1944916	27	TIS	3p-end	10	7
SRR1944916	28	TIS	3p-end	10	24
SRR1944916	29	TIS	3p-end	10	153
SRR1944916	30	TIS	3p-end	10	489
SRR1944916	31	TIS	3p-end	10	513
SRR1944916	32	TIS	3p-end	10	234
SRR1944916	33	TIS	3p-end	10	35
SRR1944916	25	TIS	3p-end	11	30
SRR1944916	26	TIS	3p-end	11	11
SRR1944916	27	TIS	3p-end	11	8
SRR1944916	28	TIS	3p-end	11	16
SRR1944916	29	TIS	3p-end	11	159
SRR1944916	30	TIS	3p-end	11	379
SRR1944916	31	TIS	3p-end	11	417
SRR1944916	32	TIS	3p-end	11	204
SRR1944916	33	TIS	3p-end	11	45
SRR1944916	25	TIS	3p-end	12	84
SRR1944916	26	TIS	3p-end	12	65
SRR1944916	27	TIS	3p-end	12	17
SRR1944916	28	TIS	3p-end	12	17
SRR1944916	29	TIS	3p-end	12	169
SRR1944916	30	TIS	3p-end	12	437
SRR1944916	31	TIS	3p-end	12	382
SRR1944916	32	TIS	3p-end	12	171
SRR1944916	33	TIS	3p-end	12	35
SRR1944916	25	TIS	3p-end	13	82
SRR1944916	26	TIS	3p-end	13	377
SRR1944916	27	TIS	3p-end	13	204
SRR1944916	28	TIS	3p-end	13	64
SRR1944916	29	TIS	3p-end	13	151
SRR1944916	30	TIS	3p-end	13	337
SRR1944916	31	TIS	3p-end	13	434
SRR1944916	32	TIS	3p-end	13	217
SRR1944916	33	TIS	3p-end	13	40
SRR1944916	25	TIS	3p-end	14	10
SRR1944916	26	TIS	3p-end	14	116
SRR1944916	27	TIS	3p-end	14	486
SRR1944916	28	TIS	3p-end	14	378
SRR1944916	29	TIS	3p-end	14	248
SRR1944916	30	TIS	3p-end	14	355
SRR1944916	31	TIS	3p-end	14	313
SRR1944916	32	TIS	3p-end	14	157
SRR1944916	33	TIS	3p-end	14	29
SRR1944916	25	TIS	3p-end	15	31
SRR1944916	26	TIS	3p-end	15	27
SRR1944916	27	TIS	3p-end	15	404
SRR1944916	28	TIS	3p-end	15	2584
SRR1944916	29	TIS	3p-end	15	2724
SRR1944916	30	TIS	3p-end	15	1517
SRR1944916	31	TIS	3p-end	15	430
SRR1944916	32	TIS	3p-end	15	178
SRR1944916	33	TIS	3p-end	15	21
