transcript_id	wt_mrna_YPD1.genes.results	wt_mrna_YPD2.genes.results	wt_mrna_YPD3.genes.results	ncs2d_mrna_YPD1.genes.results	ncs2d_mrna_YPD2.genes.results	ncs2d_mrna_YPD3.genes.results	elp6d_mrna_YPD1.genes.results	elp6d_mrna_YPD2.genes.results	elp6d_mrna_YPD3.genes.results	ncs2d_elp6d_mrna_YPD1.genes.results	ncs2d_elp6d_mrna_YPD2.genes.results	ncs2d_elp6d_mrna_YPD3.genes.results
YGL195W	50.38	53.69	64.55	71.69	57.21	60.44	65.01	63.84	63.51	67.83	79.67	62.82
YGL196W	49.48	43.44	56.68	49.85	57.02	49.78	46.03	46.6	45.7	34.25	33.81	34.71
YGL197W	14.23	16.61	18.2	20.14	16.79	13.96	19.23	20.8	19.47	22.46	25.67	21.84
YGL198W	126.37	142.77	121.53	140.16	153.09	151.28	158.21	153.83	152.22	161.22	177.89	169.01
YGL200C	460.17	415.59	447.25	462.39	469.74	491.62	488.29	496.42	490.03	500.22	523.54	523.85
YGL201C	26.72	26.93	29.23	34.17	34.4	26.72	31.64	31.96	30.6	40.86	41.56	36.97
YGL202W	318.7	307.12	313.18	375.55	341.44	334.28	419.74	408.21	406.53	396.06	457.78	396.69
YGL203C	39.96	43.37	40.92	42.85	46.87	41.63	41.86	38.32	39.1	52.67	39.69	50.09
YGL204C	37.44	28.71	41.8	32.89	35.67	36.58	58.69	54.33	43.45	53.02	59.85	45.72
YGL205W	2.45	2.86	2.71	3.71	3.34	2.97	4.29	3.47	3.42	3.75	5.22	3.22
YGL206C	39.03	39.02	45.37	45.57	40.48	40.73	45.57	43.69	45.43	43.09	44.81	40.59
YGL207W	94.16	94.56	99.58	126.05	113.29	110.04	113.39	110.6	111.67	135.17	131.08	128.19
YGL208W	21.16	18.17	18.92	23.79	22.86	20.65	28.48	31.81	24.81	30.14	28.73	28.96
YGL209W	18.98	16.35	20.53	23.14	22.31	22.73	29.73	30.24	29.25	27.2	32.35	28.3
YGL210W	65.55	54.1	65.55	61.68	63.01	61.97	65.85	60.16	64.12	68.09	69.44	71.37
YGL211W	93.43	96.87	87.65	95.56	95.82	94.15	98.17	94.82	95.45	99.99	102.52	105.35
YGL212W	24.54	21.81	19.07	21.8	27.17	14.08	26.57	22.48	22.91	24.23	18.75	27.72
YGL213C	81.75	71.76	74.05	78.86	87.91	80.52	70.3	64.53	66.85	82.16	74.05	75.04
YGL215W	77.87	61.92	86.51	94.03	86.58	87.65	72.32	81.74	117.65	129.01	101.12	98.16
YGL216W	13.95	14.89	16.94	19.24	16.5	17.14	20.05	19.39	19.89	24.2	28.84	24.28
YGL219C	43.99	35.9	38.64	46.69	50.95	38.94	39.69	46.11	48.93	54.65	45.19	48.53
YGL220W	186.52	181.86	206.14	204.09	226.11	260.2	216.79	219.7	196.17	192.22	203.74	201.77
YGL221C	166.26	156.08	178.46	181.79	188.77	198.62	207.09	212.06	193.22	195.26	219.28	197.71
YGL222C	46.48	38.93	39.02	55.58	45.69	51.72	53.6	52.65	50.98	82.88	118.74	82.13
YGL223C	63.28	55.67	60.87	69.34	70.23	60.93	67.2	63.91	65.54	67.2	72.35	71.4
YGL224C	60.99	59.21	58.16	63.98	61.94	58.79	56.68	59.9	54.13	62.85	64.94	63.19
YGL225W	548.7	554.4	435.47	498.96	492.56	406.68	427.98	460.49	461.52	425.59	466.99	402.66
YGL226C-A	329.67	335.57	240.85	296.05	284.57	293.42	276.4	243.6	308.76	304.57	339.54	288.87
YGL226W	23.41	33.01	31.21	39.42	39.7	43.63	31.99	45.27	40.35	52.09	49.53	55.45
YGL227W	14.7	13.0	15.18	13.78	15.66	14.62	16.92	15.55	15.77	21.25	14.94	18.83
YGL228W	87.21	85.63	100.31	82.27	86.19	80.95	75.42	90.14	77.5	92.9	79.81	86.28
YGL229C	7.48	6.25	8.97	7.77	6.87	8.93	8.52	8.28	8.93	10.98	7.48	12.94
YGL230C	7.25	3.33	7.13	5.79	9.11	9.97	8.31	5.03	8.27	6.91	6.64	8.34
YGL231C	159.19	124.04	182.79	183.64	190.42	226.82	186.24	179.4	205.24	220.58	227.22	226.58
YGL232W	77.53	61.13	81.2	56.31	84.29	82.82	65.93	50.98	67.19	77.91	37.03	73.39
YGL233W	39.17	32.99	37.38	40.31	46.57	36.38	35.12	31.72	37.9	47.7	36.89	42.46
YGL234W	284.61	287.79	229.82	305.32	271.3	208.98	257.03	263.0	244.89	228.79	272.1	217.41
YGL235W	0.0	1.27	0.41	0.0	1.03	0.0	1.09	0.86	0.73	1.91	0.0	0.43
YGL236C	14.55	14.42	14.84	19.39	17.57	17.04	17.37	20.04	21.11	19.92	25.43	18.87
YGL237C	20.86	15.78	24.28	22.37	18.17	20.3	21.5	25.39	20.68	27.48	32.99	32.76
YGL238W	92.23	80.25	86.51	117.26	110.46	94.53	99.16	105.56	106.44	123.5	110.07	113.94
YGL240W	12.6	12.24	9.22	19.14	16.94	8.49	13.07	13.56	13.81	13.48	15.28	15.11
YGL241W	26.84	22.48	27.47	27.64	29.57	27.76	27.89	26.59	28.06	33.97	20.77	29.59
YGL242C	116.24	108.04	113.29	123.7	144.38	138.5	134.43	127.59	121.1	148.73	118.27	153.65
YGL243W	38.13	39.26	42.36	38.3	46.06	39.4	42.86	40.02	36.42	38.32	30.14	35.12
YGL244W	61.17	56.77	73.5	54.24	77.71	73.27	58.34	61.69	63.48	79.14	56.13	70.96
YGL245W	397.09	426.45	435.83	510.42	444.55	452.13	463.57	441.86	435.98	408.02	538.65	429.34
YGL246C	67.79	72.19	69.4	73.53	84.05	78.9	64.89	62.87	63.41	77.15	63.43	74.81
YGL247W	43.38	31.97	39.52	42.78	41.95	39.53	40.26	38.78	37.65	40.69	39.28	43.55
YGL248W	36.11	32.48	36.37	43.19	42.93	44.47	37.92	41.55	35.72	43.04	48.17	43.34
YGL249W	0.87	0.36	1.0	0.62	0.89	0.64	0.57	0.59	0.66	0.46	0.59	0.57
YGL250W	18.25	18.87	20.75	17.56	24.04	18.77	16.01	14.44	17.5	18.54	16.12	16.16
YGL251C	6.93	5.8	7.67	7.24	7.8	5.88	6.26	7.78	6.88	7.34	7.93	7.05
YGL252C	72.02	59.16	62.38	67.06	75.34	66.72	67.04	65.65	65.9	82.76	61.68	72.59
YGL253W	1246.4	1233.89	1255.41	1029.46	966.56	1045.09	959.52	997.18	961.23	717.71	795.18	727.03
YGL254W	22.87	21.37	28.18	29.6	28.14	26.57	28.39	38.25	32.67	38.8	41.88	39.05
YGL255W	90.18	77.38	57.69	48.48	49.18	36.58	48.48	47.25	43.24	37.41	37.7	32.49
YGL256W	93.45	84.57	76.13	96.17	91.21	90.54	83.98	94.66	86.76	89.08	87.17	86.0
YGL257C	72.42	67.48	63.35	72.41	80.32	61.92	64.61	68.2	64.84	69.06	60.27	64.87
YGL258W	4.58	5.4	4.52	4.44	6.26	7.29	6.05	6.12	5.0	8.25	5.43	6.97
YGL258W-A	2.15	1.55	2.65	6.36	3.08	3.82	4.32	5.14	5.21	12.39	13.61	10.32
YGL259W	1.15	1.86	1.06	3.48	4.06	3.4	3.7	2.49	4.55	5.27	10.21	10.29
YGL260W	0.0	0.0	0.0	0.0	0.52	2.08	0.0	0.24	0.0	1.34	0.0	1.52
YGL261C	0.71	0.0	0.0	0.0	0.0	0.78	0.0	0.0	0.0	2.14	0.89	0.0
YGL262W	0.49	0.0	0.0	0.44	0.93	0.4	0.28	0.0	0.75	1.81	2.71	2.35
YGL263W	4.34	2.41	1.85	12.46	12.74	10.86	2.49	3.67	9.32	22.55	22.49	25.25
YGR001C	161.62	184.79	170.66	180.38	184.34	189.68	187.79	170.22	181.35	207.57	205.31	216.77
YGR002C	35.3	33.23	30.72	34.9	40.08	30.72	35.98	35.55	32.33	36.4	31.08	36.0
YGR003W	26.19	27.24	27.89	38.09	36.92	32.46	29.9	35.49	30.9	40.89	33.32	37.99
YGR004W	29.76	27.18	28.0	29.44	30.16	24.18	21.61	26.12	27.11	30.44	26.8	28.38
YGR005C	50.18	40.3	57.09	43.63	62.93	60.22	39.13	37.71	43.83	59.31	39.33	59.99
YGR006W	15.3	13.35	15.71	18.44	23.75	18.78	15.38	22.68	21.72	28.98	24.46	27.21
YGR007W	106.92	98.38	104.73	109.35	110.83	119.0	106.8	101.22	97.53	108.43	106.89	97.19
YGR008C	64.94	80.8	68.28	78.38	102.03	101.55	79.62	79.16	71.48	154.09	90.92	130.56
YGR009C	30.24	21.21	32.32	22.3	29.83	32.19	25.76	25.98	30.37	42.23	24.48	38.1
YGR010W	39.59	36.06	36.71	43.67	44.33	37.37	43.53	53.21	41.58	49.38	44.77	44.92
YGR012W	47.86	43.55	43.11	60.07	60.35	54.4	62.13	64.03	57.84	68.62	72.35	67.45
YGR013W	27.51	23.48	23.39	21.93	27.22	25.98	26.88	22.26	23.73	29.45	23.64	28.04
YGR014W	48.83	52.6	58.33	56.17	44.87	34.18	47.32	48.36	50.34	39.68	61.82	41.77
YGR015C	28.54	25.71	23.77	30.14	31.98	26.56	29.56	27.29	29.69	31.18	33.01	29.52
YGR016C-A	22.16	25.5	24.92	16.11	29.57	29.66	25.42	19.23	28.79	32.8	23.65	29.67
YGR016W	23.48	16.24	21.42	21.13	24.1	21.34	19.94	25.57	24.39	25.81	19.63	26.71
YGR017W	95.65	70.24	96.29	68.17	96.44	99.7	82.01	82.67	84.45	101.89	69.86	101.16
YGR018C	33.86	75.69	52.6	21.14	48.06	63.87	35.21	29.44	30.03	24.05	20.62	38.12
YGR019W	51.38	44.74	50.45	56.43	49.93	63.4	53.74	64.8	52.07	60.26	67.2	61.3
YGR020C	507.77	526.64	559.5	506.02	530.61	627.73	575.07	548.87	545.15	522.43	578.13	586.98
YGR021W	23.72	21.74	20.13	18.57	21.61	22.33	18.14	19.16	19.68	24.29	18.4	19.97
YGR023W	6.09	6.22	6.06	7.98	8.14	5.01	8.53	12.8	9.39	15.55	14.76	11.1
YGR024C	138.96	114.91	139.31	146.27	143.33	149.33	122.69	119.49	123.25	130.12	123.65	119.57
YGR025W	21.42	21.74	18.59	27.86	27.61	23.17	26.5	22.41	23.11	34.53	39.84	34.07
YGR026W	144.62	154.45	156.26	161.8	169.66	173.79	149.49	164.1	147.05	178.12	199.87	191.09
YGR027C	6264.23	6098.8	6494.8	5418.64	5517.94	6714.58	6096.44	5742.59	5984.91	4930.2	5058.14	5419.23
YGR027W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR027W-B	13.76	13.27	20.71	8.91	9.77	12.82	12.29	6.83	10.47	4.07	3.59	3.85
YGR028W	35.01	36.2	36.9	36.49	37.24	34.58	35.62	38.86	38.48	46.33	28.81	36.31
YGR029W	92.38	81.6	91.23	90.54	102.73	99.8	94.51	100.85	102.57	108.62	91.14	107.3
YGR030C	49.72	36.01	49.18	43.71	54.59	58.45	48.05	49.13	53.42	68.66	51.48	60.36
YGR031C-A	14.53	15.53	16.73	16.41	15.48	13.64	17.23	15.91	14.83	6.95	4.07	9.74
YGR031W	52.06	43.79	48.49	48.87	47.97	45.07	54.65	55.3	55.43	61.39	62.48	54.17
YGR032W	11.34	12.13	13.97	14.89	13.82	10.5	14.17	15.42	13.92	19.62	27.38	15.4
YGR033C	105.17	90.1	99.51	111.31	126.17	131.06	97.47	113.26	114.79	126.23	81.85	125.0
YGR034W	4927.88	4203.05	4742.65	3830.96	4337.97	4940.84	4347.97	4079.74	4336.12	3370.96	3072.94	3547.99
YGR035C	50.63	33.18	74.49	27.14	41.65	58.1	43.04	34.46	42.13	38.64	39.74	33.05
YGR035W-A	41.88	33.64	44.94	44.74	48.0	53.17	41.55	43.47	46.14	41.42	38.47	44.33
YGR036C	59.17	39.78	45.89	50.0	44.35	44.44	50.7	45.87	45.5	52.66	53.19	46.07
YGR037C	919.25	960.34	1011.2	1023.12	1007.97	1214.06	1104.55	1086.96	1041.01	1055.56	1197.8	1117.38
YGR038C-A	1.58	0.28	2.38	1.44	2.07	1.46	1.02	3.13	1.36	2.6	1.33	1.49
YGR038C-B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR038W	139.63	111.92	121.28	154.9	154.48	149.68	145.26	155.59	157.0	175.25	185.79	166.0
YGR039W	14.7	18.79	15.49	10.39	11.28	11.82	12.18	23.74	13.73	6.71	9.04	11.26
YGR040W	41.16	46.48	41.61	38.26	43.83	37.5	41.54	39.92	39.66	34.04	38.51	37.1
YGR041W	48.6	45.3	48.65	52.57	49.58	43.22	49.27	61.06	51.39	58.9	62.42	51.87
YGR042W	33.64	31.8	40.78	31.44	48.47	44.6	35.85	38.19	37.53	42.88	35.67	40.97
YGR043C	9.11	6.74	7.13	13.6	14.39	17.49	15.08	14.74	16.38	34.15	27.78	29.96
YGR044C	70.84	62.1	78.37	79.84	76.85	71.64	91.85	87.58	83.87	87.08	83.82	94.44
YGR045C	13.4	8.79	12.64	10.57	11.76	10.59	15.77	10.4	15.45	12.76	8.36	12.68
YGR046W	39.26	31.04	29.33	36.18	41.06	31.79	32.61	30.74	35.0	43.87	32.81	40.66
YGR047C	19.04	18.25	19.83	23.28	26.28	21.9	22.48	22.69	22.01	25.7	15.12	25.23
YGR048W	54.45	49.21	51.1	60.41	79.61	76.43	60.26	70.05	65.04	83.72	65.18	78.45
YGR049W	42.43	44.85	52.21	40.43	39.99	38.96	41.3	43.88	40.55	45.83	40.61	37.76
YGR050C	24.73	17.52	26.19	18.89	27.66	22.51	26.31	27.99	25.92	30.35	30.31	23.91
YGR052W	4.23	3.61	4.05	6.63	9.08	3.6	3.91	4.19	4.61	7.16	8.28	7.29
YGR053C	4.58	4.25	4.72	2.64	5.53	5.34	5.43	3.45	5.29	5.65	4.59	7.14
YGR054W	93.6	92.54	88.7	107.66	99.03	81.31	94.66	104.91	94.93	113.19	146.69	116.83
YGR055W	203.58	215.85	164.08	189.34	196.88	148.75	170.35	198.78	179.81	213.31	230.87	200.99
YGR056W	22.58	21.28	22.65	29.85	28.56	23.63	25.9	29.18	27.97	34.37	35.65	32.6
YGR057C	47.94	45.96	43.7	54.25	64.02	54.7	52.33	40.83	49.39	62.72	40.99	53.48
YGR058W	20.06	20.84	20.46	24.58	25.28	25.45	22.12	26.22	25.52	36.5	31.81	27.05
YGR059W	0.94	0.9	0.84	0.93	1.3	1.02	0.68	0.55	1.08	2.66	0.81	1.46
YGR060W	558.45	464.57	527.52	510.9	571.38	464.72	556.37	570.55	597.25	634.47	560.52	588.58
YGR061C	124.74	125.06	134.98	147.21	117.75	105.95	125.89	115.56	113.63	93.92	130.32	95.84
YGR062C	31.94	31.93	30.53	25.66	29.52	30.55	28.78	27.66	30.45	30.66	26.87	28.16
YGR063C	164.84	159.21	155.79	150.16	182.98	190.43	171.12	163.79	169.85	193.49	193.49	168.3
YGR065C	55.09	47.38	44.39	72.71	71.83	57.97	59.56	64.81	58.64	67.73	73.89	61.43
YGR066C	4.45	3.13	5.83	7.0	7.06	4.21	5.44	5.79	5.44	6.94	9.25	7.99
YGR067C	2.23	2.29	2.14	2.32	3.37	2.23	4.18	4.22	4.18	4.69	5.28	4.76
YGR068C	21.58	19.41	20.5	24.75	18.79	17.44	22.45	22.18	21.31	22.21	27.94	23.29
YGR070W	8.49	7.96	8.04	10.3	10.33	9.54	9.52	8.44	9.31	13.28	10.61	13.18
YGR071C	19.62	15.99	19.65	19.36	25.67	18.33	20.35	19.85	24.17	28.8	16.56	24.46
YGR072W	22.45	13.56	25.39	20.6	28.23	33.96	16.35	25.61	28.48	41.71	26.44	39.74
YGR074W	135.04	134.09	125.29	124.52	147.87	138.87	144.9	122.28	142.71	127.87	134.7	127.18
YGR075C	55.62	47.93	56.83	57.86	68.61	63.13	62.77	57.38	65.54	67.99	66.34	60.83
YGR076C	36.98	30.24	41.65	29.9	38.6	42.03	30.57	31.26	34.77	45.61	28.59	39.44
YGR077C	31.25	26.76	32.67	35.26	29.0	29.52	31.43	30.62	30.86	31.48	41.44	32.16
YGR078C	76.62	86.69	90.69	95.9	97.68	106.34	87.89	80.35	82.58	95.3	128.98	108.67
YGR079W	59.95	56.01	47.07	72.6	75.01	62.35	66.08	68.67	63.06	73.41	75.4	68.87
YGR080W	59.01	48.32	53.12	61.58	59.97	50.42	57.51	63.39	63.59	70.0	72.76	65.17
YGR081C	68.6	49.47	90.36	53.03	79.61	82.66	74.46	63.26	70.84	67.52	45.97	72.42
YGR082W	153.89	155.84	149.12	145.58	137.93	155.71	118.76	139.34	133.42	117.68	147.75	125.61
YGR083C	80.52	68.96	73.68	82.55	90.52	83.68	86.82	80.4	87.92	109.7	79.49	106.98
YGR084C	47.84	38.26	52.58	47.77	56.31	54.01	48.27	48.78	59.04	60.79	44.79	51.32
YGR085C	1453.32	1478.57	1654.33	1401.77	1496.36	1665.19	1507.37	1435.99	1631.92	1487.29	1436.38	1529.59
YGR086C	396.37	451.73	416.76	565.79	501.39	493.6	582.34	580.46	592.35	644.82	687.41	691.56
YGR087C	0.85	0.37	1.09	1.41	1.84	0.85	1.42	1.11	1.93	2.16	2.82	2.14
YGR088W	10.55	11.68	10.52	20.58	20.03	15.72	16.37	15.48	13.91	30.11	30.29	26.63
YGR089W	27.85	29.75	28.7	37.28	37.85	29.99	32.0	32.42	34.14	43.42	32.1	37.72
YGR090W	58.59	58.68	65.27	73.15	75.43	57.49	62.34	66.34	68.52	73.47	61.96	64.38
YGR091W	23.45	22.23	23.54	29.56	28.98	21.43	25.18	26.74	25.15	29.65	24.39	29.38
YGR092W	34.91	30.98	34.92	37.89	39.15	34.81	33.93	35.46	33.9	42.75	34.22	42.34
YGR093W	39.35	35.99	37.85	44.03	46.58	47.96	47.8	43.35	48.5	57.71	44.82	56.65
YGR094W	318.85	343.04	325.24	365.43	313.72	306.27	328.6	349.92	325.0	329.28	347.76	330.37
YGR095C	91.32	76.63	91.03	91.76	106.15	116.54	108.3	97.1	108.89	130.34	106.99	129.54
YGR096W	17.66	17.85	18.03	15.17	17.74	17.25	16.61	23.52	18.9	17.01	19.74	18.52
YGR097W	19.02	15.75	20.83	22.84	19.44	17.42	27.26	25.34	23.74	30.19	41.46	32.27
YGR098C	11.91	10.96	16.12	14.17	14.12	12.18	14.56	13.24	14.56	18.66	12.92	16.59
YGR099W	32.17	29.14	33.4	38.64	37.25	34.56	36.76	40.95	36.31	36.68	35.31	37.38
YGR100W	28.73	27.28	29.02	33.05	34.97	28.34	32.85	35.38	30.92	36.73	35.01	34.83
YGR101W	52.4	51.19	46.6	61.51	67.13	57.58	46.73	42.53	51.54	56.59	45.18	48.64
YGR102C	37.24	37.05	39.83	47.89	47.98	50.28	46.21	40.86	44.75	56.43	58.88	59.44
YGR103W	166.48	129.81	185.43	124.28	190.44	200.34	165.58	136.46	180.91	214.38	88.97	199.7
YGR104C	34.13	27.58	34.19	34.73	45.29	37.75	39.96	32.31	38.37	53.0	41.25	49.32
YGR105W	248.13	197.11	240.92	222.05	296.95	280.78	219.19	242.89	219.38	261.13	199.54	246.28
YGR106C	568.06	564.44	525.74	474.43	560.39	515.35	494.2	440.85	514.48	463.09	415.8	453.5
YGR108W	59.05	64.14	52.79	48.2	58.56	40.43	44.63	46.55	45.86	40.12	34.48	39.18
YGR109C	32.34	31.44	26.74	31.36	40.4	31.9	26.35	25.83	25.79	35.24	33.33	30.32
YGR109W-A	36.06	32.75	25.36	34.8	47.5	33.18	26.26	35.55	33.78	33.16	37.6	25.94
YGR109W-B	10.15	8.73	9.96	11.64	10.56	8.06	9.47	12.36	11.73	12.83	17.04	12.41
YGR110W	15.05	14.71	15.87	20.34	22.35	17.09	16.82	16.75	19.37	21.78	19.63	18.16
YGR111W	49.86	43.84	56.94	45.01	54.34	48.0	44.61	47.09	49.42	58.33	36.58	53.96
YGR112W	18.65	18.84	19.14	19.79	17.98	18.97	21.52	21.32	18.72	20.57	21.8	19.95
YGR113W	49.18	44.36	53.39	54.46	60.36	59.05	57.58	57.88	53.79	65.6	50.97	67.3
YGR116W	50.94	49.73	61.66	53.97	61.11	56.28	56.53	49.7	55.17	69.2	46.93	65.79
YGR117C	54.69	44.36	57.26	62.32	63.61	64.09	61.16	58.33	65.83	70.01	48.14	72.98
YGR118W	3861.14	4090.97	3563.65	3126.49	3490.17	3338.42	3164.13	3163.31	2926.76	2916.63	2577.92	2845.18
YGR119C	94.97	70.28	84.17	78.1	102.93	84.26	76.88	71.66	94.03	105.39	55.78	92.81
YGR120C	52.42	54.68	52.82	47.03	53.56	49.34	48.03	49.64	46.95	48.93	48.6	51.91
YGR121C	24.34	25.96	25.62	29.11	24.46	21.85	28.53	31.76	31.56	29.33	35.26	26.63
YGR121W-A	6.97	8.91	7.76	5.81	6.64	7.62	8.66	7.06	6.51	5.73	10.1	7.89
YGR122W	28.32	22.49	24.76	24.56	28.94	26.1	28.89	27.39	32.93	34.31	28.37	32.05
YGR123C	84.49	78.56	84.37	88.04	75.08	82.93	81.04	73.1	83.02	72.55	71.22	71.56
YGR124W	531.87	545.37	549.34	728.7	638.84	638.06	700.95	749.23	697.24	688.01	824.67	695.39
YGR125W	20.19	17.53	22.47	21.61	22.14	21.13	22.53	25.59	23.07	27.96	26.64	25.56
YGR126W	5.06	6.46	8.16	9.87	8.92	8.7	10.53	14.96	8.49	10.17	10.96	10.18
YGR127W	16.66	15.7	19.7	19.42	18.52	21.76	23.09	20.36	20.08	21.69	25.35	26.57
YGR128C	89.3	70.87	95.5	87.27	111.76	99.93	98.5	84.06	105.97	118.05	96.73	114.5
YGR129W	18.81	14.0	23.06	14.91	20.97	19.89	15.61	18.15	16.52	23.04	14.87	20.07
YGR130C	29.51	27.21	37.3	31.78	33.89	38.71	32.56	36.33	38.2	51.84	34.89	53.92
YGR131W	12.79	14.62	12.97	14.53	13.83	12.09	9.88	9.29	14.79	16.18	13.61	14.35
YGR132C	196.52	173.09	187.02	203.09	224.17	234.86	202.62	197.16	191.5	214.39	199.07	225.49
YGR133W	45.44	34.36	40.49	40.44	42.85	46.83	44.33	45.23	39.98	51.04	49.06	48.86
YGR134W	20.64	20.42	21.33	27.79	25.43	20.65	21.8	21.08	22.62	26.27	25.66	24.09
YGR135W	330.01	268.73	363.12	334.09	390.67	435.75	353.99	335.62	364.58	379.79	225.81	387.61
YGR136W	185.19	156.61	168.35	183.73	207.49	171.14	177.54	181.83	197.55	219.66	239.45	217.08
YGR138C	12.61	9.81	7.43	17.6	17.89	14.58	15.22	22.05	16.92	17.9	19.18	18.98
YGR140W	19.17	17.9	19.71	22.08	25.37	19.62	22.25	19.89	23.59	29.23	24.41	26.13
YGR141W	41.28	38.86	36.08	38.36	44.49	34.36	38.16	38.86	35.9	40.54	41.92	37.99
YGR142W	36.57	35.16	48.57	50.28	63.23	48.99	48.52	60.07	44.02	77.93	43.4	74.34
YGR143W	29.75	29.23	25.84	32.08	32.61	24.33	26.98	34.25	32.02	37.51	34.31	29.85
YGR144W	4.92	7.14	4.76	4.83	7.22	6.03	8.54	10.21	9.14	9.29	9.14	7.22
YGR145W	46.02	33.57	57.85	39.74	57.21	61.54	47.4	42.13	54.72	75.57	41.45	67.26
YGR146C	48.92	44.16	61.3	38.52	35.93	32.51	37.64	39.62	36.55	31.51	33.51	30.22
YGR146C-A	9.91	5.12	4.82	11.08	6.54	4.58	4.37	3.64	5.44	7.52	9.04	8.83
YGR147C	78.7	75.31	77.89	75.06	92.88	81.96	79.43	80.62	84.1	82.25	69.93	75.69
YGR148C	2163.28	2241.49	2131.92	1644.83	1865.15	2090.27	1811.24	1812.75	1889.6	1990.46	1775.54	1978.1
YGR149W	32.41	29.24	28.08	36.5	36.74	32.0	30.25	33.02	32.26	45.28	52.36	43.28
YGR150C	15.74	12.71	19.17	15.13	20.97	20.04	19.79	15.85	20.03	24.47	13.88	23.4
YGR152C	64.82	58.18	71.56	45.04	65.4	63.35	51.03	56.81	59.25	68.2	39.31	64.95
YGR153W	16.86	20.53	17.14	16.76	17.19	14.41	13.19	11.1	13.74	12.23	13.32	15.29
YGR154C	20.72	18.11	23.55	20.93	27.17	24.43	26.42	18.77	23.41	26.06	18.69	22.21
YGR155W	670.0	712.08	664.03	630.53	636.13	630.69	604.59	604.1	597.58	516.74	448.6	504.39
YGR156W	42.25	36.29	40.11	48.25	48.74	47.89	51.28	51.85	52.96	56.95	55.48	51.76
YGR157W	138.81	150.49	168.11	148.27	129.3	131.53	143.36	139.59	140.88	135.74	167.2	135.88
YGR158C	73.01	51.63	81.26	80.93	106.08	96.64	87.71	90.55	94.45	113.54	82.82	120.78
YGR159C	433.61	524.1	402.15	436.29	431.48	433.34	426.35	416.62	439.65	355.17	356.62	335.7
YGR161C	42.04	32.75	46.39	49.69	48.67	49.43	52.75	63.35	54.72	90.2	110.21	87.94
YGR161C-C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR161C-D	0.98	2.13	2.47	1.66	1.46	0.0	0.56	1.57	1.3	1.33	0.28	1.75
YGR161W-A	1.32	1.1	2.27	0.98	1.47	0.89	1.18	1.03	1.54	1.53	1.2	1.36
YGR161W-B	0.38	0.19	0.39	0.42	0.35	0.2	0.25	0.24	0.38	0.35	0.14	0.2
