gene_id	SRR1944924.genes.results	SRR1944925.genes.results	SRR1944926.genes.results	SRR1944927.genes.results	SRR1944928.genes.results	SRR1944929.genes.results
YNCN0004W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0005C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0006W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0007W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0008C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0009W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0010C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0011W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0012C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0014W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0015W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0016C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0017W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0018W	0.0	0.0	0.0	0.0	0.0	0.5
YNCN0019C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0020C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0001C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0002W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0003C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0004C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0005W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0006W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0007W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0008W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0009W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0010W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0011W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0012C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0013C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0014C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0015C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0016W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0017W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0018W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0019W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0020C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0021C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0022C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0023W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0024C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0025W	0.0	0.0	0.0	0.0	0.0	0.13
YNCO0026W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0027C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0028W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0029C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0030W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0031W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0001C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0003W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0004C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0005C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0006C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0007C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0008C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0009W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0010W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0011C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0012W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0013C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0014C	0.0	0.0	0.0	0.0	0.0	0.51
YNCP0015C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0016W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0017C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0018C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0019W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0020W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0021W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0022W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0023W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0024C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0025W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0026W	0.0	0.0	0.0	0.0	0.0	0.0
YNL001W	58.51	45.55	56.97	53.25	77.07	76.04
YNL002C	183.97	169.95	206.3	173.5	213.11	205.52
YNL003C	52.96	54.52	48.49	54.91	53.88	46.46
YNL004W	72.38	67.71	61.77	63.48	74.37	56.66
YNL005C	65.4	54.9	61.65	65.83	77.67	69.69
YNL006W	61.76	51.95	66.15	69.11	77.05	66.18
YNL007C	269.33	271.89	238.65	265.64	301.05	239.1
YNL008C	43.53	38.3	44.99	47.61	47.65	42.47
YNL009W	6.77	5.75	9.21	8.41	10.02	8.2
YNL010W	377.24	372.72	402.83	335.41	345.97	361.79
YNL011C	25.47	23.72	27.13	28.78	32.04	24.99
YNL012W	6.53	6.09	6.88	6.07	6.08	4.9
YNL014W	3.64	3.93	3.66	6.17	4.09	3.53
YNL015W	78.13	78.84	106.58	84.82	98.74	96.02
YNL016W	153.5	129.85	156.36	169.6	161.33	145.63
YNL018C	0.49	1.02	0.86	1.13	0.65	0.41
YNL019C	7.13	3.14	3.02	6.13	4.36	0.0
YNL020C	22.6	21.5	24.38	30.17	27.37	24.53
YNL021W	26.48	24.35	29.11	33.21	33.61	25.64
YNL022C	54.53	56.08	54.88	64.8	71.05	65.24
YNL023C	28.27	25.23	28.21	34.92	34.37	28.37
YNL024C	14.38	15.73	16.32	18.91	17.12	18.87
YNL024C-A	171.4	155.66	179.89	190.12	198.68	187.88
YNL025C	20.55	21.83	22.07	26.45	28.92	24.89
YNL026W	47.82	39.28	47.65	58.35	65.34	46.92
YNL027W	18.29	14.26	17.11	21.09	21.42	18.76
YNL029C	21.01	20.08	21.45	20.09	23.08	16.34
YNL030W	1472.73	1410.08	1483.44	1183.33	1447.12	1522.78
YNL031C	1533.67	1539.42	1380.57	1445.71	1412.32	1362.58
YNL032W	47.02	43.0	50.44	54.25	56.83	46.95
YNL033W	4.72	6.29	8.3	2.45	6.54	7.62
YNL034W	0.81	0.34	0.48	0.7	0.97	0.76
YNL035C	56.03	50.97	54.51	62.28	66.4	55.03
YNL036W	102.26	89.38	93.61	139.53	135.31	163.98
YNL037C	112.79	106.31	129.48	139.8	141.1	131.15
YNL038W	62.62	56.6	72.24	58.9	74.68	74.47
YNL039W	24.14	22.5	26.48	25.59	33.45	26.01
YNL040C-A	13.06	22.76	16.78	21.92	20.99	11.43
YNL040W	37.37	33.78	42.17	19.43	18.4	19.48
YNL041C	26.53	20.31	27.88	25.83	30.13	26.79
YNL042W	15.54	10.8	15.93	17.4	15.35	16.08
YNL042W-B	2.84	0.39	1.43	1.18	3.59	2.39
YNL044W	229.68	208.6	223.04	250.26	243.04	227.55
YNL045W	34.8	40.7	42.46	53.83	41.17	40.02
YNL046W	78.09	66.76	77.34	92.72	86.22	79.77
YNL047C	18.24	18.7	19.94	28.86	26.41	18.95
YNL048W	43.93	41.74	42.88	47.31	56.61	44.94
YNL049C	34.1	31.5	32.87	45.48	40.8	34.92
YNL050C	27.83	23.38	39.07	34.78	43.09	48.69
YNL051W	31.16	27.48	34.27	29.85	36.22	35.29
YNL052W	93.27	91.63	88.45	101.65	122.01	91.61
YNL053W	23.89	25.16	26.58	34.54	32.09	28.9
YNL054W	14.07	12.08	14.43	19.09	17.76	14.38
YNL054W-A	0.0	0.0	0.0	0.0	0.0	0.0
YNL054W-B	2.71	1.67	3.22	2.74	3.07	2.72
YNL055C	502.48	591.0	468.08	593.04	515.09	520.84
YNL056W	76.53	70.77	84.08	80.0	92.55	90.73
YNL058C	46.77	38.52	45.58	62.89	55.53	50.87
YNL059C	30.76	23.56	34.35	31.2	37.28	37.36
YNL061W	73.31	85.46	83.6	87.84	87.29	83.47
YNL062C	73.0	71.36	81.19	87.3	92.53	80.62
YNL063W	32.78	30.99	33.67	49.18	43.76	37.93
YNL064C	434.87	412.16	428.2	523.33	553.03	471.41
YNL065W	25.08	22.45	22.61	34.26	32.39	25.05
YNL066W	189.86	198.28	183.35	234.77	208.98	168.73
YNL067W	1118.05	986.63	1128.88	1003.66	991.77	1016.86
YNL067W-B	0.0	1.38	0.0	1.4	0.0	0.0
YNL068C	15.62	11.19	21.61	20.78	17.29	13.9
YNL069C	2778.6	3240.45	2804.48	2644.49	2560.54	2828.27
YNL070W	267.37	210.45	232.77	277.38	276.46	287.47
YNL071W	368.74	384.97	362.86	397.14	348.11	320.26
YNL072W	29.43	31.8	26.75	36.67	28.8	35.98
YNL073W	24.01	23.08	22.6	30.28	27.83	26.48
YNL074C	45.04	40.58	44.46	60.2	54.42	40.15
YNL075W	84.99	73.42	83.04	95.81	118.55	101.67
YNL076W	26.96	24.9	24.92	27.29	32.31	26.29
YNL077W	16.26	15.79	14.88	18.07	16.58	12.24
YNL078W	51.11	51.88	61.69	65.92	62.1	50.03
YNL079C	345.47	401.61	421.85	287.32	363.94	383.36
YNL080C	53.81	50.18	44.57	54.6	48.33	40.75
YNL081C	53.98	47.73	70.75	52.47	65.14	68.68
YNL082W	13.35	11.21	16.62	13.62	19.11	17.17
YNL083W	20.8	18.68	17.7	26.96	25.89	21.2
YNL084C	86.66	69.56	94.44	100.04	128.1	119.71
YNL085W	77.98	68.65	90.42	97.15	95.19	93.31
YNL086W	25.59	22.57	22.19	34.49	33.52	35.22
YNL087W	52.08	51.63	59.59	49.93	51.34	42.4
YNL088W	19.39	15.37	26.26	17.43	20.99	22.53
YNL090W	89.77	75.59	88.97	85.99	96.72	86.01
YNL091W	22.87	20.44	33.7	30.41	26.26	31.03
YNL092W	3.78	4.92	5.09	4.02	3.89	3.7
YNL093W	0.32	1.09	0.23	0.47	1.43	0.43
YNL094W	40.05	37.04	38.23	62.01	51.07	39.64
YNL095C	21.39	21.69	25.47	26.86	28.25	20.92
YNL096C	940.4	912.92	1017.06	1091.16	938.77	1047.16
YNL097C	29.69	25.02	30.06	28.12	35.9	27.69
YNL097C-B	34.23	18.75	21.31	23.76	20.01	19.61
YNL098C	164.02	142.82	148.72	182.92	208.96	187.05
YNL099C	65.55	68.74	68.29	71.44	84.43	64.41
YNL100W	54.3	41.67	46.14	62.11	70.56	65.25
YNL101W	41.18	36.71	35.82	48.8	45.44	29.89
YNL102W	18.34	18.32	21.82	25.78	25.49	21.03
YNL103W	30.18	26.15	30.15	34.35	39.95	27.85
YNL104C	116.26	126.22	132.31	234.97	197.34	178.09
YNL106C	9.72	10.72	11.37	13.4	11.2	8.74
YNL107W	29.35	24.36	32.02	30.37	39.53	38.31
YNL108C	76.86	72.54	73.26	83.72	82.01	74.7
YNL110C	100.45	74.71	132.4	78.11	110.29	113.67
YNL111C	178.11	160.67	189.27	166.58	187.86	135.53
YNL112W	196.85	204.49	197.98	233.86	205.38	207.18
YNL113W	139.23	153.22	164.39	147.14	172.36	175.06
YNL115C	19.14	17.86	17.1	29.02	22.49	20.83
YNL116W	24.6	27.76	25.26	36.75	33.2	31.08
YNL117W	2.93	2.0	2.58	4.75	3.2	2.96
YNL118C	37.57	28.93	40.97	43.27	56.61	48.81
YNL119W	37.23	30.5	40.12	0.36	0.79	0.35
YNL121C	81.15	76.96	101.99	93.45	102.32	110.72
YNL122C	28.59	27.12	35.26	36.07	43.62	40.18
YNL123W	59.02	55.53	59.85	95.89	82.6	65.8
YNL124W	37.82	33.51	32.12	51.22	47.23	39.23
YNL125C	21.32	22.81	17.96	27.98	27.6	18.01
YNL126W	21.91	17.72	21.63	23.83	24.46	21.44
YNL127W	10.6	11.7	12.98	17.51	13.03	12.97
YNL128W	1.66	3.1	4.11	2.74	3.59	2.4
YNL129W	34.07	26.81	41.23	22.12	39.02	46.86
YNL130C	127.32	116.18	116.47	138.88	136.58	111.31
YNL130C-A	2.76	2.65	2.93	4.03	5.43	2.59
YNL131W	266.5	274.19	265.09	277.54	290.54	279.93
YNL132W	57.9	54.74	54.95	70.81	65.5	54.01
YNL133C	10.86	12.77	16.08	12.74	16.3	18.3
YNL134C	188.19	196.08	239.83	330.87	379.67	326.04
YNL135C	1015.93	984.81	974.89	997.27	954.57	991.11
YNL136W	14.74	14.54	21.02	13.42	18.47	22.24
YNL137C	42.66	39.83	43.58	53.57	51.23	46.22
YNL138W	140.14	144.01	155.89	164.34	143.12	138.69
YNL138W-A	35.72	41.25	38.45	39.85	45.06	46.24
YNL139C	11.3	9.58	14.22	12.67	11.95	9.97
YNL140C	0.92	4.36	4.54	3.54	8.08	10.79
YNL141W	162.09	152.41	168.58	123.04	129.43	122.44
YNL142W	13.66	14.83	13.13	12.64	13.13	9.58
YNL143C	4.05	6.22	6.31	8.67	10.36	7.37
YNL144C	4.5	3.89	5.01	4.32	5.57	4.65
YNL145W	1010.09	930.71	884.7	1008.29	1067.64	997.75
YNL146C-A	25.23	19.09	20.72	24.97	34.53	39.59
YNL146W	11.82	8.33	8.85	9.13	15.37	8.0
YNL147W	102.02	82.36	138.41	95.06	144.22	144.18
YNL148C	28.57	32.51	23.87	22.02	28.34	28.22
YNL149C	241.28	238.61	287.98	295.38	363.0	360.58
YNL151C	81.01	78.07	81.12	81.92	88.53	79.41
YNL152W	29.83	25.64	31.04	39.77	30.08	29.74
YNL153C	150.32	146.46	148.61	123.87	149.0	151.6
YNL154C	82.76	71.04	91.96	79.41	88.31	70.66
YNL155C-A	46.63	27.1	45.68	45.09	57.98	37.88
YNL155W	76.15	56.73	85.78	96.36	126.39	109.88
YNL156C	85.97	77.9	74.51	95.97	107.08	87.3
YNL157W	93.81	78.82	113.55	109.21	110.37	119.05
YNL158W	57.11	41.67	49.13	57.78	59.1	43.03
YNL159C	40.66	32.91	38.99	43.73	49.56	41.49
YNL160W	73.17	69.37	92.47	44.68	39.68	42.6
YNL161W	34.65	30.09	32.98	36.05	36.62	28.07
YNL162W	2414.94	2285.94	2606.95	2052.0	2114.57	2388.4
YNL162W-A	32.29	20.94	43.97	28.15	47.1	44.18
YNL163C	26.61	24.04	25.72	35.71	32.85	27.73
YNL164C	35.92	30.51	38.13	39.49	50.27	45.43
YNL165W	29.6	22.94	26.44	28.86	34.39	28.2
YNL166C	45.92	37.0	46.21	48.22	64.54	54.18
YNL167C	19.94	16.33	20.53	20.74	24.09	19.24
YNL168C	84.9	81.13	98.18	75.54	65.09	73.9
YNL169C	54.31	66.38	54.15	69.54	59.8	57.59
YNL172W	6.71	6.85	7.75	9.89	8.73	5.69
YNL173C	35.45	35.68	32.21	32.45	44.57	40.86
YNL175C	101.16	85.77	123.33	82.01	98.15	104.81
YNL176C	31.59	23.2	26.15	36.56	33.65	24.91
YNL177C	53.5	46.17	54.22	55.83	62.01	59.33
YNL178W	4648.33	4604.32	4914.83	4209.92	4369.96	4658.32
YNL180C	39.69	36.28	43.39	51.01	56.03	41.99
YNL181W	41.03	40.6	38.57	45.72	45.17	43.83
YNL182C	71.48	52.94	68.09	75.35	82.74	66.71
YNL183C	19.15	16.42	18.39	25.24	25.6	18.52
YNL184C	21.04	17.19	22.04	18.52	25.03	13.29
YNL185C	48.53	45.59	43.58	45.02	40.91	41.53
YNL186W	51.4	48.8	49.19	56.53	59.38	45.81
YNL187W	16.81	15.15	16.65	21.42	21.65	15.07
YNL188W	19.38	11.24	23.34	15.44	23.04	23.48
YNL189W	159.34	166.48	168.04	188.01	178.24	173.7
YNL190W	303.01	296.0	272.89	360.46	330.89	234.61
YNL191W	25.46	27.88	30.88	35.12	30.75	31.76
YNL192W	55.26	47.69	50.62	67.32	72.67	52.86
YNL193W	20.83	18.73	22.18	22.64	23.0	21.97
YNL194C	9.17	9.13	6.9	12.73	12.87	11.4
YNL195C	8.77	9.72	7.17	10.65	10.36	12.09
YNL196C	7.34	10.03	7.82	9.35	8.98	9.39
YNL197C	37.13	35.49	39.93	52.72	42.11	30.85
YNL199C	43.99	35.82	46.43	45.98	59.21	52.22
YNL200C	22.94	22.0	23.1	29.64	30.53	25.55
YNL201C	21.18	16.5	24.07	23.75	25.49	22.79
YNL202W	8.96	10.23	9.11	9.78	11.33	10.24
YNL204C	4.9	7.22	6.25	6.62	4.93	5.3
YNL206C	60.9	53.6	56.54	56.72	69.08	56.62
YNL207W	75.91	72.44	79.77	82.67	95.54	81.09
YNL208W	295.25	333.76	273.15	283.15	270.72	254.61
YNL209W	1459.14	1632.11	1409.85	1410.89	1173.02	1086.74
YNL210W	11.93	15.12	9.27	12.88	14.32	9.71
YNL211C	27.3	21.55	21.85	14.83	17.35	16.75
YNL212W	35.95	33.45	37.78	42.95	44.36	35.76
YNL213C	28.8	22.34	28.01	26.05	31.89	28.31
YNL214W	24.49	19.87	22.36	23.45	30.02	30.58
YNL215W	36.89	31.49	39.15	41.19	52.53	48.14
YNL216W	54.18	49.97	49.13	56.49	60.32	42.43
YNL217W	102.93	72.18	87.93	90.2	97.97	73.64
YNL218W	15.87	13.56	16.79	18.54	20.43	14.31
YNL219C	76.36	68.71	67.63	81.48	79.35	58.92
YNL220W	305.23	267.34	216.12	286.89	319.85	226.12
YNL221C	43.37	33.44	41.45	52.24	51.79	39.23
YNL222W	47.52	44.39	44.83	38.63	48.54	37.79
YNL223W	11.17	9.59	10.06	13.62	14.41	10.93
YNL224C	17.5	16.6	17.84	18.29	23.45	17.73
YNL225C	14.05	10.72	15.2	12.14	18.32	14.23
YNL227C	12.85	10.39	23.19	12.14	15.93	22.29
YNL229C	55.21	37.75	51.22	43.9	54.63	61.98
YNL230C	15.18	12.73	17.03	20.84	18.17	14.26
YNL231C	124.86	100.47	130.44	107.13	131.3	136.39
YNL232W	91.29	79.98	89.6	97.79	115.83	101.05
YNL233W	20.74	20.51	19.37	23.0	23.49	16.54
YNL234W	9.97	9.72	11.65	11.58	9.63	9.45
YNL236W	26.44	23.85	30.0	37.31	33.54	26.31
YNL237W	17.11	13.17	17.65	19.99	19.2	16.75
YNL238W	39.57	40.11	41.24	44.77	43.81	34.24
YNL239W	102.22	110.32	103.9	112.0	102.67	95.57
YNL240C	41.35	45.2	40.18	52.53	52.01	45.56
YNL241C	102.42	122.28	125.41	180.9	123.19	159.88
YNL242W	5.11	5.18	5.8	7.22	6.92	5.12
YNL243W	88.24	83.95	78.46	113.23	96.13	74.61
YNL244C	830.31	673.64	810.76	666.02	715.97	802.52
YNL245C	67.9	77.68	59.01	68.29	80.56	70.37
YNL246W	85.95	95.36	83.3	97.24	84.93	86.44
YNL247W	122.93	113.19	122.28	134.24	139.8	114.04
YNL248C	150.57	146.59	151.87	168.1	174.92	158.31
YNL249C	15.31	15.51	18.03	20.06	19.36	18.87
YNL250W	4.51	3.95	7.39	5.99	6.44	7.01
YNL251C	48.35	48.4	51.89	60.85	50.46	44.06
YNL252C	40.52	44.1	39.81	39.38	47.56	50.29
YNL253W	24.23	19.79	22.8	27.36	31.68	24.91
YNL254C	14.36	15.4	18.27	20.76	22.65	17.37
YNL255C	504.22	480.05	533.01	508.02	518.65	549.65
YNL256W	43.71	40.68	40.43	53.28	51.56	39.86
YNL257C	22.69	19.29	24.95	24.81	28.46	21.51
YNL258C	37.42	30.08	38.22	30.68	39.87	35.51
YNL259C	200.12	170.73	182.55	151.69	158.37	147.12
YNL260C	48.05	47.11	48.01	46.7	63.93	52.67
YNL261W	40.41	32.47	39.74	42.94	46.57	38.96
YNL262W	12.31	13.76	16.44	14.6	13.09	12.34
YNL263C	115.83	101.07	103.44	145.44	138.69	124.12
YNL264C	48.65	46.54	46.58	60.85	53.43	56.75
YNL265C	30.31	27.21	34.26	30.51	36.03	38.27
YNL267W	25.8	25.32	26.82	32.65	34.43	26.42
YNL268W	133.56	135.56	118.57	167.39	155.94	118.41
YNL269W	2.68	2.57	0.57	1.83	2.11	1.72
YNL270C	5.8	4.91	3.88	4.41	3.9	3.84
YNL271C	8.48	8.95	10.46	11.3	11.14	9.18
YNL272C	26.69	22.85	31.91	30.34	35.12	28.37
YNL273W	14.0	13.87	15.94	19.36	16.08	14.19
YNL274C	14.27	15.64	16.03	22.74	23.09	16.79
YNL275W	17.43	17.67	18.48	27.72	23.09	22.29
YNL277W	28.93	29.87	23.81	27.26	29.29	24.48
YNL277W-A	0.55	1.57	1.54	4.25	1.61	2.92
YNL278W	5.57	7.54	8.12	8.17	5.41	5.03
YNL279W	9.35	10.38	10.13	17.75	15.58	12.57
YNL280C	123.34	113.59	112.24	137.15	135.94	108.88
YNL281W	360.85	387.98	384.5	368.0	419.55	363.22
YNL282W	38.65	32.16	36.34	39.69	42.98	33.63
YNL283C	63.6	55.75	61.48	58.54	57.97	44.75
YNL284C	66.41	59.39	59.23	62.71	65.78	62.15
YNL284C-A	1.3	0.48	0.0	0.0	0.79	0.0
YNL284C-B	13.57	11.4	19.38	12.05	13.62	15.56
YNL286W	28.02	22.41	24.43	24.18	28.76	28.29
YNL287W	100.14	93.62	115.37	130.46	121.88	113.38
YNL288W	57.15	50.73	48.78	61.27	52.55	52.26
YNL289W	83.02	73.69	67.12	105.89	108.4	94.22
YNL290W	74.14	62.97	61.89	85.61	88.6	76.92
YNL291C	52.36	40.6	47.82	44.94	50.85	38.78
YNL292W	37.86	39.03	39.89	37.06	37.36	38.58
YNL293W	21.69	17.35	18.08	20.36	25.06	18.5
YNL294C	42.79	36.41	39.29	49.48	45.49	32.87
YNL295W	18.04	17.76	19.18	21.15	25.23	24.08
YNL297C	17.04	18.82	19.56	23.72	22.51	18.34
YNL298W	22.27	17.02	23.43	30.63	25.89	17.5
YNL299W	25.05	24.98	29.17	30.91	37.43	29.5
YNL300W	288.7	281.01	291.4	362.52	313.43	305.49
YNL301C	736.63	711.9	749.09	638.17	681.02	701.12
YNL302C	2898.74	2578.96	2800.92	2489.33	2769.5	2807.35
YNL304W	16.23	16.72	15.99	14.93	19.42	15.79
YNL305C	73.85	70.79	66.7	95.11	99.33	79.3
YNL306W	95.9	88.16	102.03	100.07	104.04	129.53
YNL307C	174.11	167.74	157.98	186.37	174.7	151.2
YNL308C	52.92	52.26	63.2	47.28	63.39	75.1
YNL309W	20.23	22.35	21.03	27.49	22.9	19.57
YNL310C	50.73	45.12	53.43	48.51	47.43	53.28
YNL311C	17.92	13.55	18.8	17.65	23.2	15.77
YNL312W	90.72	94.25	103.6	127.16	134.57	120.02
YNL313C	45.75	45.78	45.87	62.96	56.0	49.4
YNL314W	20.89	22.71	18.93	27.66	23.82	21.74
YNL315C	46.25	45.64	51.28	45.72	54.74	51.46
YNL316C	26.66	22.15	26.59	34.68	36.42	32.7
YNL317W	24.41	24.67	24.16	33.22	30.83	27.15
YNL318C	0.27	0.38	0.33	0.52	0.26	0.14
YNL320W	46.03	42.19	43.05	46.45	49.92	39.99
YNL321W	21.54	21.22	20.72	30.55	27.46	18.64
YNL322C	149.31	137.64	141.35	170.73	162.09	137.63
YNL323W	40.86	38.84	41.12	45.04	57.05	47.98
YNL325C	11.62	9.95	12.29	12.85	14.2	10.22
YNL326C	27.78	25.92	24.02	26.17	33.9	26.4
YNL327W	155.53	128.45	159.63	218.03	194.29	139.08
YNL328C	10.39	12.28	9.73	8.22	9.97	5.17
YNL329C	21.11	20.54	23.15	29.34	25.05	22.28
YNL330C	73.85	77.02	63.5	87.79	93.54	84.42
YNL331C	15.74	13.05	11.57	16.86	19.79	15.67
YNL332W	1.58	1.41	0.78	1.89	2.93	2.21
YNL333W	12.57	12.26	15.04	13.19	13.9	15.38
YNL334C	11.01	10.61	13.41	11.65	17.37	13.71
YNL335W	0.0	5.01	6.65	13.98	11.99	8.81
YNL336W	23.08	23.2	10.48	16.24	22.76	14.49
YNL339C	0.05	0.06	0.12	0.13	0.02	0.05
YNR001C	99.72	107.43	101.35	145.2	154.51	110.64
YNR002C	10.54	12.17	11.94	13.33	13.97	11.95
YNR003C	68.35	62.27	73.59	56.2	68.36	55.61
YNR004W	26.58	20.61	28.18	28.88	29.43	26.1
YNR006W	26.78	29.07	27.59	34.66	32.98	23.45
YNR007C	14.69	10.31	16.68	15.85	19.77	16.83
YNR008W	25.81	29.67	28.26	35.13	31.42	28.01
YNR009W	37.74	34.25	40.57	35.15	38.62	32.23
YNR010W	36.24	34.74	36.34	44.2	40.25	43.7
YNR011C	18.72	16.68	17.59	22.38	24.85	17.35
YNR012W	47.44	41.2	45.14	53.38	55.15	48.77
YNR013C	51.16	45.35	50.68	65.94	49.14	42.13
YNR014W	16.46	16.59	16.03	15.68	15.68	12.49
YNR015W	52.35	51.62	49.32	56.89	61.09	62.1
YNR016C	101.02	112.75	127.96	125.55	107.88	104.05
YNR017W	192.23	194.28	167.33	201.19	195.13	201.38
YNR018W	133.4	143.75	128.17	142.96	132.13	130.5
YNR019W	52.8	56.34	58.49	87.21	75.36	61.8
YNR020C	21.34	23.38	19.39	22.03	26.69	21.69
YNR021W	195.42	160.79	185.55	171.93	187.24	165.19
YNR022C	57.26	57.08	76.84	54.18	76.66	97.42
YNR023W	23.22	20.36	20.74	29.63	28.51	26.88
YNR024W	25.58	23.98	34.28	20.78	35.44	33.49
YNR026C	40.02	35.14	40.46	45.07	46.46	41.33
YNR027W	37.68	30.38	35.28	44.76	50.24	44.96
YNR028W	57.86	58.15	47.98	44.47	49.52	36.86
YNR029C	44.15	38.54	40.88	51.72	58.54	52.74
YNR030W	54.24	53.38	50.06	60.68	56.37	42.07
YNR031C	15.72	16.48	17.52	21.2	19.82	18.24
YNR032C-A	81.08	67.84	102.04	90.19	98.98	100.25
YNR032W	36.34	36.33	37.01	50.22	51.14	47.22
YNR033W	37.15	36.36	32.73	54.57	49.05	46.25
YNR034W	24.7	21.64	19.28	23.14	24.37	23.91
YNR034W-A	6.74	4.42	4.76	4.48	8.01	8.34
YNR035C	166.53	161.06	171.38	213.91	240.32	219.49
YNR036C	155.84	145.85	159.94	163.81	162.38	181.49
YNR037C	109.96	79.88	88.49	96.89	86.34	98.89
YNR038W	48.77	40.81	47.75	58.9	63.42	48.17
YNR039C	22.75	20.15	19.41	30.87	31.91	22.09
YNR040W	29.05	28.65	30.11	30.54	36.63	34.87
YNR041C	44.84	45.86	40.1	49.88	49.55	43.98
YNR043W	166.35	165.13	163.76	215.37	190.71	172.37
YNR044W	20.0	19.89	22.25	34.28	29.94	26.81
YNR045W	13.49	12.94	14.44	17.7	18.4	14.59
YNR046W	161.33	149.91	168.2	203.41	199.43	197.21
YNR047W	8.27	8.67	11.55	13.12	11.43	10.06
YNR048W	16.84	15.36	20.84	30.52	24.73	23.15
YNR049C	35.61	30.07	36.56	35.43	39.48	35.91
YNR050C	165.82	156.02	168.72	197.44	170.5	178.43
YNR051C	38.24	26.73	57.29	44.18	46.1	64.13
YNR052C	73.27	59.48	71.08	88.35	88.64	72.59
YNR053C	129.6	124.53	125.7	169.01	158.57	138.49
YNR054C	33.6	30.25	39.48	32.88	36.46	33.45
YNR055C	62.06	60.02	63.56	69.66	67.26	57.05
YNR056C	12.1	8.76	10.87	12.63	12.52	10.15
YNR057C	11.0	13.14	11.18	13.61	12.13	13.85
YNR058W	6.98	6.62	6.74	8.1	6.79	6.14
YNR059W	16.62	15.04	16.77	17.55	20.55	15.12
YNR060W	17.1	12.92	15.82	12.76	10.28	9.23
YNR061C	119.94	111.71	105.95	131.6	132.21	119.23
YNR062C	11.63	7.79	10.16	11.41	13.58	7.63
