gene_id	SRR1944924.genes.results	SRR1944925.genes.results	SRR1944926.genes.results	SRR1944927.genes.results	SRR1944928.genes.results	SRR1944929.genes.results
YNCJ0007C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0008W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0009C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0010W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0011W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0012W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0013C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0014C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0015W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0016C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0017C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0018W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0019C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0020W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0021C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0022C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0023C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0024W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0025W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0026W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0027C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0028C	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0029W	0.0	0.0	0.0	0.0	0.0	0.0
YNCJ0030W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0001W	0.0	0.0	0.0	0.0	0.0	1.39
YNCK0002C	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0003W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0004W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0005C	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0006C	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0007W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0008W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0009W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0010W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0011C	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0012C	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0013W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0014W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0015C	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0016W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0017W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0018C	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0019W	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0020C	0.0	0.0	0.0	0.0	0.0	0.0
YNCK0021W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0001W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0002C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0003W	0.0	0.0	0.0	0.0	0.0	0.13
YNCL0004C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0005C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0006W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0007W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0008W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0009C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0010C	0.0	0.0	0.12	0.0	0.0	0.13
YNCL0011C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0012C	1.3	1.09	1.12	1.39	1.04	1.78
YNCL0013C	0.36	0.0	0.13	0.0	0.0	0.46
YNCL0014C	1.21	1.16	0.73	0.0	0.58	0.53
YNCL0015C	0.0	0.0	0.0	0.19	0.0	0.0
YNCL0016C	1.32	1.66	0.86	1.82	1.22	1.87
YNCL0017C	0.0	0.0	0.02	0.18	0.1	0.0
YNCL0018W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0019C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0020C	0.0	0.0	0.12	0.0	0.0	0.13
YNCL0021C	1.3	1.09	1.12	1.39	1.04	1.78
YNCL0022C	0.36	0.0	0.13	0.0	0.0	0.46
YNCL0023C	1.21	1.16	0.73	0.0	0.58	0.53
YNCL0024C	0.0	0.0	0.0	0.19	0.0	0.0
YNCL0025C	1.32	1.66	0.86	1.82	1.22	1.87
YNCL0026C	0.0	0.0	0.02	0.18	0.1	0.0
YNCL0027W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0028W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0029W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0030W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0031W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0032C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0033C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0034W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0035C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0036C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0037W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0038W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0039W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0040W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0041C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0042C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0043C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0044W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0045W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0046W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0047W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0048W	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0049C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0050C	0.0	0.0	0.0	0.0	0.0	0.0
YNCL0051C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0002C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0003W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0004C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0005C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0006W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0007C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0008C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0009C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0010W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0011W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0012W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0013W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0014W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0015W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0016W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0017W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0018C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0019W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0020W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0021C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0022C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0023C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0024W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0025C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0026C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0027W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0028C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0029C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0030W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0031W	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0032C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0033C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0034C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0035C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0036C	0.0	0.0	0.0	0.0	0.0	0.0
YNCM0037W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0001W	0.0	0.0	0.0	0.0	0.0	1.5
YNCN0002C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0003W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0004W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0005C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0006W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0007W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0008C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0009W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0010C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0011W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0012C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0014W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0015W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0016C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0017W	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0018W	0.0	0.0	0.0	0.0	0.0	0.62
YNCN0019C	0.0	0.0	0.0	0.0	0.0	0.0
YNCN0020C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0001C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0002W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0003C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0004C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0005W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0006W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0007W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0008W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0009W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0010W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0011W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0012C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0013C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0014C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0015C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0016W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0017W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0018W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0019W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0020C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0021C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0022C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0023W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0024C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0025W	0.0	0.0	0.0	0.0	0.0	0.16
YNCO0026W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0027C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0028W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0029C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0030W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0031W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0001C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0003W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0004C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0005C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0006C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0007C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0008C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0009W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0010W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0011C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0012W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0013C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0014C	0.0	0.0	0.0	0.0	0.0	0.63
YNCP0015C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0016W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0017C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0018C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0019W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0020W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0021W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0022W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0023W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0024C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0025W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0026W	0.0	0.0	0.0	0.0	0.0	0.0
YNL001W	70.82	55.13	68.54	60.25	90.45	93.92
YNL002C	222.65	205.67	248.18	196.32	250.14	253.86
YNL003C	64.1	65.98	58.34	62.13	63.24	57.39
YNL004W	87.6	81.94	74.31	71.83	87.29	69.98
YNL005C	79.16	66.43	74.16	74.49	91.16	86.08
YNL006W	74.74	62.86	79.58	78.2	90.44	81.74
YNL007C	325.96	329.03	287.1	300.58	353.36	295.33
YNL008C	52.68	46.34	54.12	53.87	55.92	52.46
YNL009W	8.2	6.96	11.08	9.52	11.76	10.13
YNL010W	456.56	451.05	484.61	379.52	406.07	446.88
YNL011C	30.83	28.71	32.63	32.57	37.6	30.87
YNL012W	7.9	7.37	8.28	6.86	7.13	6.05
YNL014W	4.41	4.75	4.4	6.99	4.8	4.36
YNL015W	94.56	95.41	128.22	95.98	115.89	118.61
YNL016W	185.78	157.13	188.1	191.91	189.36	179.88
YNL018C	0.59	1.23	1.03	1.28	0.76	0.5
YNL019C	8.63	3.8	3.63	6.93	5.12	0.0
YNL020C	27.35	26.02	29.33	34.14	32.13	30.3
YNL021W	32.05	29.47	35.02	37.57	39.45	31.67
YNL022C	65.99	67.87	66.02	73.32	83.4	80.59
YNL023C	34.21	30.53	33.93	39.51	40.34	35.04
YNL024C	17.4	19.04	19.63	21.4	20.09	23.31
YNL024C-A	207.43	188.38	216.41	215.13	233.2	232.07
YNL025C	24.87	26.42	26.55	29.93	33.94	30.75
YNL026W	57.88	47.53	57.33	66.03	76.69	57.96
YNL027W	22.13	17.26	20.59	23.87	25.14	23.17
YNL029C	25.43	24.29	25.8	22.73	27.09	20.18
YNL030W	1782.38	1706.41	1784.59	1338.98	1698.52	1880.9
YNL031C	1856.14	1862.94	1660.84	1635.88	1657.68	1683.02
YNL032W	56.9	52.03	60.68	61.38	66.7	57.99
YNL033W	5.71	7.61	9.99	2.77	7.68	9.41
YNL034W	0.98	0.41	0.57	0.8	1.14	0.94
YNL035C	67.82	61.68	65.58	70.47	77.93	67.98
YNL036W	123.77	108.16	112.62	157.88	158.82	202.54
YNL037C	136.51	128.65	155.76	158.19	165.61	162.0
YNL038W	75.79	68.49	86.9	66.65	87.65	91.99
YNL039W	29.21	27.23	31.85	28.95	39.26	32.13
YNL040C-A	15.8	27.54	20.19	24.8	24.63	14.11
YNL040W	45.23	40.88	50.73	21.99	21.59	24.06
YNL041C	32.11	24.58	33.54	29.23	35.37	33.09
YNL042W	18.8	13.07	19.16	19.68	18.02	19.86
YNL042W-B	3.44	0.47	1.73	1.34	4.21	2.95
YNL044W	277.98	252.44	268.31	283.18	285.26	281.07
YNL045W	42.12	49.25	51.08	60.91	48.32	49.43
YNL046W	94.51	80.79	93.04	104.92	101.2	98.53
YNL047C	22.07	22.63	23.99	32.66	31.0	23.4
YNL048W	53.17	50.51	51.59	53.53	66.45	55.51
YNL049C	41.27	38.12	39.54	51.46	47.89	43.14
YNL050C	33.68	28.29	47.0	39.35	50.58	60.14
YNL051W	37.71	33.25	41.23	33.78	42.52	43.59
YNL052W	112.88	110.88	106.41	115.02	143.21	113.15
YNL053W	28.91	30.45	31.98	39.09	37.66	35.7
YNL054W	17.02	14.62	17.36	21.6	20.85	17.76
YNL054W-A	0.0	0.0	0.0	0.0	0.0	0.0
YNL054W-B	3.27	2.02	3.87	3.1	3.61	3.35
YNL055C	608.12	715.2	563.11	671.05	604.58	643.32
YNL056W	92.62	85.64	101.15	90.52	108.63	112.07
YNL058C	56.6	46.62	54.83	71.16	65.18	62.83
YNL059C	37.23	28.52	41.32	35.31	43.75	46.15
YNL061W	88.72	103.42	100.57	99.4	102.45	103.1
YNL062C	88.35	86.35	97.67	98.78	108.6	99.58
YNL063W	39.68	37.5	40.51	55.65	51.36	46.85
YNL064C	526.3	498.78	515.13	592.17	649.1	582.28
YNL065W	30.36	27.17	27.2	38.77	38.01	30.94
YNL066W	229.78	239.95	220.57	265.65	245.29	208.41
YNL067W	1353.13	1193.98	1358.05	1135.68	1164.07	1255.99
YNL067W-B	0.0	1.67	0.0	1.58	0.0	0.0
YNL068C	18.91	13.55	26.0	23.51	20.29	17.17
YNL069C	3362.82	3921.44	3373.82	2992.34	3005.38	3493.4
YNL070W	323.59	254.68	280.03	313.86	324.49	355.07
YNL071W	446.27	465.87	436.53	449.38	408.59	395.58
YNL072W	35.62	38.48	32.18	41.49	33.8	44.44
YNL073W	29.06	27.93	27.19	34.26	32.67	32.71
YNL074C	54.5	49.1	53.48	68.11	63.87	49.6
YNL075W	102.86	88.85	99.9	108.41	139.15	125.58
YNL076W	32.63	30.13	29.97	30.87	37.93	32.47
YNL077W	19.68	19.11	17.9	20.44	19.46	15.12
YNL078W	61.85	62.78	74.22	74.59	72.89	61.79
YNL079C	418.11	486.01	507.49	325.11	427.17	473.51
YNL080C	65.13	60.72	53.61	61.78	56.73	50.34
YNL081C	65.33	57.77	85.11	59.37	76.45	84.83
YNL082W	16.16	13.57	20.0	15.42	22.43	21.2
YNL083W	25.18	22.61	21.29	30.51	30.38	26.18
YNL084C	104.88	84.18	113.61	113.19	150.35	147.86
YNL085W	94.37	83.07	108.78	109.93	111.73	115.25
YNL086W	30.98	27.32	26.7	39.03	39.35	43.5
YNL087W	63.03	62.49	71.69	56.5	60.26	52.37
YNL088W	23.46	18.6	31.59	19.73	24.64	27.83
YNL090W	108.64	91.47	107.03	97.3	113.53	106.24
YNL091W	27.68	24.73	40.54	34.41	30.82	38.33
YNL092W	4.57	5.95	6.12	4.55	4.56	4.58
YNL093W	0.39	1.32	0.28	0.53	1.68	0.54
YNL094W	48.47	44.82	45.99	70.16	59.94	48.97
YNL095C	25.89	26.25	30.64	30.4	33.16	25.84
YNL096C	1138.13	1104.77	1223.53	1234.69	1101.87	1293.43
YNL097C	35.94	30.28	36.17	31.82	42.14	34.2
YNL097C-B	41.42	22.69	25.64	26.89	23.49	24.22
YNL098C	198.51	172.84	178.91	206.99	245.26	231.04
YNL099C	79.33	83.18	82.15	80.84	99.1	79.56
YNL100W	65.71	50.43	55.51	70.28	82.82	80.59
YNL101W	49.84	44.43	43.09	55.22	53.33	36.92
YNL102W	22.2	22.17	26.25	29.17	29.92	25.98
YNL103W	36.52	31.64	36.28	38.87	46.89	34.4
YNL104C	140.71	152.75	159.18	265.87	231.62	219.98
YNL106C	11.76	12.98	13.68	15.17	13.15	10.79
YNL107W	35.52	29.47	38.51	34.36	46.4	47.32
YNL108C	93.03	87.79	88.13	94.74	96.26	92.26
YNL110C	121.57	90.41	159.28	88.38	129.45	140.41
YNL111C	215.56	194.43	227.69	188.5	220.5	167.4
YNL112W	238.24	247.47	238.18	264.62	241.06	255.91
YNL113W	168.5	185.42	197.76	166.5	202.31	216.23
YNL115C	23.16	21.61	20.57	32.83	26.4	25.72
YNL116W	29.78	33.6	30.39	41.58	38.97	38.39
YNL117W	3.55	2.42	3.1	5.37	3.76	3.66
YNL118C	45.47	35.01	49.29	48.96	66.44	60.29
YNL119W	45.06	36.91	48.27	0.4	0.93	0.43
YNL121C	98.22	93.13	122.69	105.74	120.1	136.76
YNL122C	34.6	32.82	42.42	40.81	51.2	49.63
YNL123W	71.42	67.2	72.01	108.51	96.95	81.28
YNL124W	45.77	40.56	38.64	57.95	55.43	48.46
YNL125C	25.81	27.61	21.61	31.66	32.39	22.25
YNL126W	26.52	21.45	26.02	26.97	28.71	26.48
YNL127W	12.83	14.15	15.61	19.81	15.29	16.02
YNL128W	2.01	3.75	4.94	3.1	4.21	2.96
YNL129W	41.23	32.45	49.6	25.03	45.8	57.88
YNL130C	154.1	140.6	140.11	157.14	160.31	137.49
YNL130C-A	3.35	3.21	3.53	4.56	6.37	3.2
YNL131W	322.53	331.81	318.9	314.04	341.01	345.77
YNL132W	70.07	66.25	66.1	80.13	76.88	66.71
YNL133C	13.14	15.45	19.34	14.42	19.13	22.6
YNL134C	227.75	237.29	288.52	374.39	445.63	402.72
YNL135C	1229.54	1191.77	1172.8	1128.45	1120.41	1224.19
YNL136W	17.84	17.59	25.29	15.19	21.68	27.48
YNL137C	51.63	48.2	52.43	60.62	60.13	57.09
YNL138W	169.6	174.27	187.54	185.96	167.98	171.31
YNL138W-A	43.23	49.92	46.26	45.09	52.89	57.11
YNL139C	13.67	11.6	17.1	14.34	14.02	12.32
YNL140C	1.11	5.28	5.46	4.01	9.48	13.33
YNL141W	196.17	184.45	202.81	139.22	151.92	151.23
YNL142W	16.53	17.94	15.8	14.31	15.42	11.84
YNL143C	4.91	7.53	7.59	9.81	12.15	9.11
YNL144C	5.44	4.71	6.03	4.89	6.54	5.75
YNL145W	1222.47	1126.3	1064.3	1140.92	1253.13	1232.4
YNL146C-A	30.53	23.1	24.93	28.25	40.53	48.9
YNL146W	14.31	10.09	10.65	10.33	18.04	9.88
YNL147W	123.47	99.67	166.51	107.57	169.28	178.08
YNL148C	34.57	39.34	28.72	24.92	33.26	34.86
YNL149C	292.01	288.75	346.45	334.24	426.06	445.37
YNL151C	98.04	94.48	97.59	92.7	103.91	98.09
YNL152W	36.1	31.03	37.34	45.0	35.31	36.73
YNL153C	181.93	177.23	178.78	140.16	174.88	187.25
YNL154C	100.16	85.97	110.63	89.86	103.65	87.28
YNL155C-A	56.43	32.8	54.96	51.02	68.05	46.78
YNL155W	92.16	68.65	103.2	109.04	148.34	135.72
YNL156C	104.05	94.27	89.64	108.59	125.69	107.83
YNL157W	113.54	95.38	136.61	123.58	129.55	147.05
YNL158W	69.12	50.42	59.11	65.38	69.37	53.15
YNL159C	49.2	39.83	46.91	49.48	58.16	51.25
YNL160W	88.56	83.95	111.25	50.56	46.57	52.62
YNL161W	41.93	36.42	39.68	40.79	42.98	34.67
YNL162W	2922.7	2766.34	3136.18	2321.92	2481.93	2950.09
YNL162W-A	39.07	25.34	52.89	31.85	55.29	54.57
YNL163C	32.21	29.1	30.94	40.4	38.55	34.25
YNL164C	43.48	36.93	45.87	44.69	59.0	56.11
YNL165W	35.83	27.76	31.81	32.66	40.37	34.84
YNL166C	55.57	44.78	55.6	54.57	75.75	66.93
YNL167C	24.13	19.76	24.7	23.47	28.27	23.76
YNL168C	102.75	98.18	118.11	85.48	76.4	91.28
YNL169C	65.73	80.33	65.14	78.69	70.19	71.13
YNL172W	8.12	8.29	9.33	11.19	10.25	7.02
YNL173C	42.9	43.18	38.75	36.72	52.31	50.47
YNL175C	122.44	103.79	148.37	92.8	115.2	129.46
YNL176C	38.23	28.08	31.45	41.37	39.5	30.77
YNL177C	64.75	55.87	65.23	63.18	72.79	73.28
YNL178W	5625.67	5571.93	5912.6	4763.68	5129.15	5753.84
YNL180C	48.03	43.91	52.2	57.72	65.77	51.86
YNL181W	49.65	49.14	46.39	51.73	53.01	54.14
YNL182C	86.51	64.06	81.91	85.26	97.11	82.4
YNL183C	23.17	19.87	22.13	28.56	30.05	22.87
YNL184C	25.46	20.8	26.52	20.96	29.38	16.42
YNL185C	58.74	55.17	52.42	50.95	48.02	51.3
YNL186W	62.21	59.05	59.18	63.97	69.7	56.59
YNL187W	20.34	18.33	20.03	24.24	25.41	18.61
YNL188W	23.45	13.6	28.08	17.47	27.04	29.01
YNL189W	192.84	201.46	202.15	212.74	209.2	214.54
YNL190W	366.72	358.2	328.29	407.87	388.37	289.79
YNL191W	30.82	33.74	37.15	39.74	36.09	39.22
YNL192W	66.88	57.71	60.89	76.18	85.29	65.29
YNL193W	25.21	22.67	26.68	25.61	27.0	27.13
YNL194C	11.1	11.05	8.3	14.41	15.1	14.08
YNL195C	10.61	11.76	8.62	12.06	12.16	14.93
YNL196C	8.88	12.14	9.41	10.58	10.54	11.6
YNL197C	44.94	42.95	48.04	59.66	49.43	38.11
YNL199C	53.24	43.35	55.86	52.02	69.5	64.5
YNL200C	27.77	26.62	27.79	33.54	35.83	31.56
YNL201C	25.64	19.97	28.96	26.87	29.92	28.15
YNL202W	10.84	12.38	10.96	11.07	13.3	12.64
YNL204C	5.93	8.73	7.52	7.49	5.79	6.55
YNL206C	73.7	64.86	68.02	64.19	81.08	69.93
YNL207W	91.87	87.67	95.96	93.54	112.13	100.17
YNL208W	357.33	403.9	328.6	320.39	317.75	314.49
YNL209W	1765.94	1975.1	1696.07	1596.48	1376.81	1342.32
YNL210W	14.44	18.3	11.16	14.58	16.81	11.99
YNL211C	33.04	26.08	26.29	16.78	20.37	20.68
YNL212W	43.51	40.48	45.45	48.6	52.07	44.16
YNL213C	34.85	27.04	33.69	29.48	37.43	34.97
YNL214W	29.63	24.05	26.9	26.54	35.24	37.78
YNL215W	44.64	38.11	47.1	46.61	61.66	59.47
YNL216W	65.58	60.47	59.11	63.92	70.8	52.41
YNL217W	124.57	87.35	105.78	102.06	114.99	90.96
YNL218W	19.21	16.42	20.19	20.97	23.98	17.68
YNL219C	92.41	83.15	81.36	92.2	93.14	72.78
YNL220W	369.41	323.52	259.99	324.62	375.41	279.29
YNL221C	52.48	40.47	49.86	59.12	60.78	48.46
YNL222W	57.51	53.72	53.93	43.71	56.98	46.68
YNL223W	13.52	11.6	12.1	15.41	16.92	13.5
YNL224C	21.18	20.08	21.46	20.7	27.52	21.9
YNL225C	17.0	12.98	18.29	13.74	21.5	17.57
YNL227C	15.56	12.57	27.9	13.73	18.7	27.53
YNL229C	66.82	45.68	61.62	49.67	64.12	76.55
YNL230C	18.37	15.41	20.49	23.58	21.33	17.61
YNL231C	151.11	121.58	156.92	121.22	154.11	168.46
YNL232W	110.48	96.79	107.79	110.65	135.95	124.81
YNL233W	25.11	24.82	23.3	26.03	27.57	20.43
YNL234W	12.07	11.77	14.02	13.11	11.3	11.67
YNL236W	32.01	28.87	36.09	42.21	39.37	32.5
YNL237W	20.71	15.94	21.23	22.62	22.54	20.69
YNL238W	47.89	48.54	49.61	50.66	51.42	42.29
YNL239W	123.71	133.5	124.99	126.73	120.51	118.05
YNL240C	50.04	54.7	48.34	59.44	61.05	56.27
YNL241C	123.95	147.98	150.87	204.69	144.6	197.47
YNL242W	6.18	6.27	6.98	8.17	8.12	6.32
YNL243W	106.8	101.59	94.39	128.12	112.83	92.15
YNL244C	1004.89	815.21	975.35	753.63	840.35	991.26
YNL245C	82.18	94.0	70.99	77.28	94.56	86.93
YNL246W	104.02	115.39	100.21	110.03	99.69	106.76
YNL247W	148.77	136.97	147.1	151.9	164.08	140.87
YNL248C	182.23	177.4	182.71	190.21	205.31	195.54
YNL249C	18.53	18.77	21.69	22.7	22.72	23.31
