gene_id	SRR1944912.genes.results	SRR1944913.genes.results	SRR1944914.genes.results	SRR1944915.genes.results	SRR1944916.genes.results	SRR1944917.genes.results
YBR230C	99.0	96.23	100.77	110.45	121.19	119.63
YBR230W-A	25.52	28.92	26.08	28.15	25.31	35.35
YBR231C	16.02	15.71	15.76	23.64	21.63	23.83
YBR233W	17.48	19.09	20.03	15.42	14.78	16.6
YBR233W-A	49.57	51.12	53.76	44.98	48.38	45.35
YBR234C	126.12	129.19	136.73	136.39	137.97	139.72
YBR235W	8.85	8.21	9.17	9.02	8.18	7.73
YBR236C	27.24	28.99	27.85	32.25	31.53	28.76
YBR237W	4.4	5.4	5.27	6.01	5.43	5.02
YBR238C	18.46	17.82	18.07	15.92	17.1	16.59
YBR239C	6.35	5.09	7.03	5.3	5.42	5.54
YBR240C	0.76	0.78	1.32	0.65	0.69	0.37
YBR241C	7.45	8.16	8.89	9.92	10.19	12.95
YBR242W	38.82	41.33	40.24	39.27	42.8	35.65
YBR243C	32.39	34.75	33.66	35.92	34.63	33.63
YBR244W	180.84	196.81	184.62	183.18	185.73	157.47
YBR245C	42.4	45.74	41.95	51.68	49.1	49.78
YBR246W	23.78	23.49	29.35	31.09	30.27	32.81
YBR247C	67.47	67.99	75.8	67.5	73.78	78.75
YBR248C	64.42	63.18	64.24	72.28	70.58	66.68
YBR249C	435.57	399.62	387.98	372.46	368.49	366.02
YBR250W	0.35	0.52	0.6	0.41	0.25	0.45
YBR251W	30.92	28.15	31.72	30.44	33.4	32.29
YBR252W	183.05	181.55	182.34	159.94	147.91	164.67
YBR253W	30.91	32.37	36.73	33.65	32.25	29.89
YBR254C	40.04	43.39	46.49	56.68	60.71	71.31
YBR255C-A	24.42	27.38	25.32	24.09	28.2	26.74
YBR255W	4.31	4.58	5.66	6.62	5.88	7.43
YBR256C	52.51	55.88	58.96	82.83	87.71	76.75
YBR257W	15.26	17.3	15.08	18.65	16.59	15.07
YBR258C	12.53	13.35	13.55	16.97	17.47	14.56
YBR259W	2.64	2.29	2.24	2.58	2.58	2.82
YBR260C	12.89	13.76	12.97	16.63	14.47	17.78
YBR261C	86.66	82.22	87.86	66.23	72.58	72.49
YBR262C	44.15	38.71	48.53	40.66	47.11	54.94
YBR263W	234.56	227.14	233.65	211.57	223.69	243.53
YBR264C	21.11	28.63	27.81	31.59	30.55	30.12
YBR265W	41.56	44.7	46.0	51.97	54.26	47.67
YBR266C	0.07	0.0	0.0	4.24	2.25	0.0
YBR267W	51.97	53.6	55.86	59.77	59.72	61.19
YBR268W	75.1	77.34	71.76	97.42	95.36	112.6
YBR269C	68.69	70.96	60.38	77.79	80.31	85.37
YBR270C	0.81	1.11	0.8	0.93	1.32	1.41
YBR271W	22.83	18.31	19.97	23.53	24.44	21.11
YBR272C	15.73	17.61	17.94	18.05	18.16	16.14
YBR273C	36.8	35.34	33.99	34.42	35.14	35.91
YBR274W	9.16	9.43	8.6	10.13	9.77	11.69
YBR275C	5.53	7.0	6.56	6.18	6.06	5.75
YBR276C	5.15	5.25	5.74	5.36	5.71	5.78
YBR278W	13.26	17.5	16.71	23.02	22.21	18.29
YBR279W	40.67	44.89	41.79	50.64	48.69	51.6
YBR280C	4.6	5.04	5.81	7.23	6.2	7.29
YBR281C	19.11	20.97	22.41	21.75	20.02	19.97
YBR282W	56.05	51.94	51.62	63.73	54.95	62.82
YBR283C	224.8	237.54	243.65	263.94	266.28	264.98
YBR284W	0.71	0.6	0.51	1.24	0.7	1.18
YBR285W	1.72	1.33	1.44	1.72	1.21	1.54
YBR286W	449.89	469.93	448.43	523.37	521.25	516.27
YBR287W	35.02	38.38	33.6	32.99	32.35	28.26
YBR288C	29.52	31.11	32.31	39.1	41.03	36.69
YBR289W	12.21	13.18	13.26	13.62	12.41	13.71
YBR290W	27.83	31.0	32.88	38.37	36.17	34.52
YBR291C	18.48	16.57	15.24	22.11	22.03	20.73
YBR292C	0.77	0.0	0.0	0.12	0.0	0.25
YBR293W	3.05	2.98	3.29	4.31	4.41	4.07
YBR294W	0.09	0.12	0.11	0.31	0.22	0.12
YBR295W	1.93	1.53	2.21	3.07	2.33	2.52
YBR296C	7.2	7.11	5.46	3.23	2.79	1.22
YBR296C-A	0.0	0.0	0.0	0.0	0.0	0.0
YBR297W	2.87	4.64	4.23	4.18	4.17	4.91
YBR298C	0.03	0.0	0.05	0.03	0.0	0.11
YBR298C-A	0.24	0.41	0.0	0.2	0.0	0.0
YBR299W	0.0	1.0	0.45	0.63	0.45	0.56
YBR301W	0.08	0.52	0.97	0.25	0.57	1.04
YBR302C	7.85	6.89	7.09	8.45	7.5	7.88
YCL001W	119.3	132.56	143.51	152.73	139.99	150.05
YCL001W-A	0.0	0.0	0.0	0.0	0.11	0.21
YCL001W-B	0.0	0.18	0.0	0.88	0.2	0.36
YCL002C	11.76	13.61	13.16	11.53	11.78	10.05
YCL004W	2.35	1.91	3.54	3.52	3.6	4.54
YCL005W	12.07	12.29	12.31	14.09	15.81	15.67
YCL005W-A	437.12	442.29	461.16	492.34	492.36	487.59
YCL008C	16.7	16.88	17.41	18.49	18.34	21.3
YCL009C	303.72	300.56	316.58	338.49	367.86	405.84
YCL010C	27.22	25.64	27.66	27.18	28.35	34.89
YCL011C	93.77	90.97	105.09	124.27	125.25	120.57
YCL012C	31.82	28.17	32.12	30.75	36.22	32.6
YCL014W	12.34	13.92	11.79	14.71	13.13	14.35
YCL016C	11.71	9.93	11.18	10.56	11.9	12.78
YCL017C	100.42	100.27	99.47	115.16	124.36	117.68
YCL018W	0.0	0.0	0.0	0.04	0.0	0.0
YCL019W	0.0	0.04	0.06	0.0	0.0	0.0
YCL020W	0.91	0.52	0.14	0.11	0.39	0.01
YCL021W-A	0.15	0.5	0.47	0.61	0.14	0.25
YCL024W	6.21	6.88	6.52	6.32	5.79	6.16
YCL025C	16.18	15.84	15.72	17.21	16.04	16.17
YCL026C-A	1.41	1.68	1.41	2.05	1.75	2.67
YCL026C-B	19.41	21.38	20.02	10.98	10.67	15.17
YCL027W	6.01	7.59	7.75	10.17	9.98	10.79
YCL028W	168.57	169.85	162.9	168.7	164.98	159.72
YCL029C	16.76	19.13	18.47	14.46	15.52	15.0
YCL030C	164.54	151.42	116.11	167.6	159.41	118.34
YCL031C	66.46	65.72	66.84	74.25	73.29	77.51
YCL032W	10.12	11.89	11.44	9.65	10.04	9.62
YCL033C	46.53	52.57	56.15	65.24	63.82	77.33
YCL034W	44.95	48.12	48.8	67.02	62.73	66.8
YCL035C	220.25	231.82	259.13	287.79	283.58	258.89
YCL036W	6.8	7.6	7.91	10.23	11.12	13.02
YCL037C	411.27	400.55	400.2	346.25	369.07	399.42
YCL038C	11.01	11.74	10.84	12.91	12.22	12.68
YCL039W	6.9	6.94	8.07	8.25	7.9	8.1
YCL040W	90.29	99.55	95.53	142.25	141.6	148.63
YCL042W	13.62	2.35	4.12	6.48	7.18	3.25
YCL043C	779.05	800.8	764.94	1005.31	1030.14	1055.72
YCL044C	27.44	23.81	27.22	27.66	30.74	33.45
YCL045C	90.32	101.74	94.86	108.65	115.57	105.8
YCL047C	18.85	22.1	24.92	23.99	24.83	24.78
YCL048W	0.13	0.22	0.07	0.25	0.28	0.5
YCL048W-A	0.0	0.38	0.35	0.56	0.21	0.38
YCL049C	11.25	11.97	13.34	15.73	16.5	16.0
YCL050C	311.8	333.34	318.12	345.76	344.45	341.9
YCL051W	9.09	10.39	8.6	12.45	11.0	12.71
YCL052C	14.72	16.26	16.6	17.74	17.98	18.95
YCL054W	59.36	66.78	64.45	82.54	75.24	73.15
YCL054W-A	58.06	70.0	68.55	35.78	42.19	40.15
YCL055W	23.91	26.22	25.65	38.22	39.7	41.28
YCL056C	8.87	8.64	8.65	7.11	7.26	7.46
YCL057C-A	181.22	194.54	165.67	192.23	213.68	209.13
YCL057W	65.94	68.77	68.09	103.21	98.81	97.5
YCL058C	0.0	0.88	0.0	1.29	0.0	0.87
YCL058W-A	42.82	45.19	50.16	58.35	52.02	61.67
YCL059C	129.84	129.91	125.62	102.05	98.99	95.26
YCL061C	8.91	11.62	9.58	10.29	8.53	9.18
YCL063W	14.05	13.39	13.83	13.64	14.66	15.44
YCL064C	396.99	394.64	427.86	371.45	369.77	369.47
YCL066W	0.0	0.0	0.0	0.06	0.0	0.0
YCL067C	5.66	6.16	6.64	4.76	5.6	7.23
YCL068C	0.39	0.46	2.37	1.07	1.28	1.3
YCL069W	0.13	0.29	0.61	0.17	0.21	0.38
YCL073C	0.0	0.21	0.0	0.0	0.0	0.0
YCL074W	0.0	0.0	0.0	0.0	0.0	0.0
YCL075W	0.0	0.0	0.0	0.0	0.0	0.0
YCR001W	0.53	0.89	0.83	1.02	0.65	1.18
YCR002C	101.67	110.44	111.76	112.61	109.49	108.14
YCR003W	28.45	30.81	37.5	32.64	33.36	37.87
YCR004C	233.9	232.2	248.88	281.36	279.34	277.99
YCR005C	53.85	58.76	57.95	41.19	43.51	41.3
YCR006C	0.0	0.0	0.0	0.3	0.22	0.2
YCR007C	3.61	2.82	3.7	3.74	4.05	4.22
YCR008W	25.59	26.88	26.31	26.97	26.08	29.79
YCR009C	113.2	118.28	114.6	116.95	115.85	102.76
YCR010C	0.84	0.64	0.87	0.68	0.57	0.81
YCR011C	37.19	38.85	39.7	40.29	39.54	35.35
YCR012W	8684.6	8413.4	9132.39	6983.29	6927.99	7349.17
YCR014C	0.1	0.14	0.16	0.11	0.16	0.11
YCR015C	8.2	9.06	10.41	10.86	8.75	9.85
YCR016W	57.77	63.19	68.29	48.82	47.88	48.13
YCR017C	42.43	43.24	49.35	46.25	41.01	45.85
YCR018C	16.54	15.4	16.64	10.95	11.16	10.26
YCR019W	6.81	6.62	8.45	9.48	9.18	8.27
YCR020C	0.91	0.76	0.99	1.26	0.83	1.96
YCR020C-A	63.54	67.2	78.92	69.77	73.09	72.15
YCR020W-B	63.98	60.47	63.05	62.97	64.02	65.74
YCR021C	3.65	3.96	2.88	8.48	8.7	6.35
YCR022C	1.64	1.1	0.77	0.8	0.75	0.54
YCR023C	9.61	8.43	10.21	9.95	8.78	9.51
YCR024C	4.37	5.13	6.35	3.99	4.37	3.92
YCR024C-A	3097.06	3571.19	3675.15	4083.31	3761.5	3503.97
YCR024C-B	2.48	3.46	2.58	3.03	2.46	3.78
YCR025C	0.14	0.0	0.87	0.57	0.64	0.23
YCR026C	13.59	16.76	15.18	17.97	17.75	19.73
YCR027C	22.85	18.89	21.9	22.26	24.65	28.91
YCR028C	15.51	18.57	18.74	20.82	20.1	23.34
YCR028C-A	410.03	447.08	388.73	420.48	430.71	367.13
YCR030C	22.85	26.41	24.97	27.42	26.04	24.62
YCR031C	5736.54	5504.58	4960.3	4475.96	4794.09	4476.33
YCR032W	1.77	1.79	2.2	2.09	1.97	1.97
YCR033W	10.66	11.73	10.48	12.82	11.28	11.54
YCR034W	224.31	240.17	245.28	202.79	203.91	214.39
YCR035C	43.91	46.98	45.56	51.24	48.15	49.12
YCR036W	46.26	51.76	53.63	66.97	71.57	68.9
YCR037C	15.53	15.69	14.97	17.28	18.71	22.35
YCR038C	1.35	1.82	2.34	2.01	2.32	1.96
YCR039C	5.66	6.16	6.64	4.76	5.6	7.23
YCR040W	0.0	0.0	0.0	0.06	0.0	0.0
YCR041W	2.05	1.89	2.17	2.19	1.99	1.6
YCR042C	12.75	13.53	14.31	17.02	16.25	16.6
YCR043C	129.13	132.57	141.47	139.39	143.37	152.81
YCR044C	25.83	31.38	33.13	34.21	35.7	36.04
YCR045C	1.72	2.05	1.34	1.9	1.79	1.22
YCR046C	51.75	58.29	61.51	55.04	54.29	60.65
YCR047C	45.87	49.8	48.21	61.84	61.8	61.24
YCR048W	30.5	29.15	30.43	36.01	33.28	37.56
YCR050C	0.0	0.0	0.0	0.0	0.0	0.0
YCR051W	107.9	107.86	106.97	101.64	101.86	108.74
YCR052W	43.78	42.35	44.91	46.72	44.03	53.9
YCR053W	468.93	462.51	462.24	488.28	507.29	527.61
YCR054C	11.84	14.35	16.91	16.17	16.25	17.24
YCR057C	41.35	45.14	50.97	48.91	49.46	51.88
YCR059C	34.87	29.89	31.44	33.8	35.85	38.05
YCR060W	48.56	47.25	54.64	78.0	74.39	89.77
YCR061W	26.07	27.15	32.82	34.65	29.76	41.1
YCR063W	16.0	15.33	17.47	19.39	17.42	19.03
YCR065W	29.93	33.37	28.98	29.44	31.7	26.73
YCR066W	5.36	5.21	5.38	5.98	6.37	6.42
YCR067C	25.37	27.5	24.89	36.89	31.64	34.51
YCR068W	9.32	8.22	10.76	7.75	8.52	9.48
YCR069W	64.34	64.09	66.36	61.54	69.19	75.66
YCR071C	37.1	43.85	47.15	51.7	50.89	57.41
YCR072C	49.47	49.81	53.83	55.93	55.41	58.25
YCR073C	1.41	1.45	1.33	1.85	1.72	2.2
YCR073W-A	46.1	50.39	47.0	65.13	70.86	67.18
YCR075C	11.44	15.41	16.25	16.72	18.07	17.32
YCR075W-A	55.96	57.59	60.06	59.53	58.18	52.21
YCR076C	18.25	20.01	20.3	20.49	20.99	21.63
YCR077C	73.31	76.75	68.36	71.16	65.57	71.42
YCR079W	2.9	2.77	2.47	2.77	2.69	3.53
YCR081W	4.73	5.68	5.71	5.31	5.39	4.89
YCR082W	105.48	111.49	110.85	157.26	154.61	159.78
YCR083W	52.9	57.95	63.8	63.77	70.66	79.85
YCR084C	72.12	75.66	76.64	68.02	68.99	80.69
YCR085W	0.32	0.4	0.0	1.04	1.17	1.33
YCR086W	23.68	22.73	26.67	29.35	27.53	35.53
YCR087C-A	125.83	115.57	112.84	154.82	157.37	160.51
YCR088W	242.69	252.32	192.76	245.89	225.11	205.77
YCR089W	0.99	1.2	0.99	2.91	2.82	3.61
YCR090C	70.49	72.7	76.55	68.82	66.29	63.61
YCR091W	1.88	2.26	1.53	3.0	2.29	2.0
YCR092C	7.73	8.21	9.0	9.02	9.05	8.62
YCR093W	36.37	40.59	39.58	43.62	39.35	42.92
YCR094W	33.1	34.29	34.7	34.61	35.95	36.04
YCR095C	13.1	14.1	16.6	15.96	15.9	13.95
YCR095W-A	0.65	0.27	0.0	0.79	0.59	0.54
YCR096C	0.0	0.0	0.0	0.0	0.0	0.0
YCR097W	54.63	55.87	65.9	67.89	64.2	68.77
YCR098C	0.62	0.65	0.48	0.66	0.78	0.84
YCR099C	0.0	0.0	0.0	0.0	0.0	0.0
YCR100C	0.0	0.0	0.0	0.0	0.0	0.0
YCR101C	1.59	2.76	1.98	3.64	4.67	2.82
YCR102C	1.06	0.98	1.59	1.51	1.13	1.51
YCR104W	0.15	0.0	0.0	0.0	0.0	0.25
YCR105W	3.2	3.74	4.46	5.08	4.64	6.95
YCR106W	2.83	3.08	3.41	3.67	3.76	4.11
YCR107W	0.0	0.0	0.0	0.0	0.11	0.0
YCR108C	0.0	0.0	0.0	0.0	0.25	0.0
YDL001W	15.55	16.92	14.77	17.29	16.68	16.5
YDL002C	35.29	38.77	39.22	36.7	34.28	33.05
YDL003W	22.75	26.84	27.33	35.13	33.18	35.83
YDL004W	217.62	243.48	230.25	216.78	233.53	201.47
YDL005C	21.88	20.96	24.55	22.36	20.21	21.0
YDL006W	22.15	25.6	25.14	34.52	33.22	28.88
YDL007C-A	0.0	0.0	0.0	0.0	0.0	0.0
YDL007W	140.82	163.6	172.64	269.8	241.55	254.66
YDL008W	26.69	26.63	28.28	33.51	34.85	41.55
YDL009C	0.0	0.19	0.34	0.19	0.0	0.0
YDL010W	29.77	40.65	35.04	25.67	25.27	22.77
YDL012C	144.19	145.96	148.94	141.89	150.47	159.98
YDL013W	7.66	7.72	8.21	9.9	8.76	10.15
YDL014W	845.62	820.5	850.74	829.07	828.47	845.51
YDL015C	241.44	259.42	285.17	276.29	269.49	270.88
YDL017W	5.83	7.8	8.5	9.2	9.82	8.34
YDL018C	34.87	34.72	37.46	30.95	31.24	31.56
YDL019C	18.42	19.26	16.75	18.28	17.42	17.68
YDL020C	41.76	42.41	39.52	54.4	55.48	54.39
YDL021W	5.99	5.87	7.24	3.32	4.02	3.59
YDL022C-A	0.0	0.0	0.0	0.0	0.0	0.0
YDL022W	189.81	201.8	173.65	249.24	239.21	212.4
YDL024C	0.43	0.54	0.8	0.66	0.74	0.64
YDL025C	10.42	10.38	8.09	9.52	9.85	9.86
YDL027C	6.67	7.98	9.04	9.39	8.58	7.42
YDL028C	8.48	9.14	7.7	10.75	9.78	8.64
YDL029W	135.16	142.2	139.67	162.22	156.77	151.75
YDL030W	9.15	11.03	11.57	11.93	11.38	13.45
YDL031W	49.89	54.68	53.0	52.95	52.04	51.85
YDL033C	3.41	3.45	3.88	3.95	4.12	4.29
YDL035C	8.58	9.39	8.11	8.4	8.32	8.29
YDL036C	12.42	11.74	12.42	12.73	11.55	11.21
YDL037C	0.0	0.1	0.09	0.05	0.17	0.0
YDL039C	0.03	0.07	0.0	0.26	0.58	0.19
YDL040C	81.58	82.24	84.56	77.74	78.27	74.22
YDL042C	19.03	19.41	16.99	12.32	12.84	12.34
YDL043C	28.68	32.44	33.07	29.57	27.03	23.45
YDL044C	8.61	9.3	9.98	8.53	8.66	8.97
YDL045C	19.49	18.54	19.53	21.46	20.84	21.35
YDL045W-A	91.25	92.54	101.09	101.23	105.23	103.33
YDL046W	155.55	160.98	181.04	186.41	186.67	221.61
YDL047W	53.49	55.93	58.19	54.83	55.89	53.23
YDL048C	2.54	3.88	2.99	2.34	2.36	2.78
YDL049C	4.27	2.4	2.17	2.22	2.62	2.32
YDL051W	234.21	242.89	244.73	224.62	220.25	226.15
YDL052C	84.87	83.13	91.08	71.98	66.69	77.76
YDL053C	79.46	76.49	82.38	69.73	69.3	62.29
YDL054C	16.82	17.16	19.33	21.37	20.01	21.76
YDL055C	1650.98	1664.53	1613.56	1614.14	1612.26	1489.56
YDL056W	11.17	10.45	11.8	11.0	10.61	10.72
YDL057W	8.66	8.62	8.85	10.21	10.41	8.63
YDL058W	20.67	22.58	21.91	27.3	21.67	22.43
YDL059C	7.17	5.93	7.69	4.3	3.84	5.46
YDL060W	40.62	41.58	48.03	48.34	49.97	46.81
YDL061C	4470.64	4352.23	4091.31	3718.51	3821.13	3668.57
YDL063C	34.31	36.43	39.56	35.2	37.72	37.45
YDL064W	163.5	156.15	169.6	147.36	148.16	141.71
YDL065C	39.03	42.4	46.93	58.59	51.62	48.94
YDL066W	237.87	224.98	237.84	269.16	272.54	259.41
YDL067C	211.95	226.52	246.79	232.59	265.47	277.03
YDL069C	5.56	6.16	7.45	7.52	9.07	5.53
YDL070W	49.25	52.5	43.04	71.0	64.61	66.07
YDL072C	154.1	168.79	175.81	184.6	202.77	204.52
YDL073W	6.4	6.34	7.03	7.23	7.06	8.03
YDL074C	33.63	31.0	31.03	25.97	23.5	26.35
YDL075W	4941.86	4971.21	4989.5	4744.87	4661.97	4933.14
YDL076C	23.02	21.46	23.65	25.43	23.63	20.4
YDL077C	6.84	6.78	8.22	7.95	7.67	7.7
YDL078C	115.48	119.04	119.83	126.77	135.29	127.18
YDL079C	0.6	0.24	0.31	0.65	0.62	0.53
YDL080C	4.31	4.77	4.33	4.72	5.09	5.37
YDL081C	4136.0	4339.56	4607.15	3829.36	4002.71	4369.84
YDL082W	2436.84	2379.12	2105.73	2154.62	2148.49	1897.06
YDL083C	3525.71	3335.98	3398.38	2751.93	2850.57	2998.7
YDL084W	644.66	678.12	635.35	653.43	644.03	633.96
YDL085C-A	129.58	136.19	121.46	124.51	118.12	91.72
YDL085W	0.44	0.25	0.34	0.48	0.37	0.37
YDL086W	80.74	74.17	77.88	90.59	94.88	98.91
YDL087C	14.41	12.25	11.62	14.07	13.38	12.0
YDL088C	24.81	27.4	25.59	35.19	34.4	29.46
YDL089W	10.46	11.81	12.25	13.68	13.88	12.85
YDL090C	14.26	12.29	13.79	13.32	13.21	12.0
YDL091C	7.36	8.59	9.32	8.4	8.22	8.32
YDL092W	140.31	133.94	141.03	141.07	139.41	118.93
YDL093W	18.63	20.43	21.51	19.88	18.94	17.05
YDL095W	158.06	161.33	158.12	148.02	135.5	146.36
YDL097C	173.15	169.69	175.46	273.5	274.64	273.26
YDL098C	18.22	19.19	21.33	19.81	20.04	19.74
YDL099W	52.32	55.95	51.69	47.4	42.01	49.17
YDL100C	309.68	316.6	338.08	361.61	371.93	381.51
YDL101C	16.58	17.35	16.39	17.62	16.48	17.91
YDL102W	25.16	26.15	25.33	28.87	27.73	27.53
YDL103C	72.89	77.0	75.03	78.89	79.92	75.6
YDL104C	2.75	3.29	4.28	3.68	3.46	3.82
YDL105W	6.41	6.41	9.2	6.07	6.32	6.83
YDL106C	16.36	17.52	17.37	19.16	18.74	20.28
YDL107W	5.67	5.84	8.2	6.97	6.84	7.05
YDL108W	22.6	19.08	18.12	20.25	20.78	20.92
YDL109C	0.75	0.71	0.49	0.53	0.57	0.88
YDL110C	35.04	28.04	32.7	34.96	40.19	38.24
YDL111C	60.84	59.2	69.84	73.95	79.07	83.04
YDL112W	29.15	29.24	31.99	30.59	30.27	31.42
YDL113C	10.0	10.48	9.86	11.87	10.44	9.3
YDL114W	0.26	0.05	0.0	0.05	0.18	0.0
YDL115C	20.08	18.22	17.54	25.77	19.8	24.66
YDL116W	24.94	27.43	27.12	26.78	25.83	23.76
YDL117W	14.01	14.8	15.86	16.8	17.16	17.91
YDL119C	10.85	9.94	9.33	13.41	12.39	11.98
YDL120W	70.42	80.1	84.34	98.53	112.65	99.82
YDL121C	116.41	124.25	136.0	110.14	119.92	129.24
YDL122W	24.9	27.45	33.25	28.05	25.75	29.19
YDL123W	31.38	31.72	35.92	38.82	40.24	48.88
YDL124W	160.18	171.52	196.55	241.46	240.58	270.89
YDL125C	416.96	406.87	468.97	469.81	499.56	517.99
YDL126C	478.14	497.26	525.67	661.68	628.64	665.03
YDL127W	19.24	21.06	23.71	19.97	20.24	22.49
YDL128W	76.79	81.75	77.68	69.58	67.38	79.45
YDL129W	9.86	11.27	7.93	7.75	7.77	8.33
YDL130W	4404.14	4336.74	4994.03	3900.05	4193.07	4991.55
YDL130W-A	58.3	63.1	78.9	74.65	66.09	69.08
YDL131W	186.67	188.25	166.48	274.9	257.62	255.49
YDL132W	32.98	37.49	39.15	51.24	51.29	50.96
YDL133C-A	9982.09	9887.97	9118.7	11630.06	11032.95	8474.77
YDL133W	10.68	11.89	11.47	10.6	11.9	11.76
YDL134C	61.25	63.1	62.97	68.29	63.88	73.54
YDL135C	117.64	125.23	116.26	137.69	125.51	121.34
YDL136W	2011.57	2100.75	1651.46	2173.46	2042.68	1569.34
YDL137W	367.15	366.65	446.51	350.5	391.59	433.35
YDL138W	2.02	2.11	2.1	1.82	2.04	1.67
YDL139C	6.49	8.74	10.36	8.5	10.18	11.92
YDL140C	91.89	89.13	100.54	101.84	94.57	102.2
YDL141W	25.96	28.67	29.51	29.49	30.87	29.06
YDL142C	11.66	12.45	16.18	15.81	17.23	18.04
YDL143W	187.09	179.59	192.54	220.12	215.83	240.3
YDL144C	22.55	25.38	27.83	32.62	32.42	38.55
YDL145C	120.13	121.99	141.38	135.9	140.48	141.93
YDL146W	6.34	7.09	6.74	7.43	7.37	6.44
YDL147W	149.43	166.12	172.7	137.89	133.6	124.24
YDL148C	51.59	57.8	56.11	64.04	59.49	56.41
YDL149W	2.38	2.81	2.85	3.3	2.79	3.0
YDL150W	41.31	41.44	35.9	44.68	37.84	38.56
YDL153C	59.07	66.8	61.28	57.93	51.75	52.29
YDL154W	0.18	0.21	0.11	0.15	0.12	0.15
YDL155W	18.75	20.45	20.19	20.73	19.5	22.44
YDL156W	7.51	9.9	10.24	10.32	10.78	8.68
YDL157C	162.12	174.52	164.94	216.4	216.3	215.41
YDL159W	12.69	13.69	11.96	15.01	15.31	13.58
YDL159W-A	4.92	5.07	4.72	5.24	2.43	4.41
YDL160C	226.55	238.4	230.62	254.09	256.77	242.63
YDL160C-A	45.92	51.61	40.3	57.92	53.34	56.82
YDL161W	46.27	50.09	45.65	45.67	46.78	43.73
YDL164C	21.59	21.68	22.51	23.37	23.38	22.82
YDL165W	78.12	70.31	77.72	96.7	97.51	86.37
YDL166C	80.01	82.32	84.23	86.92	88.12	86.16
YDL167C	28.05	29.35	30.61	28.69	27.9	26.74
YDL168W	148.34	167.24	176.65	227.95	222.04	228.61
YDL169C	1.4	0.95	1.36	1.64	1.68	1.31
YDL170W	6.21	6.16	5.33	9.03	8.81	8.14
YDL171C	66.98	69.62	73.05	71.73	69.09	71.17
YDL173W	69.71	68.4	70.93	83.31	79.11	80.24
YDL174C	15.97	16.62	19.81	23.21	25.2	24.45
YDL175C	19.84	19.32	21.49	25.29	23.31	22.22
YDL176W	4.17	4.38	5.24	3.93	4.44	4.92
YDL177C	9.29	11.48	11.63	11.81	9.64	13.9
YDL178W	38.04	37.15	41.42	33.23	34.69	28.35
YDL179W	24.57	24.66	28.88	26.8	28.59	28.82
YDL180W	7.91	10.94	10.47	10.13	9.96	11.7
YDL181W	41.83	57.33	41.19	56.65	68.73	49.96
YDL182W	380.0	343.06	351.56	596.98	590.23	599.8
YDL183C	3.91	5.81	4.05	3.64	4.71	5.03
YDL184C	9715.23	10369.04	12984.85	10113.78	10001.8	13914.24
YDL185W	659.71	668.54	690.46	667.87	626.08	679.05
YDL186W	0.93	0.6	0.22	0.7	0.52	0.94
YDL188C	55.8	55.1	58.93	62.44	57.97	69.78
YDL189W	22.69	25.53	25.37	33.02	35.33	34.59
YDL190C	30.01	31.44	32.81	35.81	35.38	37.01
YDL191W	3732.47	3679.69	3541.09	3795.72	3881.68	3516.38
YDL192W	1080.88	1175.58	1269.78	1178.99	1223.26	1164.0
YDL193W	49.26	49.33	45.07	39.03	39.43	38.06
YDL194W	1.31	1.31	1.78	1.5	1.53	1.48
YDL195W	128.77	135.44	119.58	178.53	159.77	175.44
YDL197C	2.76	4.07	3.45	3.0	2.73	3.3
YDL198C	55.05	57.68	54.39	68.86	68.97	64.62
YDL199C	2.38	2.83	2.7	2.54	2.61	2.63
YDL200C	16.39	17.43	18.6	19.56	16.78	16.06
YDL201W	92.35	90.14	89.95	55.84	53.7	60.0
YDL202W	31.11	35.35	40.14	37.87	37.81	37.28
YDL203C	11.08	13.4	14.0	12.08	12.79	12.87
YDL204W	1.52	0.81	0.55	1.82	1.35	1.68
YDL204W-A	15.76	14.59	17.24	23.48	22.72	23.98
YDL205C	60.14	55.57	59.21	44.67	50.47	53.93
YDL206W	1.78	2.2	2.27	1.47	1.58	1.36
YDL207W	14.48	13.46	12.97	14.77	13.26	12.39
YDL208W	392.95	407.11	403.7	354.19	337.96	333.79
YDL209C	9.86	11.44	12.95	11.42	12.6	16.71
YDL210W	0.46	0.74	0.93	0.69	0.97	0.7
YDL211C	3.7	3.95	3.58	3.58	3.97	4.62
YDL212W	190.18	217.15	218.19	214.83	222.42	226.05
YDL213C	108.27	111.37	115.62	75.07	73.3	74.93
YDL214C	0.09	0.24	0.18	0.16	0.13	0.34
YDL215C	8.98	9.68	10.25	13.48	12.68	11.62
YDL216C	4.74	4.54	4.6	4.41	4.66	4.98
YDL217C	42.83	39.79	46.26	54.5	54.56	55.07
YDL218W	0.19	0.21	0.19	0.0	0.23	0.21
YDL219W	94.28	90.95	97.9	119.62	106.6	90.62
YDL220C	3.08	3.24	3.48	4.37	4.2	4.18
YDL222C	0.77	0.81	0.5	0.99	0.88	0.64
YDL223C	1.22	1.51	1.45	1.88	1.9	2.25
YDL224C	24.59	24.9	21.81	28.43	25.34	24.83
YDL225W	48.64	52.31	45.44	48.72	46.22	37.39
YDL226C	152.95	158.18	154.41	191.11	186.58	175.55
YDL227C	49.16	51.69	53.15	42.64	41.15	39.53
YDL229W	3174.82	3080.93	2906.12	2913.87	2773.99	2949.99
