gene_id	SRR1944912.genes.results	SRR1944913.genes.results	SRR1944914.genes.results	SRR1944915.genes.results	SRR1944916.genes.results	SRR1944917.genes.results
YNCO0018W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0019W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0020C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0021C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0022C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0023W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0024C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0025W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0026W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0027C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0028W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0029C	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0030W	0.0	0.0	0.0	0.0	0.0	0.0
YNCO0031W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0001C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0003W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0004C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0005C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0006C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0007C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0008C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0009W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0010W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0011C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0012W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0013C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0014C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0015C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0016W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0017C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0018C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0019W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0020W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0021W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0022W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0023W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0024C	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0025W	0.0	0.0	0.0	0.0	0.0	0.0
YNCP0026W	0.0	0.0	0.0	0.0	0.0	0.0
YNL001W	958.0	1082.0	641.0	1554.0	1213.0	671.0
YNL002C	3031.0	3724.0	2105.0	3694.0	3267.0	1816.0
YNL003C	165.0	283.0	151.0	242.0	206.0	123.0
YNL004W	865.0	1122.0	647.0	1043.0	921.0	492.0
YNL005C	673.0	887.0	529.0	1071.0	933.0	547.0
YNL006W	390.0	486.0	273.0	522.0	468.0	262.0
YNL007C	7085.0	9524.0	5064.0	9697.0	7970.0	3917.0
YNL008C	431.0	531.0	312.0	533.0	457.0	283.0
YNL009W	32.0	43.0	32.0	69.0	45.0	31.0
YNL010W	4837.0	5885.0	3007.0	5732.0	5068.0	2486.0
YNL011C	162.0	216.0	125.0	226.0	207.0	121.0
YNL012W	36.0	28.0	16.0	19.0	19.0	9.0
YNL014W	19.06	26.09	20.06	28.12	18.07	8.03
YNL015W	567.0	716.0	408.0	674.0	646.0	346.0
YNL016W	10683.94	13071.32	6100.16	13211.3	11478.1	6383.04
YNL018C	14.25	6.0	5.0	2.04	1.67	3.0
YNL019C	11.0	7.66	0.0	17.51	0.0	6.67
YNL020C	171.0	258.0	133.0	284.0	245.0	139.0
YNL021W	662.0	783.0	490.0	907.0	728.0	418.0
YNL022C	651.0	816.0	477.0	916.0	855.0	486.0
YNL023C	612.0	673.0	449.0	808.0	720.0	416.0
YNL024C	52.0	81.0	43.0	97.0	70.0	44.0
YNL024C-A	552.0	709.0	441.0	685.0	677.0	350.0
YNL025C	114.0	156.0	90.0	141.0	136.0	69.0
YNL026W	477.0	612.0	359.0	765.0	625.0	384.0
YNL027W	650.77	816.39	362.0	867.99	693.64	363.86
YNL029C	123.0	134.0	79.0	136.0	144.0	65.0
YNL030W	8826.87	10766.32	5919.09	11019.63	8902.18	4785.35
YNL031C	14650.28	17285.61	9532.22	17715.26	15524.14	8313.69
YNL032W	271.0	345.0	192.0	380.0	305.0	162.0
YNL033W	0.0	18.34	11.0	11.49	26.0	3.33
YNL034W	4.75	0.0	0.0	5.96	3.33	0.0
YNL035C	691.0	815.0	437.0	1180.0	948.0	530.0
YNL036W	1017.0	1374.0	595.0	1422.0	1371.0	1041.0
YNL037C	2255.0	2756.0	1813.0	4089.0	3695.0	1785.0
YNL038W	152.0	234.0	161.0	227.0	189.0	130.0
YNL039W	582.0	705.0	393.0	889.0	660.0	347.0
YNL040C-A	2.0	5.0	1.0	5.0	2.0	6.0
YNL040W	395.0	532.0	317.0	207.0	190.0	114.0
YNL041C	649.0	871.0	385.0	882.0	739.0	378.0
YNL042W	95.0	105.0	73.0	92.0	94.0	58.0
YNL042W-B	2.0	0.0	0.0	3.0	2.0	2.0
YNL044W	1472.0	1793.0	793.0	2121.0	2056.0	751.0
YNL045W	1805.0	2133.0	1127.0	2671.0	2464.0	1378.0
YNL046W	146.0	190.0	73.0	219.0	200.0	120.0
YNL047C	222.0	296.0	156.0	314.0	354.0	151.0
YNL048W	497.0	702.0	371.0	724.0	661.0	317.0
YNL049C	984.0	1224.0	644.0	1384.0	1260.0	669.0
YNL050C	368.0	529.0	233.0	631.0	451.0	279.0
YNL051W	334.0	452.0	238.0	430.0	387.0	199.0
YNL052W	1175.0	1329.0	643.0	1607.0	1548.0	643.0
YNL053W	275.0	375.0	196.0	331.0	338.0	194.0
YNL054W	560.0	836.0	351.0	956.0	710.0	488.0
YNL054W-A	9.4	29.02	10.98	34.12	36.71	12.98
YNL054W-B	9.47	19.63	15.01	23.79	29.6	20.38
YNL055C	12487.0	15096.0	7884.0	14904.0	15070.0	8281.0
YNL056W	332.0	381.0	222.0	405.0	423.0	234.0
YNL058C	695.0	906.0	461.0	1117.0	907.0	514.0
YNL059C	915.0	1024.0	604.0	1154.0	968.0	595.0
YNL061W	2497.0	3090.0	1806.0	3206.0	2725.0	1621.0
YNL062C	1212.0	1620.0	895.0	1744.0	1523.0	915.0
YNL063W	124.0	143.0	76.0	205.0	182.0	98.0
YNL064C	14024.0	18459.0	10243.0	25118.0	20921.0	11249.0
YNL065W	349.0	391.0	212.0	401.0	312.0	248.0
YNL066W	6893.01	7753.0	3875.0	6206.0	5537.0	3237.0
YNL067W	11701.48	13093.87	7368.34	12321.24	11413.82	5695.18
YNL067W-B	0.0	0.0	0.0	0.0	0.0	0.0
YNL068C	665.0	807.0	453.0	689.0	614.0	305.0
YNL069C	44814.85	53607.22	27775.87	52986.17	49106.24	25204.97
YNL070W	1568.0	1954.0	1088.0	1631.0	1575.0	847.0
YNL071W	7791.0	9330.0	4865.0	9024.0	7910.0	4637.0
YNL072W	397.0	469.0	298.0	599.0	490.0	324.0
YNL073W	224.0	270.0	143.0	323.0	282.0	170.0
YNL074C	1076.0	1335.0	601.0	1476.0	1281.0	719.0
YNL075W	1045.0	1395.0	679.0	1723.0	1566.0	753.0
YNL076W	293.0	372.0	214.0	438.0	367.0	209.0
YNL077W	261.0	308.0	193.0	296.0	261.0	146.0
YNL078W	557.0	664.0	341.0	693.0	633.0	368.0
YNL079C	4343.0	5797.0	2799.0	6354.0	5027.0	2776.0
YNL080C	212.0	316.0	168.0	306.0	293.0	150.0
YNL081C	507.0	660.0	362.0	675.0	698.0	320.0
YNL082W	426.0	521.0	298.0	581.0	453.0	272.0
YNL083W	171.0	204.0	93.0	246.0	216.0	125.0
YNL084C	1384.0	1812.0	920.0	2576.0	2033.0	1063.0
YNL085W	3293.0	4112.0	2372.0	5086.0	4534.0	2488.0
YNL086W	112.0	97.0	58.0	164.0	141.0	104.0
YNL087W	2387.0	2981.0	1629.0	2642.0	2151.0	1250.0
YNL088W	2220.0	2933.0	1648.0	2231.0	1879.0	1093.0
YNL090W	507.0	626.0	342.0	660.0	604.0	322.0
YNL091W	847.0	1114.0	662.0	1184.0	887.0	551.0
YNL092W	43.0	60.0	28.0	38.0	48.0	30.0
YNL093W	6.0	5.0	2.0	5.0	2.0	5.0
YNL094W	156.0	179.0	130.0	235.0	181.0	113.0
YNL095C	303.0	412.0	225.0	444.0	374.0	222.0
YNL096C	17522.5	20527.07	10200.4	18371.01	17326.45	9768.42
YNL097C	211.0	251.0	145.0	254.0	214.0	118.0
YNL097C-B	19.0	27.0	20.0	6.0	17.0	13.0
YNL098C	2206.0	2897.0	1502.0	3758.0	3194.0	1787.0
YNL099C	576.0	705.0	394.0	687.0	689.0	402.0
YNL100W	309.0	452.0	304.0	715.0	613.0	342.0
YNL101W	438.0	498.0	280.0	671.0	554.0	320.0
YNL102W	1498.0	2075.0	953.0	2259.0	1717.0	987.0
YNL103W	557.0	759.0	375.0	769.0	678.0	353.0
YNL104C	4749.9	5674.48	3320.67	8945.77	8334.0	4605.59
YNL106C	323.0	393.0	237.0	421.0	384.0	221.0
YNL107W	294.0	352.0	196.0	349.0	305.0	171.0
YNL108C	1057.0	1234.0	695.0	1357.0	1322.0	582.0
YNL110C	1673.0	2243.0	1154.0	2008.0	1676.0	850.0
YNL111C	1219.0	1361.0	894.0	1435.0	1288.0	578.0
YNL112W	9135.0	10314.0	5614.0	10976.0	10124.0	5593.0
YNL113W	1566.0	1957.0	1036.0	1910.0	1858.0	883.0
YNL115C	453.0	631.0	315.0	867.0	732.0	375.0
YNL116W	648.0	740.0	326.0	912.0	818.0	436.0
YNL117W	17.0	7.0	11.0	10.0	8.0	1.0
YNL118C	1765.0	2245.0	1004.0	2780.0	2319.0	1297.0
YNL119W	374.0	510.0	286.0	4.0	2.0	0.0
YNL121C	3444.0	4069.0	2657.0	5130.0	4138.0	2486.0
YNL122C	323.0	412.0	197.0	455.0	431.0	231.0
YNL123W	2965.0	3520.0	1896.0	4582.0	3882.0	2236.0
YNL124W	684.0	697.0	425.0	973.0	831.0	519.0
YNL125C	265.0	293.0	146.0	334.0	304.0	168.0
YNL126W	280.0	381.0	278.0	391.0	368.0	216.0
YNL127W	370.0	416.0	222.0	529.0	464.0	244.0
YNL128W	13.0	16.0	7.0	7.0	14.0	8.0
YNL129W	339.0	459.0	285.0	507.0	412.0	231.0
YNL130C	1751.0	2152.0	1287.0	2300.0	2197.0	1186.0
YNL130C-A	3.0	4.0	2.0	1.0	3.0	2.0
YNL131W	3213.0	3963.0	1950.0	4639.0	4061.0	2204.0
YNL132W	4125.0	4974.0	2754.0	5452.0	4910.0	2615.0
YNL133C	128.0	172.0	83.0	155.0	135.0	53.0
YNL134C	3641.0	4952.0	3333.0	7203.0	7411.0	4199.0
YNL135C	8071.0	9250.0	4893.0	9658.0	7972.0	4375.0
YNL136W	209.0	220.0	156.0	295.0	239.0	135.0
YNL137C	758.0	973.0	524.0	1027.0	887.0	538.0
YNL138W	5171.0	6712.0	3618.0	6569.0	5459.0	3045.0
YNL138W-A	176.0	200.0	117.0	182.0	167.0	92.0
YNL139C	1294.0	1623.0	789.0	1843.0	1610.0	828.0
YNL140C	0.0	0.0	0.0	0.0	0.0	0.0
YNL141W	2201.0	2715.0	1431.0	1858.0	1627.0	891.0
YNL142W	44.0	53.0	37.0	46.0	45.0	29.0
YNL143C	31.0	28.0	19.0	35.0	28.0	10.0
YNL144C	53.0	51.0	37.0	49.0	40.0	32.0
YNL145W	3671.0	4686.0	2618.0	4608.0	4871.0	2833.0
YNL146C-A	4.12	6.1	4.2	7.18	3.09	1.02
YNL146W	40.0	50.0	42.0	49.0	62.0	37.0
YNL147W	880.88	1188.9	627.8	1088.82	962.91	540.98
YNL148C	150.0	180.0	116.0	189.0	186.0	82.0
YNL149C	1041.0	1288.0	789.0	1921.0	1786.0	1059.0
YNL151C	806.0	1062.0	541.0	1064.0	1021.0	495.0
YNL152W	298.0	335.0	206.0	386.0	347.0	199.0
YNL153C	911.0	1128.0	561.0	1268.0	1133.0	518.0
YNL154C	2394.0	3046.0	1573.0	2911.0	2479.0	1398.0
YNL155C-A	165.64	145.07	99.69	262.13	216.32	130.45
YNL155W	805.0	1002.0	564.0	1578.0	1289.0	671.0
YNL156C	427.36	542.93	292.31	638.87	564.68	265.55
YNL157W	521.0	627.0	306.0	586.0	577.0	284.0
YNL158W	338.0	377.0	221.0	395.0	352.0	191.0
YNL159C	260.0	313.0	210.0	389.0	351.0	164.0
YNL160W	1081.0	1383.0	1091.0	661.0	456.0	585.0
YNL161W	897.0	1150.73	561.0	1062.04	877.0	494.0
YNL162W	18278.71	22824.51	11130.86	22745.3	19470.5	9250.14
YNL162W-A	129.0	173.0	87.0	179.0	190.0	100.0
YNL163C	1318.0	1534.0	983.0	1863.0	1567.0	989.0
YNL164C	235.0	358.0	200.0	391.0	328.0	214.0
YNL165W	203.0	210.0	129.0	208.0	209.0	130.0
YNL166C	1126.0	1407.0	584.0	1735.0	1365.0	757.0
YNL167C	464.0	601.0	224.0	576.0	446.0	267.0
YNL168C	738.0	995.0	592.0	769.0	725.0	380.0
YNL169C	511.0	692.0	378.0	783.0	650.0	371.0
YNL172W	277.0	325.0	200.0	342.0	341.0	171.0
YNL173C	577.0	729.0	336.0	1138.0	958.0	489.0
YNL175C	2989.0	3582.0	1736.0	2870.0	2507.0	1305.0
YNL176C	438.0	521.0	272.0	511.0	539.0	255.0
YNL177C	686.0	898.0	482.0	912.0	716.0	464.0
YNL178W	66434.0	77344.0	42096.0	73455.0	69173.0	37916.0
YNL180C	510.0	615.0	373.0	763.0	667.0	360.0
YNL181W	616.0	808.0	417.0	900.0	693.0	437.0
YNL182C	1085.0	1290.0	784.0	1338.0	1246.0	715.0
YNL183C	554.0	763.0	368.0	721.0	622.0	378.0
YNL184C	5.45	19.5	11.61	3.56	2.0	0.0
YNL185C	420.55	499.5	235.39	438.44	375.0	244.0
YNL186W	1031.0	1433.0	617.0	1298.0	1051.0	653.0
YNL187W	15.0	18.0	14.0	21.0	15.0	11.0
YNL188W	141.0	220.0	110.0	221.0	195.0	114.0
YNL189W	5587.0	6875.0	3722.0	7701.0	6641.0	3711.0
YNL190W	7409.0	9094.0	4470.0	7757.0	7626.0	3498.0
YNL191W	351.0	453.0	278.0	441.0	529.0	266.0
YNL192W	1372.0	1878.0	860.0	2142.0	1646.0	979.0
YNL193W	343.0	457.0	280.0	407.0	386.0	230.0
YNL194C	6.0	3.0	1.0	8.0	5.0	3.0
YNL195C	37.0	39.0	26.0	82.0	70.0	36.0
YNL196C	2.0	3.0	2.0	1.0	5.0	4.0
YNL197C	1202.0	1541.0	795.0	1507.0	1294.0	680.0
YNL199C	533.0	626.0	356.0	735.0	612.0	357.0
YNL200C	164.0	186.0	117.0	222.0	206.0	137.0
YNL201C	673.0	797.0	458.0	826.0	718.0	378.0
YNL202W	47.0	63.0	22.0	61.0	61.0	36.0
YNL204C	1.0	4.0	0.0	5.0	1.0	1.0
YNL206C	437.0	609.0	321.0	642.0	541.0	328.0
YNL207W	1255.0	1466.0	889.0	1716.0	1545.0	873.0
YNL208W	3939.0	4470.0	2721.0	4969.0	4217.0	2600.0
YNL209W	70701.1	82801.74	39818.15	72295.15	63735.66	35685.04
YNL210W	22.0	28.0	20.0	32.0	32.0	16.0
YNL211C	33.0	63.0	36.0	45.0	30.0	19.0
YNL212W	1051.0	1455.0	793.0	1637.0	1404.0	816.0
YNL213C	105.0	120.0	73.0	165.0	166.0	85.0
YNL214W	135.0	189.0	116.0	227.0	194.0	110.0
YNL215W	507.0	645.0	299.0	834.0	689.0	381.0
YNL216W	2029.0	2922.0	1117.0	2858.0	2082.0	1203.0
YNL217W	731.0	776.0	511.0	822.0	722.0	394.0
YNL218W	218.0	315.0	133.0	359.0	304.0	154.0
YNL219C	1220.0	1557.0	904.0	1518.0	1386.0	756.0
YNL220W	5338.0	6001.0	2677.0	7217.0	6337.0	2633.0
YNL221C	646.0	768.0	476.0	879.0	786.0	439.0
YNL222W	402.0	535.0	268.0	472.0	356.0	213.0
YNL223W	108.0	118.0	76.0	161.0	134.0	67.0
YNL224C	578.0	654.0	331.0	720.0	603.0	334.0
YNL225C	220.0	365.0	143.0	353.0	281.0	160.0
YNL227C	380.0	496.0	291.0	476.0	439.0	224.0
YNL229C	934.0	1178.0	749.0	1171.0	1043.0	537.0
YNL230C	75.0	127.0	48.0	91.0	92.0	49.0
YNL231C	1932.0	2257.0	1360.0	2032.0	1670.0	1073.0
YNL232W	859.0	1038.0	622.0	1252.0	1119.0	620.0
YNL233W	614.0	920.0	370.0	858.0	662.0	348.0
YNL234W	87.0	127.0	55.0	101.0	78.0	48.0
YNL236W	533.0	707.0	384.0	740.0	671.0	417.0
YNL237W	76.0	86.0	75.0	108.0	73.0	57.0
YNL238W	807.0	1010.0	532.0	1038.0	921.0	477.0
YNL239W	1696.0	2134.0	1141.0	1994.0	1716.0	951.0
YNL240C	343.0	463.0	270.0	679.0	661.0	400.0
YNL241C	3005.0	3708.0	2139.0	5666.0	5130.0	3263.0
YNL242W	313.0	428.0	227.0	434.0	384.0	225.0
YNL243W	3135.0	3704.0	1972.0	4426.0	3811.0	2351.0
YNL244C	4247.0	5259.0	2947.0	4853.0	4445.0	2193.0
YNL245C	191.08	251.62	125.32	298.41	264.19	149.54
YNL246W	405.92	506.38	288.68	674.59	555.81	295.46
YNL247W	5302.0	6442.0	3495.0	6919.0	6162.0	3462.0
YNL248C	3286.0	3966.0	1987.0	4241.0	3792.0	1972.0
YNL249C	108.0	117.0	82.0	164.0	138.0	70.0
YNL250W	277.0	306.0	142.0	322.0	296.0	159.0
YNL251C	1844.0	2231.0	1128.0	2176.0	1959.0	1051.0
YNL252C	371.0	466.0	241.0	559.0	543.0	297.0
YNL253W	275.0	338.0	193.0	425.0	392.0	225.0
YNL254C	138.0	167.0	81.0	182.0	173.0	116.0
YNL255C	5896.0	6820.0	3442.0	6884.0	6492.0	3164.0
YNL256W	777.0	958.0	499.0	1106.0	1020.0	657.0
YNL257C	271.0	355.0	224.0	427.0	311.0	205.0
YNL258C	584.0	735.0	476.0	766.0	620.0	355.0
YNL259C	623.0	773.0	472.0	717.0	616.0	304.0
YNL260C	284.0	365.0	189.0	390.0	371.0	161.0
YNL261W	285.0	342.0	201.0	350.0	352.0	169.0
YNL262W	1158.0	1473.0	920.0	1505.0	1296.0	690.0
YNL263C	1264.0	1525.0	771.0	1797.0	1644.0	872.0
YNL264C	627.0	764.0	444.0	984.0	883.0	483.0
YNL265C	351.0	483.0	316.0	474.0	487.0	268.0
YNL267W	599.0	781.0	435.0	808.0	750.0	394.0
YNL268W	3203.78	3755.84	2044.75	4505.58	3657.81	2081.59
YNL269W	1.0	2.0	2.0	1.0	0.0	2.0
YNL270C	12.22	9.16	10.25	21.42	11.19	16.41
YNL271C	1012.0	1325.0	691.0	1504.0	1117.0	667.0
YNL272C	417.0	569.0	335.0	637.0	479.0	265.0
YNL273W	355.0	485.0	260.0	481.0	436.0	236.0
YNL274C	248.0	280.0	129.0	413.0	355.0	187.0
YNL275W	201.0	287.0	122.0	315.0	274.0	156.0
YNL277W	121.0	175.0	80.0	82.0	85.0	45.0
YNL277W-A	0.0	0.0	3.0	3.0	3.0	4.0
YNL278W	493.0	680.0	330.0	583.0	486.0	292.0
YNL279W	17.0	33.0	24.0	106.0	68.0	48.0
YNL280C	1348.0	1717.0	982.0	1812.0	1523.0	959.0
YNL281W	2614.0	3103.0	1754.0	3152.0	2680.0	1411.0
YNL282W	214.0	193.0	106.0	222.0	183.0	114.0
YNL283C	548.0	623.0	309.0	511.0	539.0	214.0
YNL284C	562.0	855.0	408.0	813.0	744.0	341.0
YNL284C-A	153.35	190.43	95.54	222.71	224.16	81.85
YNL284C-B	90.84	128.08	101.39	102.82	78.74	83.63
YNL286W	155.0	231.0	130.0	293.0	175.0	93.0
YNL287W	5462.0	7126.0	3563.0	8894.0	7821.0	4161.0
YNL288W	682.0	854.0	491.0	785.0	723.0	427.0
YNL289W	511.0	565.0	392.0	756.0	661.0	405.0
YNL290W	771.0	924.0	521.0	1206.0	1058.0	659.0
YNL291C	418.0	515.0	279.0	453.0	425.0	193.0
YNL292W	904.0	1061.0	583.0	849.0	752.0	450.0
YNL293W	272.0	321.0	170.0	329.0	284.0	149.0
YNL294C	94.0	121.0	75.0	147.0	116.0	67.0
YNL295W	196.0	271.0	155.0	314.0	321.0	142.0
YNL297C	1062.0	1342.0	678.0	1554.0	1334.0	758.0
YNL298W	604.0	766.0	407.0	934.0	825.0	448.0
YNL299W	305.0	376.0	261.0	391.0	449.0	259.0
YNL300W	1975.0	2565.0	1591.0	2220.0	2442.0	1516.0
YNL301C	4973.44	5646.0	3550.49	4836.37	4253.8	2568.94
YNL302C	28642.67	34256.0	17959.28	34969.21	31002.3	15633.49
YNL304W	200.0	287.0	137.0	238.0	258.0	121.0
YNL305C	549.0	608.0	397.0	832.0	835.0	541.0
YNL306W	832.0	1037.0	654.0	1291.0	1116.0	708.0
YNL307C	1925.0	2300.0	1205.0	2511.0	2166.0	1128.0
YNL308C	2404.0	3021.0	1550.0	2935.0	2425.0	1328.0
YNL309W	399.0	432.0	225.0	428.0	365.0	214.0
YNL310C	436.0	604.0	299.0	524.0	482.0	232.0
YNL311C	282.0	276.0	173.0	315.0	304.0	159.0
YNL312W	1293.0	1636.0	805.0	2086.0	1813.0	901.0
YNL313C	1473.0	1776.0	1003.0	2093.0	1749.0	1009.0
YNL314W	97.0	132.0	58.0	113.0	125.0	70.0
YNL315C	579.0	613.0	428.0	701.0	647.0	391.0
YNL316C	366.0	397.0	182.0	487.0	422.0	223.0
YNL317W	308.0	381.0	194.0	416.0	340.0	191.0
YNL318C	1.0	2.0	0.0	0.0	2.0	1.0
YNL320W	310.0	406.0	210.0	410.0	378.0	218.0
YNL321W	680.0	869.0	440.0	786.0	685.0	427.0
YNL322C	2710.0	3494.0	1733.0	3502.0	3154.0	1660.0
YNL323W	1071.0	1369.0	690.0	1780.0	1515.0	818.0
YNL325C	202.0	228.0	145.0	287.0	265.0	154.0
YNL326C	160.0	201.0	114.0	217.0	195.0	102.0
YNL327W	8244.0	11645.0	5186.0	11224.0	9479.0	5325.0
YNL328C	74.0	65.0	39.0	70.0	63.0	29.0
YNL329C	236.0	298.0	199.0	324.0	303.0	181.0
YNL330C	830.0	988.0	550.0	1240.0	1127.0	631.0
YNL331C	17.86	19.83	7.35	43.9	47.18	35.94
YNL332W	0.0	4.92	0.46	13.16	10.17	6.48
YNL333W	28.62	77.65	35.56	77.26	68.5	72.71
YNL334C	56.97	35.25	6.0	57.0	47.0	7.5
YNL335W	0.5	2.0	0.5	6.0	0.0	1.0
YNL336W	42.58	89.33	21.22	96.7	91.78	29.42
YNL339C	1.0	2.33	1.33	3.67	2.0	1.33
YNR001C	1668.0	2291.0	1093.0	4003.0	3600.0	1753.0
YNR002C	5.0	10.0	0.0	7.0	11.0	6.0
YNR003C	814.0	1060.0	514.0	720.0	662.0	344.0
YNR004W	54.0	108.0	48.0	81.0	66.0	27.0
YNR006W	718.0	864.0	409.0	1004.0	865.0	421.0
YNR007C	137.0	181.0	106.0	235.0	178.0	96.0
YNR008W	945.0	1175.0	667.0	1149.0	1079.0	613.0
YNR009W	354.0	458.0	243.0	404.0	350.0	199.0
YNR010W	205.0	278.0	162.0	285.0	311.0	131.0
YNR011C	413.0	555.0	305.0	687.0	468.0	283.0
YNR012W	618.0	724.0	397.0	802.0	734.0	362.0
YNR013C	1850.0	2132.0	1255.0	2036.0	1943.0	1004.0
YNR014W	51.0	99.0	35.0	107.0	100.0	53.0
YNR015W	508.0	672.0	352.0	709.0	730.0	379.0
YNR016C	29690.0	38141.0	17614.99	35526.0	29135.35	17668.0
YNR017W	1753.0	1836.0	934.0	2042.0	1832.0	966.0
YNR018W	1396.0	1879.0	1041.0	2019.0	1763.0	1103.0
YNR019W	1309.0	1695.0	885.0	2451.0	1989.0	1178.0
YNR020C	194.0	206.0	113.0	259.0	215.0	142.0
YNR021W	3167.0	4063.0	2204.0	4076.0	3486.0	1884.0
YNR022C	443.0	514.0	322.0	554.0	531.0	300.0
YNR023W	342.0	420.0	228.0	464.0	422.0	257.0
YNR024W	234.0	302.0	181.0	325.0	280.0	181.0
YNR026C	842.0	1048.0	514.0	963.0	873.0	472.0
YNR027W	220.0	267.0	145.0	296.0	253.0	176.0
YNR028W	530.0	775.0	396.0	539.0	524.0	271.0
YNR029C	457.0	625.0	363.0	806.0	704.0	360.0
YNR030W	1166.0	1399.0	885.0	1298.0	1219.0	723.0
YNR031C	613.0	750.0	430.0	858.0	751.0	410.0
YNR032C-A	374.0	445.0	229.0	584.0	519.0	283.0
YNR032W	188.0	228.0	152.0	295.0	292.0	143.0
YNR033W	676.0	918.0	562.0	1183.0	1017.0	661.0
YNR034W	398.0	495.0	274.0	640.0	569.0	287.0
YNR034W-A	26.0	20.0	14.0	36.0	28.0	10.0
YNR035C	2199.0	2563.0	1488.0	3300.0	3095.0	1833.0
YNR036C	895.0	1108.0	580.0	1421.0	1188.0	844.0
YNR037C	375.0	464.0	282.0	494.0	493.0	306.0
YNR038W	1102.0	1358.0	633.0	1917.0	1533.0	940.0
YNR039C	376.0	521.0	255.0	578.0	439.0	260.0
YNR040W	226.0	240.0	168.0	270.0	251.0	154.0
YNR041C	417.0	562.0	305.0	697.0	661.0	370.0
YNR043W	4177.0	4918.0	2674.0	6529.0	5758.0	3070.0
YNR044W	871.0	1324.0	644.0	1588.0	1606.0	1145.0
YNR045W	101.0	117.0	63.0	107.0	127.0	55.0
YNR046W	1547.0	1652.0	910.0	1771.0	1857.0	1079.0
YNR047W	675.0	887.0	387.0	833.0	761.0	421.0
YNR048W	163.0	182.0	140.0	248.0	210.0	137.0
YNR049C	317.0	342.0	185.0	407.0	342.0	171.0
YNR050C	3943.0	4649.0	2403.0	5478.0	4407.0	2747.0
YNR051C	958.0	1157.0	573.0	1159.0	928.0	528.0
YNR052C	1027.07	1232.17	656.27	1467.22	1135.36	727.07
YNR053C	2089.0	2532.0	1538.0	3293.0	2871.0	1612.0
YNR054C	832.0	1050.0	535.0	1002.0	788.0	388.0
YNR055C	589.0	754.0	410.0	670.0	579.0	297.0
YNR056C	4.0	3.0	1.0	1.0	0.0	2.0
YNR057C	30.0	37.0	25.0	37.0	55.0	29.0
YNR058W	3.0	10.0	5.0	13.0	19.0	7.0
YNR059W	45.0	67.0	32.0	63.0	62.0	36.0
YNR060W	270.0	222.0	155.0	110.0	92.0	44.0
YNR061C	781.0	1088.0	503.0	1167.0	1114.0	537.0
YNR062C	0.0	10.0	5.0	8.0	9.0	8.0
YNR063W	69.0	161.0	71.0	147.0	140.0	70.0
YNR064C	12.0	10.0	5.0	23.0	20.0	16.0
YNR065C	3.98	0.0	1.3	1.63	1.73	1.33
YNR066C	51.0	56.0	26.0	70.0	71.01	26.0
YNR067C	4986.0	6374.0	3268.0	6906.0	5594.0	3091.0
YNR068C	3.0	1.0	1.0	1.0	1.0	2.0
YNR069C	8.0	3.0	10.0	13.0	15.0	3.0
YNR070W	16.0	26.0	11.0	27.0	14.0	8.0
YNR071C	10.0	13.0	15.0	20.0	12.0	6.0
YNR072W	0.0	1.5	1.13	0.0	3.24	0.0
YNR073C	24.5	13.33	27.0	36.9	41.0	22.5
YNR074C	337.0	409.0	267.0	786.0	661.0	381.0
YNR075C-A	0.0	0.0	0.0	0.0	0.0	0.0
YNR075W	117.0	150.0	91.0	122.0	111.0	70.0
