Sample	Length	Site	End	Offset	Count
ncs2d_ribo_YPD2	33	TTS	3p-end	18	186
ncs2d_ribo_YPD2	27	TTS	3p-end	19	24
ncs2d_ribo_YPD2	28	TTS	3p-end	19	42
ncs2d_ribo_YPD2	29	TTS	3p-end	19	86
ncs2d_ribo_YPD2	30	TTS	3p-end	19	585
ncs2d_ribo_YPD2	31	TTS	3p-end	19	5999
ncs2d_ribo_YPD2	32	TTS	3p-end	19	6751
ncs2d_ribo_YPD2	33	TTS	3p-end	19	1557
ncs2d_ribo_YPD2	27	TTS	3p-end	20	3
ncs2d_ribo_YPD2	28	TTS	3p-end	20	4
ncs2d_ribo_YPD2	29	TTS	3p-end	20	40
ncs2d_ribo_YPD2	30	TTS	3p-end	20	87
ncs2d_ribo_YPD2	31	TTS	3p-end	20	283
ncs2d_ribo_YPD2	32	TTS	3p-end	20	1328
ncs2d_ribo_YPD2	33	TTS	3p-end	20	743
ncs2d_ribo_YPD2	27	TTS	3p-end	21	0
ncs2d_ribo_YPD2	28	TTS	3p-end	21	3
ncs2d_ribo_YPD2	29	TTS	3p-end	21	53
ncs2d_ribo_YPD2	30	TTS	3p-end	21	64
ncs2d_ribo_YPD2	31	TTS	3p-end	21	74
ncs2d_ribo_YPD2	32	TTS	3p-end	21	58
ncs2d_ribo_YPD2	33	TTS	3p-end	21	20
ncs2d_ribo_YPD2	27	TTS	3p-end	22	0
ncs2d_ribo_YPD2	28	TTS	3p-end	22	3
ncs2d_ribo_YPD2	29	TTS	3p-end	22	27
ncs2d_ribo_YPD2	30	TTS	3p-end	22	96
ncs2d_ribo_YPD2	31	TTS	3p-end	22	79
ncs2d_ribo_YPD2	32	TTS	3p-end	22	31
ncs2d_ribo_YPD2	33	TTS	3p-end	22	4
ncs2d_ribo_YPD2	27	TTS	3p-end	23	3
ncs2d_ribo_YPD2	28	TTS	3p-end	23	2
ncs2d_ribo_YPD2	29	TTS	3p-end	23	24
ncs2d_ribo_YPD2	30	TTS	3p-end	23	73
ncs2d_ribo_YPD2	31	TTS	3p-end	23	97
ncs2d_ribo_YPD2	32	TTS	3p-end	23	46
ncs2d_ribo_YPD2	33	TTS	3p-end	23	7
ncs2d_ribo_YPD2	27	TTS	3p-end	24	0
ncs2d_ribo_YPD2	28	TTS	3p-end	24	5
ncs2d_ribo_YPD2	29	TTS	3p-end	24	30
ncs2d_ribo_YPD2	30	TTS	3p-end	24	79
ncs2d_ribo_YPD2	31	TTS	3p-end	24	84
ncs2d_ribo_YPD2	32	TTS	3p-end	24	53
ncs2d_ribo_YPD2	33	TTS	3p-end	24	9
ncs2d_ribo_YPD2	27	TTS	3p-end	25	1
ncs2d_ribo_YPD2	28	TTS	3p-end	25	3
ncs2d_ribo_YPD2	29	TTS	3p-end	25	31
ncs2d_ribo_YPD2	30	TTS	3p-end	25	70
ncs2d_ribo_YPD2	31	TTS	3p-end	25	99
ncs2d_ribo_YPD2	32	TTS	3p-end	25	30
ncs2d_ribo_YPD2	33	TTS	3p-end	25	9
ncs2d_ribo_YPD2	27	TTS	3p-end	26	0
ncs2d_ribo_YPD2	28	TTS	3p-end	26	3
ncs2d_ribo_YPD2	29	TTS	3p-end	26	25
ncs2d_ribo_YPD2	30	TTS	3p-end	26	65
ncs2d_ribo_YPD2	31	TTS	3p-end	26	102
ncs2d_ribo_YPD2	32	TTS	3p-end	26	55
ncs2d_ribo_YPD2	33	TTS	3p-end	26	3
ncs2d_ribo_YPD2	27	TTS	3p-end	27	4
ncs2d_ribo_YPD2	28	TTS	3p-end	27	2
ncs2d_ribo_YPD2	29	TTS	3p-end	27	44
ncs2d_ribo_YPD2	30	TTS	3p-end	27	81
ncs2d_ribo_YPD2	31	TTS	3p-end	27	79
ncs2d_ribo_YPD2	32	TTS	3p-end	27	26
ncs2d_ribo_YPD2	33	TTS	3p-end	27	11
ncs2d_ribo_YPD2	27	TTS	3p-end	28	0
ncs2d_ribo_YPD2	28	TTS	3p-end	28	3
ncs2d_ribo_YPD2	29	TTS	3p-end	28	34
ncs2d_ribo_YPD2	30	TTS	3p-end	28	151
ncs2d_ribo_YPD2	31	TTS	3p-end	28	101
ncs2d_ribo_YPD2	32	TTS	3p-end	28	44
ncs2d_ribo_YPD2	33	TTS	3p-end	28	13
ncs2d_ribo_YPD2	27	TTS	3p-end	29	0
ncs2d_ribo_YPD2	28	TTS	3p-end	29	0
ncs2d_ribo_YPD2	29	TTS	3p-end	29	36
ncs2d_ribo_YPD2	30	TTS	3p-end	29	82
ncs2d_ribo_YPD2	31	TTS	3p-end	29	182
ncs2d_ribo_YPD2	32	TTS	3p-end	29	64
ncs2d_ribo_YPD2	33	TTS	3p-end	29	8
ncs2d_ribo_YPD2	27	TTS	3p-end	30	0
ncs2d_ribo_YPD2	28	TTS	3p-end	30	0
ncs2d_ribo_YPD2	29	TTS	3p-end	30	0
ncs2d_ribo_YPD2	30	TTS	3p-end	30	60
ncs2d_ribo_YPD2	31	TTS	3p-end	30	64
ncs2d_ribo_YPD2	32	TTS	3p-end	30	78
ncs2d_ribo_YPD2	33	TTS	3p-end	30	16
ncs2d_ribo_YPD2	27	TTS	3p-end	31	0
ncs2d_ribo_YPD2	28	TTS	3p-end	31	0
ncs2d_ribo_YPD2	29	TTS	3p-end	31	0
ncs2d_ribo_YPD2	30	TTS	3p-end	31	0
ncs2d_ribo_YPD2	31	TTS	3p-end	31	66
ncs2d_ribo_YPD2	32	TTS	3p-end	31	18
ncs2d_ribo_YPD2	33	TTS	3p-end	31	6
ncs2d_ribo_YPD2	27	TTS	3p-end	32	0
ncs2d_ribo_YPD2	28	TTS	3p-end	32	0
ncs2d_ribo_YPD2	29	TTS	3p-end	32	0
ncs2d_ribo_YPD2	30	TTS	3p-end	32	0
ncs2d_ribo_YPD2	31	TTS	3p-end	32	0
ncs2d_ribo_YPD2	32	TTS	3p-end	32	19
ncs2d_ribo_YPD2	33	TTS	3p-end	32	2
ncs2d_ribo_YPD2	27	TTS	3p-end	33	0
ncs2d_ribo_YPD2	28	TTS	3p-end	33	0
ncs2d_ribo_YPD2	29	TTS	3p-end	33	0
ncs2d_ribo_YPD2	30	TTS	3p-end	33	0
ncs2d_ribo_YPD2	31	TTS	3p-end	33	0
ncs2d_ribo_YPD2	32	TTS	3p-end	33	0
ncs2d_ribo_YPD2	33	TTS	3p-end	33	3
ncs2d_ribo_YPD3	27	TIS	3p-end	0	7
ncs2d_ribo_YPD3	28	TIS	3p-end	0	9
ncs2d_ribo_YPD3	29	TIS	3p-end	0	28
ncs2d_ribo_YPD3	30	TIS	3p-end	0	86
ncs2d_ribo_YPD3	31	TIS	3p-end	0	0
ncs2d_ribo_YPD3	32	TIS	3p-end	0	0
ncs2d_ribo_YPD3	33	TIS	3p-end	0	0
ncs2d_ribo_YPD3	27	TIS	3p-end	1	4
ncs2d_ribo_YPD3	28	TIS	3p-end	1	4
ncs2d_ribo_YPD3	29	TIS	3p-end	1	8
ncs2d_ribo_YPD3	30	TIS	3p-end	1	47
ncs2d_ribo_YPD3	31	TIS	3p-end	1	73
ncs2d_ribo_YPD3	32	TIS	3p-end	1	0
ncs2d_ribo_YPD3	33	TIS	3p-end	1	0
ncs2d_ribo_YPD3	27	TIS	3p-end	2	2
ncs2d_ribo_YPD3	28	TIS	3p-end	2	4
ncs2d_ribo_YPD3	29	TIS	3p-end	2	12
ncs2d_ribo_YPD3	30	TIS	3p-end	2	33
ncs2d_ribo_YPD3	31	TIS	3p-end	2	63
ncs2d_ribo_YPD3	32	TIS	3p-end	2	60
ncs2d_ribo_YPD3	33	TIS	3p-end	2	0
ncs2d_ribo_YPD3	27	TIS	3p-end	3	4
ncs2d_ribo_YPD3	28	TIS	3p-end	3	6
ncs2d_ribo_YPD3	29	TIS	3p-end	3	42
ncs2d_ribo_YPD3	30	TIS	3p-end	3	126
ncs2d_ribo_YPD3	31	TIS	3p-end	3	183
ncs2d_ribo_YPD3	32	TIS	3p-end	3	236
ncs2d_ribo_YPD3	33	TIS	3p-end	3	85
ncs2d_ribo_YPD3	27	TIS	3p-end	4	4
ncs2d_ribo_YPD3	28	TIS	3p-end	4	11
ncs2d_ribo_YPD3	29	TIS	3p-end	4	30
ncs2d_ribo_YPD3	30	TIS	3p-end	4	91
ncs2d_ribo_YPD3	31	TIS	3p-end	4	129
ncs2d_ribo_YPD3	32	TIS	3p-end	4	119
ncs2d_ribo_YPD3	33	TIS	3p-end	4	40
ncs2d_ribo_YPD3	27	TIS	3p-end	5	2
ncs2d_ribo_YPD3	28	TIS	3p-end	5	13
ncs2d_ribo_YPD3	29	TIS	3p-end	5	43
ncs2d_ribo_YPD3	30	TIS	3p-end	5	99
ncs2d_ribo_YPD3	31	TIS	3p-end	5	152
ncs2d_ribo_YPD3	32	TIS	3p-end	5	144
ncs2d_ribo_YPD3	33	TIS	3p-end	5	53
ncs2d_ribo_YPD3	27	TIS	3p-end	6	4
ncs2d_ribo_YPD3	28	TIS	3p-end	6	12
ncs2d_ribo_YPD3	29	TIS	3p-end	6	72
ncs2d_ribo_YPD3	30	TIS	3p-end	6	93
ncs2d_ribo_YPD3	31	TIS	3p-end	6	180
ncs2d_ribo_YPD3	32	TIS	3p-end	6	188
ncs2d_ribo_YPD3	33	TIS	3p-end	6	55
ncs2d_ribo_YPD3	27	TIS	3p-end	7	11
ncs2d_ribo_YPD3	28	TIS	3p-end	7	8
ncs2d_ribo_YPD3	29	TIS	3p-end	7	61
ncs2d_ribo_YPD3	30	TIS	3p-end	7	177
ncs2d_ribo_YPD3	31	TIS	3p-end	7	244
ncs2d_ribo_YPD3	32	TIS	3p-end	7	179
ncs2d_ribo_YPD3	33	TIS	3p-end	7	47
ncs2d_ribo_YPD3	27	TIS	3p-end	8	2
ncs2d_ribo_YPD3	28	TIS	3p-end	8	20
ncs2d_ribo_YPD3	29	TIS	3p-end	8	45
ncs2d_ribo_YPD3	30	TIS	3p-end	8	97
ncs2d_ribo_YPD3	31	TIS	3p-end	8	147
ncs2d_ribo_YPD3	32	TIS	3p-end	8	107
ncs2d_ribo_YPD3	33	TIS	3p-end	8	30
ncs2d_ribo_YPD3	27	TIS	3p-end	9	8
ncs2d_ribo_YPD3	28	TIS	3p-end	9	10
ncs2d_ribo_YPD3	29	TIS	3p-end	9	57
ncs2d_ribo_YPD3	30	TIS	3p-end	9	149
ncs2d_ribo_YPD3	31	TIS	3p-end	9	148
ncs2d_ribo_YPD3	32	TIS	3p-end	9	170
ncs2d_ribo_YPD3	33	TIS	3p-end	9	47
ncs2d_ribo_YPD3	27	TIS	3p-end	10	11
ncs2d_ribo_YPD3	28	TIS	3p-end	10	18
ncs2d_ribo_YPD3	29	TIS	3p-end	10	43
ncs2d_ribo_YPD3	30	TIS	3p-end	10	166
ncs2d_ribo_YPD3	31	TIS	3p-end	10	236
ncs2d_ribo_YPD3	32	TIS	3p-end	10	183
ncs2d_ribo_YPD3	33	TIS	3p-end	10	86
ncs2d_ribo_YPD3	27	TIS	3p-end	11	4
ncs2d_ribo_YPD3	28	TIS	3p-end	11	13
ncs2d_ribo_YPD3	29	TIS	3p-end	11	34
ncs2d_ribo_YPD3	30	TIS	3p-end	11	102
ncs2d_ribo_YPD3	31	TIS	3p-end	11	211
ncs2d_ribo_YPD3	32	TIS	3p-end	11	167
ncs2d_ribo_YPD3	33	TIS	3p-end	11	52
ncs2d_ribo_YPD3	27	TIS	3p-end	12	21
ncs2d_ribo_YPD3	28	TIS	3p-end	12	23
ncs2d_ribo_YPD3	29	TIS	3p-end	12	40
ncs2d_ribo_YPD3	30	TIS	3p-end	12	130
ncs2d_ribo_YPD3	31	TIS	3p-end	12	196
ncs2d_ribo_YPD3	32	TIS	3p-end	12	173
ncs2d_ribo_YPD3	33	TIS	3p-end	12	54
ncs2d_ribo_YPD3	27	TIS	3p-end	13	176
ncs2d_ribo_YPD3	28	TIS	3p-end	13	126
ncs2d_ribo_YPD3	29	TIS	3p-end	13	54
ncs2d_ribo_YPD3	30	TIS	3p-end	13	115
ncs2d_ribo_YPD3	31	TIS	3p-end	13	209
ncs2d_ribo_YPD3	32	TIS	3p-end	13	175
ncs2d_ribo_YPD3	33	TIS	3p-end	13	63
ncs2d_ribo_YPD3	27	TIS	3p-end	14	397
ncs2d_ribo_YPD3	28	TIS	3p-end	14	418
ncs2d_ribo_YPD3	29	TIS	3p-end	14	292
ncs2d_ribo_YPD3	30	TIS	3p-end	14	213
ncs2d_ribo_YPD3	31	TIS	3p-end	14	152
ncs2d_ribo_YPD3	32	TIS	3p-end	14	156
ncs2d_ribo_YPD3	33	TIS	3p-end	14	53
ncs2d_ribo_YPD3	27	TIS	3p-end	15	358
ncs2d_ribo_YPD3	28	TIS	3p-end	15	1386
ncs2d_ribo_YPD3	29	TIS	3p-end	15	2281
ncs2d_ribo_YPD3	30	TIS	3p-end	15	1347
ncs2d_ribo_YPD3	31	TIS	3p-end	15	280
ncs2d_ribo_YPD3	32	TIS	3p-end	15	146
ncs2d_ribo_YPD3	33	TIS	3p-end	15	69
ncs2d_ribo_YPD3	27	TIS	3p-end	16	258
ncs2d_ribo_YPD3	28	TIS	3p-end	16	1615
ncs2d_ribo_YPD3	29	TIS	3p-end	16	15210
ncs2d_ribo_YPD3	30	TIS	3p-end	16	11447
ncs2d_ribo_YPD3	31	TIS	3p-end	16	3840
ncs2d_ribo_YPD3	32	TIS	3p-end	16	511
ncs2d_ribo_YPD3	33	TIS	3p-end	16	69
ncs2d_ribo_YPD3	27	TIS	3p-end	17	805
ncs2d_ribo_YPD3	28	TIS	3p-end	17	1581
ncs2d_ribo_YPD3	29	TIS	3p-end	17	17064
ncs2d_ribo_YPD3	30	TIS	3p-end	17	50775
ncs2d_ribo_YPD3	31	TIS	3p-end	17	31700
ncs2d_ribo_YPD3	32	TIS	3p-end	17	7914
ncs2d_ribo_YPD3	33	TIS	3p-end	17	549
ncs2d_ribo_YPD3	27	TIS	3p-end	18	3057
ncs2d_ribo_YPD3	28	TIS	3p-end	18	3213
ncs2d_ribo_YPD3	29	TIS	3p-end	18	7254
ncs2d_ribo_YPD3	30	TIS	3p-end	18	56900
ncs2d_ribo_YPD3	31	TIS	3p-end	18	124056
ncs2d_ribo_YPD3	32	TIS	3p-end	18	67332
ncs2d_ribo_YPD3	33	TIS	3p-end	18	13426
ncs2d_ribo_YPD3	27	TIS	3p-end	19	2438
ncs2d_ribo_YPD3	28	TIS	3p-end	19	4640
ncs2d_ribo_YPD3	29	TIS	3p-end	19	6346
ncs2d_ribo_YPD3	30	TIS	3p-end	19	10756
ncs2d_ribo_YPD3	31	TIS	3p-end	19	65247
ncs2d_ribo_YPD3	32	TIS	3p-end	19	121616
ncs2d_ribo_YPD3	33	TIS	3p-end	19	39306
ncs2d_ribo_YPD3	27	TIS	3p-end	20	596
ncs2d_ribo_YPD3	28	TIS	3p-end	20	919
ncs2d_ribo_YPD3	29	TIS	3p-end	20	4209
ncs2d_ribo_YPD3	30	TIS	3p-end	20	8078
ncs2d_ribo_YPD3	31	TIS	3p-end	20	6283
ncs2d_ribo_YPD3	32	TIS	3p-end	20	18453
ncs2d_ribo_YPD3	33	TIS	3p-end	20	11465
ncs2d_ribo_YPD3	27	TIS	3p-end	21	227
ncs2d_ribo_YPD3	28	TIS	3p-end	21	628
ncs2d_ribo_YPD3	29	TIS	3p-end	21	1193
ncs2d_ribo_YPD3	30	TIS	3p-end	21	7177
ncs2d_ribo_YPD3	31	TIS	3p-end	21	15249
ncs2d_ribo_YPD3	32	TIS	3p-end	21	7805
ncs2d_ribo_YPD3	33	TIS	3p-end	21	2024
ncs2d_ribo_YPD3	27	TIS	3p-end	22	376
ncs2d_ribo_YPD3	28	TIS	3p-end	22	536
ncs2d_ribo_YPD3	29	TIS	3p-end	22	2283
ncs2d_ribo_YPD3	30	TIS	3p-end	22	2472
ncs2d_ribo_YPD3	31	TIS	3p-end	22	8550
ncs2d_ribo_YPD3	32	TIS	3p-end	22	15925
ncs2d_ribo_YPD3	33	TIS	3p-end	22	4559
ncs2d_ribo_YPD3	27	TIS	3p-end	23	320
ncs2d_ribo_YPD3	28	TIS	3p-end	23	459
ncs2d_ribo_YPD3	29	TIS	3p-end	23	2534
ncs2d_ribo_YPD3	30	TIS	3p-end	23	6414
ncs2d_ribo_YPD3	31	TIS	3p-end	23	4221
ncs2d_ribo_YPD3	32	TIS	3p-end	23	3096
ncs2d_ribo_YPD3	33	TIS	3p-end	23	1686
ncs2d_ribo_YPD3	27	TIS	3p-end	24	564
ncs2d_ribo_YPD3	28	TIS	3p-end	24	1243
ncs2d_ribo_YPD3	29	TIS	3p-end	24	1383
ncs2d_ribo_YPD3	30	TIS	3p-end	24	8056
ncs2d_ribo_YPD3	31	TIS	3p-end	24	14967
ncs2d_ribo_YPD3	32	TIS	3p-end	24	7957
ncs2d_ribo_YPD3	33	TIS	3p-end	24	1411
ncs2d_ribo_YPD3	27	TIS	3p-end	25	269
ncs2d_ribo_YPD3	28	TIS	3p-end	25	1009
ncs2d_ribo_YPD3	29	TIS	3p-end	25	3608
ncs2d_ribo_YPD3	30	TIS	3p-end	25	3344
ncs2d_ribo_YPD3	31	TIS	3p-end	25	9704
ncs2d_ribo_YPD3	32	TIS	3p-end	25	14706
ncs2d_ribo_YPD3	33	TIS	3p-end	25	3842
ncs2d_ribo_YPD3	27	TIS	3p-end	26	108
ncs2d_ribo_YPD3	28	TIS	3p-end	26	453
ncs2d_ribo_YPD3	29	TIS	3p-end	26	3186
ncs2d_ribo_YPD3	30	TIS	3p-end	26	9912
ncs2d_ribo_YPD3	31	TIS	3p-end	26	7047
ncs2d_ribo_YPD3	32	TIS	3p-end	26	3617
ncs2d_ribo_YPD3	33	TIS	3p-end	26	1230
ncs2d_ribo_YPD3	27	TIS	3p-end	27	853
ncs2d_ribo_YPD3	28	TIS	3p-end	27	245
ncs2d_ribo_YPD3	29	TIS	3p-end	27	1589
ncs2d_ribo_YPD3	30	TIS	3p-end	27	8188
ncs2d_ribo_YPD3	31	TIS	3p-end	27	17490
ncs2d_ribo_YPD3	32	TIS	3p-end	27	12649
ncs2d_ribo_YPD3	33	TIS	3p-end	27	1278
ncs2d_ribo_YPD3	27	TIS	3p-end	28	0
ncs2d_ribo_YPD3	28	TIS	3p-end	28	1317
ncs2d_ribo_YPD3	29	TIS	3p-end	28	1239
ncs2d_ribo_YPD3	30	TIS	3p-end	28	4134
ncs2d_ribo_YPD3	31	TIS	3p-end	28	8369
ncs2d_ribo_YPD3	32	TIS	3p-end	28	17904
ncs2d_ribo_YPD3	33	TIS	3p-end	28	7006
ncs2d_ribo_YPD3	27	TIS	3p-end	29	0
ncs2d_ribo_YPD3	28	TIS	3p-end	29	0
ncs2d_ribo_YPD3	29	TIS	3p-end	29	8156
ncs2d_ribo_YPD3	30	TIS	3p-end	29	3673
ncs2d_ribo_YPD3	31	TIS	3p-end	29	8960
ncs2d_ribo_YPD3	32	TIS	3p-end	29	2699
ncs2d_ribo_YPD3	33	TIS	3p-end	29	1571
ncs2d_ribo_YPD3	27	TIS	3p-end	30	0
ncs2d_ribo_YPD3	28	TIS	3p-end	30	0
ncs2d_ribo_YPD3	29	TIS	3p-end	30	0
ncs2d_ribo_YPD3	30	TIS	3p-end	30	20467
ncs2d_ribo_YPD3	31	TIS	3p-end	30	8017
ncs2d_ribo_YPD3	32	TIS	3p-end	30	16229
ncs2d_ribo_YPD3	33	TIS	3p-end	30	655
ncs2d_ribo_YPD3	27	TIS	3p-end	31	0
ncs2d_ribo_YPD3	28	TIS	3p-end	31	0
ncs2d_ribo_YPD3	29	TIS	3p-end	31	0
ncs2d_ribo_YPD3	30	TIS	3p-end	31	0
ncs2d_ribo_YPD3	31	TIS	3p-end	31	30658
ncs2d_ribo_YPD3	32	TIS	3p-end	31	9547
ncs2d_ribo_YPD3	33	TIS	3p-end	31	14643
ncs2d_ribo_YPD3	27	TIS	3p-end	32	0
ncs2d_ribo_YPD3	28	TIS	3p-end	32	0
ncs2d_ribo_YPD3	29	TIS	3p-end	32	0
ncs2d_ribo_YPD3	30	TIS	3p-end	32	0
ncs2d_ribo_YPD3	31	TIS	3p-end	32	0
ncs2d_ribo_YPD3	32	TIS	3p-end	32	8655
ncs2d_ribo_YPD3	33	TIS	3p-end	32	854
ncs2d_ribo_YPD3	27	TIS	3p-end	33	0
ncs2d_ribo_YPD3	28	TIS	3p-end	33	0
ncs2d_ribo_YPD3	29	TIS	3p-end	33	0
ncs2d_ribo_YPD3	30	TIS	3p-end	33	0
ncs2d_ribo_YPD3	31	TIS	3p-end	33	0
ncs2d_ribo_YPD3	32	TIS	3p-end	33	0
ncs2d_ribo_YPD3	33	TIS	3p-end	33	3316
ncs2d_ribo_YPD3	27	TTS	3p-end	0	77
ncs2d_ribo_YPD3	28	TTS	3p-end	0	72
ncs2d_ribo_YPD3	29	TTS	3p-end	0	226
ncs2d_ribo_YPD3	30	TTS	3p-end	0	2582
ncs2d_ribo_YPD3	31	TTS	3p-end	0	4452
ncs2d_ribo_YPD3	32	TTS	3p-end	0	2296
ncs2d_ribo_YPD3	33	TTS	3p-end	0	323
ncs2d_ribo_YPD3	27	TTS	3p-end	1	43
ncs2d_ribo_YPD3	28	TTS	3p-end	1	208
ncs2d_ribo_YPD3	29	TTS	3p-end	1	541
ncs2d_ribo_YPD3	30	TTS	3p-end	1	682
ncs2d_ribo_YPD3	31	TTS	3p-end	1	3406
ncs2d_ribo_YPD3	32	TTS	3p-end	1	4269
ncs2d_ribo_YPD3	33	TTS	3p-end	1	1281
ncs2d_ribo_YPD3	27	TTS	3p-end	2	37
ncs2d_ribo_YPD3	28	TTS	3p-end	2	60
ncs2d_ribo_YPD3	29	TTS	3p-end	2	958
ncs2d_ribo_YPD3	30	TTS	3p-end	2	1908
ncs2d_ribo_YPD3	31	TTS	3p-end	2	1526
ncs2d_ribo_YPD3	32	TTS	3p-end	2	1129
ncs2d_ribo_YPD3	33	TTS	3p-end	2	411
ncs2d_ribo_YPD3	27	TTS	3p-end	3	62
ncs2d_ribo_YPD3	28	TTS	3p-end	3	61
ncs2d_ribo_YPD3	29	TTS	3p-end	3	187
ncs2d_ribo_YPD3	30	TTS	3p-end	3	2598
ncs2d_ribo_YPD3	31	TTS	3p-end	3	4271
ncs2d_ribo_YPD3	32	TTS	3p-end	3	2563
ncs2d_ribo_YPD3	33	TTS	3p-end	3	320
ncs2d_ribo_YPD3	27	TTS	3p-end	4	56
ncs2d_ribo_YPD3	28	TTS	3p-end	4	274
ncs2d_ribo_YPD3	29	TTS	3p-end	4	722
ncs2d_ribo_YPD3	30	TTS	3p-end	4	950
ncs2d_ribo_YPD3	31	TTS	3p-end	4	4653
ncs2d_ribo_YPD3	32	TTS	3p-end	4	5350
ncs2d_ribo_YPD3	33	TTS	3p-end	4	2538
ncs2d_ribo_YPD3	27	TTS	3p-end	5	22
ncs2d_ribo_YPD3	28	TTS	3p-end	5	45
ncs2d_ribo_YPD3	29	TTS	3p-end	5	1160
ncs2d_ribo_YPD3	30	TTS	3p-end	5	2304
ncs2d_ribo_YPD3	31	TTS	3p-end	5	1734
ncs2d_ribo_YPD3	32	TTS	3p-end	5	794
ncs2d_ribo_YPD3	33	TTS	3p-end	5	308
ncs2d_ribo_YPD3	27	TTS	3p-end	6	26
ncs2d_ribo_YPD3	28	TTS	3p-end	6	50
ncs2d_ribo_YPD3	29	TTS	3p-end	6	88
ncs2d_ribo_YPD3	30	TTS	3p-end	6	1256
ncs2d_ribo_YPD3	31	TTS	3p-end	6	2083
ncs2d_ribo_YPD3	32	TTS	3p-end	6	1291
ncs2d_ribo_YPD3	33	TTS	3p-end	6	177
ncs2d_ribo_YPD3	27	TTS	3p-end	7	32
ncs2d_ribo_YPD3	28	TTS	3p-end	7	97
ncs2d_ribo_YPD3	29	TTS	3p-end	7	383
ncs2d_ribo_YPD3	30	TTS	3p-end	7	347
ncs2d_ribo_YPD3	31	TTS	3p-end	7	2116
ncs2d_ribo_YPD3	32	TTS	3p-end	7	2838
ncs2d_ribo_YPD3	33	TTS	3p-end	7	1172
ncs2d_ribo_YPD3	27	TTS	3p-end	8	45
ncs2d_ribo_YPD3	28	TTS	3p-end	8	66
ncs2d_ribo_YPD3	29	TTS	3p-end	8	842
ncs2d_ribo_YPD3	30	TTS	3p-end	8	1941
ncs2d_ribo_YPD3	31	TTS	3p-end	8	1256
ncs2d_ribo_YPD3	32	TTS	3p-end	8	1342
ncs2d_ribo_YPD3	33	TTS	3p-end	8	490
ncs2d_ribo_YPD3	27	TTS	3p-end	9	111
ncs2d_ribo_YPD3	28	TTS	3p-end	9	96
ncs2d_ribo_YPD3	29	TTS	3p-end	9	247
ncs2d_ribo_YPD3	30	TTS	3p-end	9	2986
ncs2d_ribo_YPD3	31	TTS	3p-end	9	5110
ncs2d_ribo_YPD3	32	TTS	3p-end	9	2631
ncs2d_ribo_YPD3	33	TTS	3p-end	9	507
ncs2d_ribo_YPD3	27	TTS	3p-end	10	49
ncs2d_ribo_YPD3	28	TTS	3p-end	10	258
ncs2d_ribo_YPD3	29	TTS	3p-end	10	715
ncs2d_ribo_YPD3	30	TTS	3p-end	10	769
ncs2d_ribo_YPD3	31	TTS	3p-end	10	3746
ncs2d_ribo_YPD3	32	TTS	3p-end	10	4873
ncs2d_ribo_YPD3	33	TTS	3p-end	10	2033
ncs2d_ribo_YPD3	27	TTS	3p-end	11	41
ncs2d_ribo_YPD3	28	TTS	3p-end	11	70
ncs2d_ribo_YPD3	29	TTS	3p-end	11	1442
ncs2d_ribo_YPD3	30	TTS	3p-end	11	2179
ncs2d_ribo_YPD3	31	TTS	3p-end	11	1670
ncs2d_ribo_YPD3	32	TTS	3p-end	11	1342
ncs2d_ribo_YPD3	33	TTS	3p-end	11	419
ncs2d_ribo_YPD3	27	TTS	3p-end	12	57
ncs2d_ribo_YPD3	28	TTS	3p-end	12	65
ncs2d_ribo_YPD3	29	TTS	3p-end	12	242
ncs2d_ribo_YPD3	30	TTS	3p-end	12	3381
ncs2d_ribo_YPD3	31	TTS	3p-end	12	4723
ncs2d_ribo_YPD3	32	TTS	3p-end	12	2926
ncs2d_ribo_YPD3	33	TTS	3p-end	12	346
ncs2d_ribo_YPD3	27	TTS	3p-end	13	39
ncs2d_ribo_YPD3	28	TTS	3p-end	13	131
ncs2d_ribo_YPD3	29	TTS	3p-end	13	551
ncs2d_ribo_YPD3	30	TTS	3p-end	13	761
ncs2d_ribo_YPD3	31	TTS	3p-end	13	4264
ncs2d_ribo_YPD3	32	TTS	3p-end	13	5276
ncs2d_ribo_YPD3	33	TTS	3p-end	13	2391
ncs2d_ribo_YPD3	27	TTS	3p-end	14	31
ncs2d_ribo_YPD3	28	TTS	3p-end	14	38
ncs2d_ribo_YPD3	29	TTS	3p-end	14	1215
ncs2d_ribo_YPD3	30	TTS	3p-end	14	2363
ncs2d_ribo_YPD3	31	TTS	3p-end	14	1832
ncs2d_ribo_YPD3	32	TTS	3p-end	14	1099
ncs2d_ribo_YPD3	33	TTS	3p-end	14	417
ncs2d_ribo_YPD3	27	TTS	3p-end	15	47
ncs2d_ribo_YPD3	28	TTS	3p-end	15	85
ncs2d_ribo_YPD3	29	TTS	3p-end	15	173
ncs2d_ribo_YPD3	30	TTS	3p-end	15	2344
ncs2d_ribo_YPD3	31	TTS	3p-end	15	4172
ncs2d_ribo_YPD3	32	TTS	3p-end	15	2535
ncs2d_ribo_YPD3	33	TTS	3p-end	15	393
ncs2d_ribo_YPD3	27	TTS	3p-end	16	77
ncs2d_ribo_YPD3	28	TTS	3p-end	16	80
ncs2d_ribo_YPD3	29	TTS	3p-end	16	117
ncs2d_ribo_YPD3	30	TTS	3p-end	16	231
ncs2d_ribo_YPD3	31	TTS	3p-end	16	2701
